minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;25;0;0;1197;4683;288;4971;0
1;3559;18;21;21;415;1938;745;2683;0
