minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
61;0;107;0;0;1516;9325;1604;10929;0
54;3;106;1;1;1462;9020;1606;10627;0
44;17;106;5;5;1363;8505;1689;10194;0
34;69;106;6;6;1314;8222;1726;9948;0
24;669;101;16;16;1132;7277;1908;9185;0
