minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;149;0;0;6834;42451;2601;45052;0
98;13547;142;37;37;4129;26876;3587;30463;0
