minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;35;0;0;1944;7381;492;7873;0
1;8787;28;27;27;575;2984;1051;4034;0
