minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
278;0;116;0;0;9561;57717;1894;59612;0
273;23;112;2;2;8727;52328;1897;54225;0
263;127;110;5;5;8174;48883;2003;50886;0
253;335;109;6;6;7901;47198;2049;49247;0
243;607;108;7;7;7634;45580;2110;47690;0
