minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;2646;12356;262;12617;0
7;4428;17;73;73;1249;7687;1559;9246;0
