Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-4, -12, 14], [-8, -6, 14], [9, 11, -10, -3, -1], [1, 14, -13, -11, -3], [-6, -9], [-7, 6]]","[[1, 3, 8, 10, 14, -12, -11, -7, -6, -2], [7, 10, 12, 13, 14, -11, -2, -8, -4, -3, -1], [1, 3, 8, 11, 12, 14, -13, -9, -5, -2], [9, -14, -6], [12, 5, -2, 7], [12, -7, -6, -4, -2], [-6, 4, -10, 14], [-14, 2, -3, 7], [2, 4, 5, 12, -1], [14, -11, -10, -2, -5, -1], [8, 10, 11, -13, -12, -2], [6, 7, 10, 11, 13, -9, -8], [6, 12, 13, -14, -11], [5, 13, -14, -12, -3], [11, 12, 14, -10, -4], [7, 8, 10, -6, -3], [3, 5, -14, -12, -11, -10], [9, 10, 3, -1], [1, 10, 11, -14, -13, -8, -6], [11, 12, 13, -10, -8, -5], [2, 10, -13, -5, -3, -1], [1, -13, -11, -9, -8, -2], [2, -13, -12, 4], [1, 11, 13, -14, -12, -10, -9, -7, -4, -2], [-14, 3, -1, 8, 9, -7, -2], [-5, 6, 7], [1, 2, 3, 14, -13, -11, -10, -8, -6, -4], [9, 13, 7]]",0.942626953125,0.316650390625,0.316650390625,0.942626953125,0.942626953125,0.8753976670201484,0.3453369140625,T-,T+,T+,0.9308936018323914,0.8358500345170995,1680.113687674886,3829.049342985491,225,225,225,224
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-4], [-2]]","[[3, 5, 8, 9, 10, 11, 12, 14, -1], [1, 2, 8, 10, 13, 14, -12, -9, -7, -6, -5], [2, 5, 8, 12, 13, -14, -11, -10, -9, -7, -6, -1], [1, 4, 5, 10, 14], [5, 7, 13, -14, -12, -10], [2, 9, 11, -13, -7], [3, 7, -14, -11, -8, -1], [8, -13, -12, -10, -9], [3, 8, 9, 12, -13, -10, -1], [2, 6, 10, 14, -5, -3, -1], [5, 10, 12, -11, -9, -3, -1], [2, 9, 12, 13, -5], [2, 5, 6, 7, -14, -8], [1, 4, 14, -11, -6, -3], [3, 5, 14, -12, -11, -1], [5, 7, 9, 10, 12, -6], [1, 4, 7, 10, 12, 14, -9, -5], [3, 9, 10, -12, -8, -7, -5], [11, 12, -14, -13, -10, -5], [2, 4]]",1.0,0.1585693359375,1.0,1.0,1.0,1.0,0.1585693359375,T+,T+,T+,0.9894385269873011,0.9118122405638602,306.8066556191932,2064.723473923501,148,302,148,301
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[9], [-8]]","[[7, 10, 14, -2, -9, -6, -5, -4, -1], [1, 2, 7, 11, 12, 14, -10, -6, -5, -4], [1, 5, 6, 7, 8, 14, -13, -12, -11, -4, -2], [3, 5, 12, 13, 14, -11, -10, -9, -7, -6, -4, -2], [4, 8, 14, -11, -6, -2], [6, 8, 11, 12, 14, -5], [7, 11, -10, -9, -2], [2, 3, 4, 5, -10, -6], [1, 2, 3, 7, 11, -12, -9], [6, 11, -14, -13, -12, -4], [3, 4, 6, 13, 14, -10], [1, 13, -14, -11, -10, -9, -5, -4, -3], [2, 12, -13, -9, -4], [8, -6, -5, -4, -3], [1, 3, 10, -14, -13, -12, -7, -6], [1, 6, 10, 11, 13, -9, -3, -2], [3, 5, 8, 10, 11, -13, -6, -1], [11, 14, -12, -7, -6, -5, -2], [5, 8, 10, 13, -14, -11], [8, -9]]",1.0,0.122314453125,1.0,1.0,1.0,1.0,0.122314453125,T+,T+,T+,0.9642699198586414,0.9208997775474332,941.2700935155758,1849.8932602308,146,304,146,304
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8]]","[[-8, -14, -9], [10, 12, -7, -5, -2], [1, 5, 9, 11, 12, 13, 14, -7, -6], [4, 5, 7, 11, -9], [7, 9, 14, -6, -5], [10, 12, 13, -14, -6, -1], [3, 13, -8, -7, -5, -4], [3, 4, 5, 10, -11, -6], [1, 9, -13, -12, -3, -2], [1, 2, 13, -12, -9], [1, 7, 13, -8, -6, -5, -3], [5, 11, -7, -4, -3, -1], [2, 9, 14, -13, -12, -1], [3, 5, 6, 12, -11, -2], [1, 7, 8, 13, 14, -11, -10, -5, -4], [-8, 2, -3, 6], [3, 2, -14, 4], [1, 8, 11, 12, -13, -7, -6, -5, -4], [-8, 9]]",0.9979248046875,0.17669677734375,0.9979248046875,0.9979248046875,0.9979248046875,1.0,0.17462158203125,T+,T+,T+,0.9986099167017293,0.9135065691187396,64.75164148808562,2054.091037966787,189,261,189,261
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[10, -11, -2], [-4]]","[[1, 2, 3, 6, 9, 10, 11, 14, -13, -8, -7], [1, 3, 6, 12, 13, -14, -11, -10, -9, -7, -5, -2], [2, 10, -3, 7], [-13, 12, -3, -10], [-8, -6, 3, -5], [5, 8, 10, 11, -13, -1], [10, 2, 11, 13], [6, -13, -10, -5, -1], [7, 14, -10, -8, -3], [1, 10, 11, 12, -5, -2], [2, 10, -11, -8, -7], [5, 6, 8, -10, -9], [3, 11, -14, -10, -8, -2], [3, 6, 10, 12, 13, -1], [4]]",0.99609375,0.2567138671875,0.99609375,0.99609375,0.99609375,1.0,0.2528076171875,T+,T+,T+,0.9984084212802085,0.8667266877805629,37.23579600268731,3117.997121157227,216,234,216,234
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[1, 2, 3, 6, 11, 14, -13, -12, -10, -9, -8, -5], [-6, -5, 13], [-7, 2, -6, 4], [3, 5, 12, 14, -8, -2], [3, 4, 7, -13, -12, -10, -8], [1, 14, -8, -5, -4, -3, -2], [-8, 9]]","[[8, -3, 6], [-9, -2, -1], [8, 3, -10], [-6, 12, 5, 7], [-8, 2, 14, -9], [10, -13, 12], [13, 12, -11, 6], [3, 5, 7, 13, -1], [-3, -5, -12, -11], [-13, 14, 6, -5], [-6, 4, 5, -10], [8, -7, 3, 13], [2, 5, 8, 11, 12], [8, -5, -2, 7], [13, 5, -9], [-7, 5, -2], [6, 13, -14, -11, -8, -5, -4, -1], [10, 11, -12], [-14, -9]]",0.97723388671875,0.29736328125,0.29736328125,0.97723388671875,0.97723388671875,0.9629553406050627,0.29656982421875,T-,T+,T+,0.9832260296017697,0.7936956128981913,393.2938892490032,4837.152614801464,290,160,290,160
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[-7, -6, -13, 5], [8, 12, -14, -13, -7, -6, -5], [9], [2]]","[[4, 6, 8, 12, 14, -13, -11, -10, -3, -2], [4, 7, 11, 12, 13, -14, -10, -6, -5, -3, -1], [1, 4, 6, -13, -12, -11, -3], [4, 5, -14, -1, -3, -2], [3, 6, 7, 8, -14, -12, -5, -4, -1], [3, 12, -13, -8, -2], [5, 11, 13, -9, -7, -3], [12, 14, -10, -7, -5, -2], [1, 5, 8, 11, -9], [3, 7, 8, 14, -12, -11, -9, -1], [3, 11, -13, -10, -1, -5, -2], [3, 5, 10, 11, 12, -8, -6], [6, -14, -13, -9, -8, -1], [-12, -11, -8, -7, -6, -4], [-2, -9]]",0.9794921875,0.09661865234375,0.9794921875,0.9794921875,0.9794921875,0.8577165806081469,0.10638427734375,T+,T+,T+,0.9777073878905688,0.9407569369130343,550.2516587294126,1389.222832841752,127,323,127,323
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 8, -13, -1]]","[[-4], [4]]",0.998291015625,0.032958984375,0.032958984375,0.998291015625,0.998291015625,1.0,0.03125,T-,T+,T+,0.998447926743621,0.9779564438318318,36.40244587209676,577.6493766578845,441,9,441,9
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,"[[1, 2, 3, 7, 8, 10, 12, 14, -13, -11, -9, -6, -5, -4]]","[[-4], [4]]",0.99859619140625,0.00146484375,0.00146484375,0.99859619140625,0.00146484375,1.0,6.103515625e-05,T-,T+,T-,0.9972688994975706,0.9960737617566472,23386.755205496684,171.03088710448324,449,1,449,1
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[3, 12, -4, -5], [9, 5, 6, -1], [1, 2, 3, 11, -14, -10], [8, -11, -10, -4, -2], [2, 8, 9, -11, -10, -5, -3], [1, 4, 6, 7, 8, 9, 11, -14, -12, -10, -5, -3], [5, 13, -2], [-10, -1], [-3, 13, -9], [4, 6, 7, 9, 14, -13, -12, -11, -1, -8, -5, -3, -2], [10, 3]]","[[9, 10, 11, 12, 13, -8, -7, -6, -5, -4, -1], [3, 4, 12, 14, -13, -11, -9, -8, -6, -5], [1, 2, 3, 5, 9, 12, 13, -11, -10], [2, 6, 7, 9, 10, 11, 13, 14, -8, -4, -3], [2, 3, 6, 11, 14, -13, -10, -9, -8, -7, -5], [4, 6, 7, 10, 14, -12, -11, -9, -8, -5, -3, -1], [2, 12, -11, -9, -6, -4, -1], [1, 6, 7, 8, 10, 11, 12, -14, -13, -9], [8, -3, 14], [1, 3, 6, 8, -10], [9, -14, -3, 7], [9, -6, -10, 14], [-11, 12, -3, -2], [4, 10, 11, -7, -5], [1, 5, 8, -14, -10, -9, -7, -6, -4], [2, 4, -14, -12, -5], [1, 9, -5, -4, -2], [1, 2, 4, -13, -5], [4, 10, 12, -13, -1], [8, 10, -14, -7, -4, -3], [4, -14, -11, -9, -6, -3, -2], [7, 11, 12, 14, -6, -4, -3], [3, 4, 14, -13, -12, -10], [3, 4, 6, 7, 9, 10, 13, 14, -12, -11, -5], [2, 3, 4, 10, 14, -12, -11, -9, -7, -6], [-8, 1, -10], [11, 14, -12, -1, -9, -8, -7, -6, -10, -2], [10, -13, -3]]",0.90325927734375,0.30230712890625,0.90325927734375,0.90325927734375,0.90325927734375,0.828777821163608,0.3126220703125,T+,T+,T+,0.9345101164536247,0.8257599458487201,1628.0730200026917,4069.3935795313264,180,270,180,270
