Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-8, 9, -13, 14], [-4, -12, 14], [-7, 6], [-6, -9]]","[[1, 2, 5, 11, 12, 13, 14, -10, -7, -6, -4, -3], [2, 8, 10, 12, -13, -11, -7, -5, -3, -1], [8, 4, 7], [10, 12, 6, 7], [2, 11, 4, -13], [14, -2, -7, -6, -4, -1], [9, 2, 10, -11], [6, 14, -10, -9, -5], [5, 9, 12, -10, -3], [9, 2, 3, -10], [3, 8, 10, 12, -14], [2, 5, -14, -12, -9, -3], [4, 8, 14, -11, -10, -5], [6, -14, -9, -5, -4], [4, 5, 14, -10, -8, -7, -1], [1, 7, 8, 9, -4], [4, 8, -14, -12, -2], [3, 8, 10, 13, 14, -12, -11, -7, -6], [8, 10, 11, 14, -12, -7, -3, -1], [1, -13, -2], [9, -6, -14], [-8, 13, 7], [3, 5, 10, 14, -13, -12, -11, -2, -1]]",0.999755859375,0.36285400390625,0.36285400390625,0.999755859375,0.999755859375,0.999831734814067,0.36273193359375,T-,T+,T+,0.9893948867236059,0.824403899322614,260.59735829112697,3179.872334235388,181,169,181,168
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-2], [-4]]","[[3, 5, 8, 9, 10, 11, 12, 14, -1], [2, 5, 7, 10, -14, -13, -12, -11, -6, -3, -1], [1, -13, 4, 14], [6, 7, -14, -12, -10], [2, 6, 9, 12, -14], [3, 4, -14, -6, -1], [1, 2, 8, 13, -9, -7, -6, -5], [2, 12, 13, -5, -3, -1], [4, 5, 9, 11, 14, -3], [3, 8, 12, -13, -10, -7], [1, 3, 4, 5, 9, 11, 13, -8, -6], [9, -13, -12, -8, -7], [1, 4, 13, 14, -11, -10, -6, -3], [5, 10, 12, -11, -9, -6, -3, -1], [2, 4]]",1.0,0.138671875,1.0,1.0,1.0,1.0,0.138671875,T+,T+,T+,0.9984623379746623,0.9189791144024578,27.950393783825064,1472.7330322591906,111,239,111,239
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[-8], [9]]","[[1, 5, 8, 12, -7, -6, -4, -3, -2], [4, 6, 7, 11, 12, -13, -10, -9, -2, -3, -1], [2, -14, -12, -7, -4], [1, 8, -14, -10, -4], [3, 5, 8, 10, 12], [1, 2, 11, 14, -10, -4], [2, 10, 12, -13, -6, -3], [2, 7, 12, -13, -11, -9, -4], [1, 3, 4, 8, -11, -7, -6], [2, -14, -10, -7, -5, -1], [14, -12, -7, -5, -2], [6, 8, 11, 12, 14], [-11, -9, 10, 13, -1], [2, 4, 5, 7, 8, 9, -14, -12, -6], [8, -9]]",1.0,0.145263671875,1.0,1.0,1.0,1.0,0.145263671875,T+,T+,T+,0.9950208427932936,0.9137280720011474,114.43092756554123,1573.6371361890133,108,242,108,242
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8]]","[[1, 2, 3, 4, 7, 10, 11, 13, -12, -9, -5], [-8, 1, -4], [-8, 9, 5], [-8, 3, 4], [9, 14, -2], [1, 2, 9, 12, -14, -13, -11, -3], [2, 5, 12, -14, -1], [3, 4, 9, 12, 14], [-14, -11, -7, -6, -4, -3], [-8, -7, -13], [-8, 6, -1], [2, 3, 4, 6, 9, -12, -11, -5, -1], [4, 7, 14, -13, -10, -8, -5, -2], [1, 11, 13, 6], [2, 9, 14, -13, -11, -5, -4, -3], [-6, -14, -10, 7]]",0.9979248046875,0.28436279296875,0.9979248046875,0.9979248046875,0.9979248046875,0.9948641129895143,0.28521728515625,T+,T+,T+,0.9889684855044989,0.8457472101589386,260.6059017491775,2811.588231583316,147,203,147,203
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[3, 4, 5, 6, 11, 13, 14, -2, -9, -8, -7, -10, -1], [10, -11, -2], [-4]]","[[1, 6, 7, 9, 10, 12, 13, -14, -11, -8, -5], [4, 5, -9], [2, 4, 6, -11, -5], [8, -10, -1, -3, -2], [1, 12, -14, -13, -9, -8, -7, -6, -5, -2], [1, 3, 8, 10, 13, -14, -7], [2, 5, 11, 14, -13, -3], [1, 7, 9, 14, -8, -6, -5], [2, 10, 12, -14, -11, -6, -1], [3, 4, 14, -12, -9], [1, 2, 7, 8, 10, -9], [3, 8, 12, -11, -10, -1], [7, 13, -14, -10, -8, -6], [8, 11, -12, -9, -6, -1], [2, 3, 6, 7, 8, -13], [1, 5, 9, 11, 13, -10, -6, -3, -2], [-7, 12, -11, 14], [9, 4], [1, 6, 8, 10, -14, -13, -12, -9, -7, -4], [11, 4, -5]]",0.9962158203125,0.1748046875,0.9962158203125,0.9962158203125,0.9962158203125,1.0,0.1710205078125,T+,T+,T+,0.994983225908413,0.8768543205639506,91.63581200719405,2249.3646563084762,170,180,170,180
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[-6, -5, 13], [1, 10, 12, 14, -9, -8, -6, -2], [-8, 9], [-7, -6, 2, 4]]","[[8, 6, 7], [-5, 14, -9], [8, -14, -5, -1], [9, -13, -6, -5, -4], [5, 2, -11, 6], [-6, -12, 5, 7], [1, 11, -13, -6, -5, -2], [3, 6, -13, -12, -11, -5], [-8, 2, 14, -9], [12, 13, -2, -1], [5, 6, 11, -14, -10], [-14, -12, -1, -4, -2], [4, 5, 10, -14, -13], [2, 7, 10, 14, -11, -6], [1, 5, -12, -6, -4, -2], [-7, 13, 6, -2], [4, 6, 7, -3, -2], [1, 2, 7, 9, 11, 12, 13, -5, -4, -3], [2, 4, 6, 9, 10, 13, -12, -7, -5, -3], [-8, -14, -9], [8, 5]]",0.982177734375,0.26153564453125,0.26153564453125,0.982177734375,0.982177734375,0.9793517406962785,0.25421142578125,T-,T+,T+,0.9942412238364197,0.8666111758047754,104.95453110244517,2469.8123888103187,244,106,244,106
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[2], [9]]","[[6, 7, 8, 11, -14, -12, -9, -5, -3], [4, 6, 10, -14, -13, -11, -8, -7, -5, -3], [3, 7, 8, 12, 13, 14, -11, -10, -6, -5, -4], [1, 4, 5, 7, 11, 12, -14, -13, -10, -8, -6, -3], [4, 7, 8, -11, -6], [5, 6, 10, -9, -3], [7, 11, 14, -12, -1], [4, 5, 13, -14, -7, -1], [4, -11, -7, -5, -2], [3, 5, 7, 10, 11, -14, -6, -2], [1, 3, 8, -14, -9, -7, -4], [10, -14, -2, -8, -7, -5, -1], [-2, -9]]",0.9921875,0.10748291015625,0.9921875,0.9921875,0.9921875,1.0,0.09967041015625,T+,T+,T+,0.9861681802205725,0.9279570749258235,351.4766439329619,1313.966045647578,111,239,111,239
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[4, 8, 9, 10, -14, -13, -12, -11, -2, -7, -6, -5, -3, -1], [3, 6, 8, -13, -1]]","[[11, -3, -2], [3, 13, 14], [9, 5, -10], [-14, -5, 4], [-10, 6, -9], [-13, -4, -5], [10, 4, 5], [-8, -4, -1, -2], [10, -11, -9, -5, -1], [8, 11, 7], [-6], [-14, -11], [2, 14], [1]]",0.99835205078125,0.041015625,0.041015625,0.99835205078125,0.99835205078125,1.0,0.03936767578125,T-,T+,T+,0.9949769479253108,0.9623024846642704,91.55305066842847,687.0967054068414,338,12,337,12
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,"[[1, 2, 3, 7, 10, 12, 13, 14, -11, -8, -6, -5, -4]]","[[-12], [12]]",0.9986572265625,0.00146484375,0.00146484375,0.9986572265625,0.00146484375,1.0,0.0001220703125,T-,T+,T-,0.9965530808259682,0.9950207072168875,18239.934189807143,169.90535622239938,349,1,349,1
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[5, 13, -1, -6, -2], [1, 2, 7, -11, -9, -8, -3], [2, 4, 12, 13, -8], [6, 8, 11, 13, 14, -12, -10, -4], [1, -14, 4, 11, 13], [-10, -1], [13, -9], [5, 6, 9, -12, -8, -4, -3, -2], [10, 3]]","[[4, 9, 10, 12, 14, -11, -7, -6, -2], [4, 5, 7, 12, 13, -14, -8, -6, -3], [10, -13, -3], [1, 9, -10], [1, -13, -12, -9, -6], [9, 10, -3, 13], [3, -5, -10, -13], [1, 2, 11, 14, -6], [1, 4, 9, -11, -5], [6, 7, 11, -4, -3], [9, 14, -1, -6, -3, -2], [5, 7, -13, -12, -9, -2], [1, 2, -14, -11, -5], [3, -11, -10, -7, -2], [10, -11, -5, -4, -1], [2, 4, 7, -11, -3], [8, 9, 12, -14, -7, -6, -4], [9, 13, 14, -8, -7]]",0.946533203125,0.22882080078125,0.946533203125,0.946533203125,0.946533203125,0.9018181818181819,0.21820068359375,T+,T+,T+,0.9600055334635711,0.9033181852374317,749.1021659693074,1766.92347799326,151,199,151,199
