Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[2, 13, -10], [1, 6, 9, -14, -10, -2], [1, 5, -11, -10, -9, -4, -2], [3, -4, 13]]","[[11, -3, 14], [-14, 7, -9], [9, 10, 4], [-7, -12, -9], [-8, 3, -9, -5], [9, -6, -4, -2], [1, 8, 11, -6, -5], [2, 6, 9, -7, -1], [-8, 2, 12, -4], [1, 6, 10, -12, -8, -5, -3], [4, 5], [5, -2], [4, -1], [-13]]",0.9443359375,0.2296142578125,0.2296142578125,0.9443359375,0.9443359375,0.9206021251475797,0.206787109375,T-,T+,T+,0.9912305976239381,0.8951875516349943,114.22399177743841,1387.7362232211667,211,39,211,39
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[1, 3, 4, 6, 8, 9, 10, 13, 14, -12, -11, -7, -2], [-7, 11, -2, -9], [1, -14, 4, -12, 5, 9, -6], [2, -5, 7]]","[[9, 14, -10], [-12, -3, 6], [-6, 12, -9], [3, 6, 7], [-6, -14, 11, -3], [-3, 5, 14, -9], [1, -13, -10, -8, -4], [4, 7, 13, -14, -10], [7, 8, 11, -5, -2], [3, 4, -13, -11, -1], [8, 3, -1, 14], [-8, 11, -2, -5], [1, 9, 10, 13, -11], [-13, 4, -3, -10], [-8, 2, 5], [-4, -5, 12, -11], [-7, 9], [1, 14, -9]]",0.9810791015625,0.25323486328125,0.25323486328125,0.9810791015625,0.9810791015625,0.9705810247609709,0.24896240234375,T-,T+,T+,0.9842826605043447,0.8784946111517034,240.52419862015813,1583.6580031479937,212,38,212,38
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[-3, -6, -12, 5], [10, 12, -13, -11, -5], [5, 9, -10, -7, -6, -2], [5, 6, 7, 9, 12, -14, -13, -11, -3, -1], [3]]","[[-5, 4, -3], [-6, 5, 12, -3], [-7, 2, -3, 6], [-4, -3, -2], [-8, 2, -3, -10], [10, 5, 4, -3], [13, -12, -1, -9, -7, -5, -2], [4, 5, 6, 7, -9, -8], [9, -5, 1, 7], [9, 10, 11, -14, -13, -7, -6, -4, -1], [4, 7, 8, 11, 12, 14, -6, -1], [5, 6, 8, 11, -12, -10, -1], [-11, -1, -6, -4, -2], [-13, -10, -8, -3, -1]]",0.96044921875,0.1898193359375,0.96044921875,0.96044921875,0.96044921875,0.9292189679218968,0.175048828125,T+,T+,T+,0.9797052434981339,0.9194252361021819,291.90682663259514,1050.6587481483366,113,137,113,137
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[2, 4, 9, 11, 12, 14, -13, -10, -8, -7, -6, -5, -1], [8, -7, -6, -3]]","[[-8, -6, -12], [2, 5, -14, -10, -1], [1, 7, 8, 11, -13, -6], [-5], [14], [4], [-2], [-11]]",0.98876953125,0.0904541015625,0.0904541015625,0.98876953125,0.98876953125,1.0,0.0792236328125,T-,T+,T+,0.9934035262862475,0.9602883194561421,86.2311225735411,519.1232378353162,242,8,242,8
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -11, -1, -13], [10, 11], [-6, -4]]","[[7, 9, 13, -14, -10, -8, -5, -4, -3, -2], [-11, 4, -12], [12, -10, -1], [1, 4, -10], [-7, 10, -11], [-8, 11, -12, -10], [1, 4, -8, -6, -2], [2, 4, 6, 8, 12, -13], [7, 8, 9, 14, -11, -2], [4, 11, 14, -13, -6], [1, 2, 8, 10, 13, 14, -12, -5], [4, -14, -13, -9, -8, -3], [-4, 5, 6, -9], [6, -10]]",0.9998779296875,0.21533203125,0.21533203125,0.9998779296875,0.9998779296875,1.0,0.2152099609375,T-,T+,T+,0.9953094058822641,0.8560337235261177,60.96022810989705,1871.0246151540005,133,117,133,117
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[2, 8, 9, 11, -14, -13, -12, -4], [4, 13, -11, -5, -3], [-12, 6, -1], [10]]","[[3, 4, 6, 7, 8, 11, -14, -2, -5, -1], [8, -11, -10], [-6, -12, -10, -1], [8, -4, 12, -2], [5, -13, -11, -8, -3], [7, -13, -12, -9, -2], [2, -6, 12, -3], [7, 8, 9, 13, -14, -12, -6, -3], [3, 8, -13, -9, -6, -4], [4, 12, 13, -8, -7, -5], [1, -13, -11, 6], [-14, -13, -4, -3], [1, -10, -9], [12, -10]]",0.97021484375,0.22412109375,0.97021484375,0.97021484375,0.97021484375,0.9441964285714286,0.21875,T+,T+,T+,0.9872819422175912,0.8922206962176701,165.4475983711178,1402.087273857349,114,136,114,136
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, 14, 6], [2, 3, 4, 9, 14, -12, -8], [2, 5, 7, 14, -9, -8, -4, -3], [-6]]","[[-13, 6, -1], [1, -14, 6], [10, 3, 6, 14], [9, 4, 14, 7], [10, 11, 4], [2, 3, 5, 7, -12, -4, -1], [7, 13, -9, -5, -2], [2, 8, 12, -9, -4, -1], [-4, 5, 6, -2], [5, 8, 13, -14, -3, -1], [13, -11, -10, -5, -4], [6, 11, 14, -7, -2], [4, -14, -13, -9, -1]]",0.989501953125,0.2750244140625,0.989501953125,0.989501953125,0.989501953125,0.9837053571428571,0.2734375,T+,T+,T+,0.9909614980206051,0.870844330436958,117.20537609927105,1674.8061637867668,125,125,125,125
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[2, 3, 4, 8, 9, 10, -11, -5], [5, 8, 9, -13, -1, -2], [1, 2, 7, -13, -9], [9, 12, -13, -11, -7, -4, -1], [4, 5, 10, -1, -9, -8, -7, -2], [2, -13, 7, -8, 10, -5, -1], [3, 1, 11, -12], [8, 5, -4, -3], [4, 6, -8, 10, -5, 12], [11, -3, -10], [10, -4, 13], [3, 7, 9, 12, -10, -8, -5, -1], [-6]]",0.9990234375,0.21240234375,0.21240234375,0.9990234375,0.9990234375,1.0,0.21142578125,T-,T+,T+,0.9984805622666919,0.8654551700367302,17.94277759516109,1588.8166442686397,138,112,137,112
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[2, 3, 5, 6, 7, 11, 13, -14, -12, -10, -8, -4, -1], [9, 2]]","[[-6, 11, 14, -13], [-5, 12, -4, 6], [1, -3, 4, 5], [2, 12, -13, -11, -6, -3], [1, 2, 3, 5, 14, -8], [2, 3, 6, -12, -11, -10, -7, -4], [-8, 13, 7], [-2], [-9]]",0.99786376953125,0.0889892578125,0.0889892578125,0.99786376953125,0.99786376953125,1.0,0.08685302734375,T-,T+,T+,0.9941083531011509,0.9336608980088978,77.18672845418264,896.0699890257849,192,58,192,58
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,"[[1, 2, 3, 7, 8, 12, 13, 14, -11, -10, -9, -6, -5, -4]]","[[-10, 6, 7], [-14, 11], [10, -13], [-9], [-1], [-11], [-6]]",0.99383544921875,0.0216064453125,0.0216064453125,0.99383544921875,0.0216064453125,0.9922178988326849,0.01568603515625,T-,T+,T-,0.9950704474013968,0.9878479214482414,12956.871361921538,166.44592460376208,249,1,249,1
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[10, 14]]","[[3, -5, -1], [5, -3, 6, -9], [8, 12, 14, -4, -2], [6, 7, 10, 11, -13, -2], [2, 4, 6, 11, -12], [8, 12, -9, -7, -6], [-8, 3, 12, -4], [-3, -13, -11], [3, 7, 8, 9, 10, -12, -6, -2], [-14], [-10]]",0.9920654296875,0.121337890625,0.121337890625,0.9920654296875,0.9920654296875,1.0,0.1134033203125,T-,T+,T+,0.9982243497619627,0.9094760214007122,23.036123657850943,1205.4680317878974,199,51,199,51
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[11, -3]]","[[-13, 4, -2, 6], [-8, 9, -6, -10], [1, 2, 10, -14, -5], [-7, -5, -9], [2, 6, 7, -4, -3], [7, 12, 14, -9, -2], [-14, -5, -12, -13], [10, -1, 14], [3], [-11]]",0.987548828125,0.12939453125,0.12939453125,0.987548828125,0.987548828125,1.0,0.116943359375,T-,T+,T+,0.9982312925429947,0.8845561993833403,23.036123657850943,1530.496665173693,198,52,198,52
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, 6, -2], [-8, 7], [8, 5]]","[[11, 6, -5], [-6, 3, -5], [2, 10, -11, 6], [5, 6, 10, 11, 13, -8], [7, 8, 13, -11, -10, -5], [12, -10, -8, -7, -5, -4], [2, 3, -12, -10], [-13, -6, -4, -3, -2], [1, 3, 4, 9, 11, 12, -6, -2], [9, 2, -13, -5], [6, 10, 11, -7, -4, -3], [1, 4, 11, 13, -9], [4, -3, -10, -9], [4, 12, -1, -9], [2, 3, 8, 9, -6, 12], [-4, 13, -1, -2], [7, 10, -13, -12, -11, -9, -4, -3], [-8, 1, -7]]",1.0,0.3583984375,0.3583984375,1.0,1.0,1.0,0.3583984375,T-,T+,T+,0.9614869217857073,0.8438207888154824,552.5986858521803,1844.6824887901678,131,119,130,118
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[4, 5, 6, 8, 10, 12, -11, -7, -2]]","[[-12, -10, -9], [-14, 8, -6, 11], [4, -11], [-4], [-5], [-7], [14], [1]]",0.9813232421875,0.03076171875,0.03076171875,0.9813232421875,0.9813232421875,0.995,0.01220703125,T-,T+,T+,0.9959802769597234,0.9739358764554212,51.96468829631783,355.1622520881117,246,4,246,4
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[-14, 2, 3, -1], [-13, 3, 14, 7], [2, 3, 9, 12, 13, 14], [1, 2, 3, 5, 8, 11, 14, -10, -7], [3, 7, 12, 13, -10, -6, -5, -4], [-8]]","[[2, 3, 4, 5, 7, 9, 11, 13, -14, -12, -10, -6, -1], [8, 13, -3], [8, -14, -2], [8, 1, 11, -10], [2, 8, 10, 12, -11, -6, -5], [1, 7, 14, -13, -9, -4, -2], [4, 9, -13, -12, -7], [5, 6, 10, 13, -9], [4, 6, 12, -14, -3, -1], [1, 4, 10, -7, -3], [2, 8, 10, -14, -13, -12, -6, -4], [1, 7, -11, -10, -5, -4, -2], [8, 7], [10, -13, -11, -8, -6, -5, -4, -3, -2], [8, 9, 14]]",0.919189453125,0.1634521484375,0.919189453125,0.919189453125,0.919189453125,0.7362177250523377,0.1749267578125,T+,T+,T+,0.9609539210828276,0.9151323677819533,508.2521022481003,1104.6986966127984,117,133,117,133
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,"[[1, 4, 7, 8, 10, 11, 13, -14, -9, -6, -5, -3, -2]]","[[8, -12, 6], [-8, -14, 13], [-7, -6], [1], [12], [5], [-13]]",0.9962158203125,0.02294921875,0.02294921875,0.9962158203125,0.02294921875,0.9875776397515528,0.0196533203125,T-,T+,T-,0.9951762867882631,0.9876446469418105,12979.69666785367,174.73132682262434,249,1,248,1
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[2, 4, 7, -13, -12, -1], [2, 5, -14, -7, -6]]","[[3, 4, 7], [-7, -5], [-9], [-11], [-8], [-2], [10]]",0.992431640625,0.069091796875,0.069091796875,0.992431640625,0.992431640625,1.0,0.0615234375,T-,T+,T+,0.9947759476192731,0.9632211274256793,68.2538426500412,517.0257498820994,240,10,240,10
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[3, 5, 11, 12, -14, -13, -2, -10, -8, -7, -6, -1], [-8, 1, 9], [1, 4, -9]]","[[-4, 6, -1], [8, 9, 10], [-14, -4, 13], [2, -13, 14, -1], [8, 1, 14, 7], [2, 5, 9, 12, -10, -7], [-14, -13, -12, -6, -2], [-8, -7, -5, -3, -2], [10, -4, 7], [9, -14, 11, 4], [-3, -13, 5, 14], [12, -11, 6, -2], [2, 4, 9, -12, -11], [4, -1], [8, -6], [-14, 3, 6, -10, 8, -5], [-8, 11, -9]]",0.980224609375,0.22125244140625,0.22125244140625,0.980224609375,0.980224609375,0.9949025487256372,0.20355224609375,T-,T+,T+,0.9923779995677587,0.9002619084884408,134.5231997958257,1294.438803122953,202,48,202,48
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[1, 3, 5, 8, 11, -14, -13, -7, -2], [1, 3, 9, 11, 13, -12, -8, -2], [2, 3, -14, -13, -9, -5, -4], [1, 3, 12, 13, -11, -2]]","[[-7, 4, -12], [1, 12, 14], [3, 9, 10, -14, -11], [-5, 6], [10, -6, 13], [-8, -13, -11], [2], [-10], [-1], [-4]]",0.927734375,0.09771728515625,0.09771728515625,0.927734375,0.927734375,0.8192955589586524,0.03985595703125,T-,T+,T+,0.9877515690612256,0.941259396058712,159.32623355220878,764.0912725335552,235,15,235,15
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[-8, 11, -12, -3], [1, 2, 6, 8, 9, -14, -12, -11, -7, -5, -4], [-13, -3, -10, -9]]","[[-7, 11, -4, 9], [8, 10, -9], [4, 11, 12, -9, -5], [-13, -12, -7, -6, -2], [2, 5], [-8, 9], [13], [7], [3]]",0.9862060546875,0.1270751953125,0.1270751953125,0.9862060546875,0.9862060546875,0.9744376278118609,0.119384765625,T-,T+,T+,0.9919008071091169,0.9168311753384846,105.25511496260975,1153.2518130602461,226,24,225,24
