Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-12, -4, 14], [-8, 9, -13, 14], [-6, -9], [-7, 6]]","[[2, 4, 7], [9, -14, -6], [12, -3, 6, 7], [4, -10, 14], [14, -2, -7, -6, -4, -1], [9, 2, 3], [9, 4, 13, 6], [2, 11, -14, -9, -1], [1, 12, -14, -13, -8, -2], [6, -10, -9, -5, -2], [10, -13, -11, -5, -3], [6, 12, 13, -14, -11, -4, -2], [-4, 5, -10, 7], [5, 8, -14, -12, -3], [3, 6, 8, -13, -5], [1, 3, 8, 14, -12, -11, -7, -6], [10, -2, 7]]",0.999755859375,0.363037109375,0.363037109375,0.999755859375,0.999755859375,1.0,0.36279296875,T-,T+,T+,0.9804126510756995,0.8515841239552772,385.8498525987575,2302.9496676898493,160,140,160,139
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-2], [-4]]","[[3, 5, 8, 9, 10, 11, 12, 14, -1], [1, 4, 12, 13, 14, -11, -10, -8, -7, -6, -3], [4, 5, 6, 8, 11, 13, -14, -10, -7, -3, -1], [1, 4, 7, 10, 14], [1, 3, 11, -6, -5], [1, 4, 5, -12, -10], [2, 5, 10, -13, -11, -3, -1], [3, 8, 9, 12, -11, -10, -7, -5], [5, 7, 10, 12, 14, -6, -3], [2, 6, 9, 11, -13, -8, -1], [1, 4, 9, 11, -14, -8], [7, -14, -13, -11, -10, -9, -8, -2, -6, -5, -1], [2, 4]]",1.0,0.077392578125,1.0,1.0,1.0,1.0,0.077392578125,T+,T+,T+,0.9941807463270417,0.934602818393027,118.75285566042858,1020.6637096059326,84,216,84,216
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[9], [-8]]","[[1, 2, 5, 10, 13, -9], [4, 13, -12, -9, -6, -5, -2], [1, 2, 8, -12, -7, -6, -5], [7, 8, 12, -14, -11, -4], [10, 14, -9, -5, -4, -2], [5, 11, 14, -10, -9, -6, -4], [4, 8, 14, -13, -11, -6], [3, 8, 11, -14, -13, -7], [6, 9, 12, -14, -10, -7, -5, -4, -3], [3, 5, 6, 11, -14, -12, -10, -7, -4], [2, -11, -1, -9], [1, 5, 9, 12, -7, -6, -4, -2], [8, -9]]",1.0,0.0885009765625,1.0,1.0,1.0,1.0,0.0885009765625,T+,T+,T+,0.9982125542159249,0.9337262958926769,55.88127676850223,1036.3257693272694,85,215,85,215
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8]]","[[3, 4, 11, 13, 14, -12, -2, -7, -6, -5, -1], [-8, 1, -14, -4], [-8, 9, 7], [-8, 2, 13], [-13, -12, -9, -8, -7], [5, 6, 9, 14, -7, -4], [1, 11, -13, -8, -5], [6, -2, -8, -7, -4, -3, -1], [3, 4, 14, -12, -11, -8], [2, -14, -13, -9, -7], [1, 3, 7, 9, 10, 11, 12, -5], [1, 11, 12, 14, -10, -6, -4], [-8, 10, -13, 5], [3, -13, 5, -10, 9, -6, 14], [4, 6, 7, 12, -1], [1, 2, 7, 14, -13, -11, -9, -4], [-14, 12, -3]]",0.9979248046875,0.255615234375,0.9979248046875,0.9979248046875,0.9979248046875,0.9980815347721822,0.2545166015625,T+,T+,T+,0.9979032041710836,0.8672431074398989,32.650833501966154,2067.260500731867,119,181,119,181
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[4, 5, 13, 14, -1, -9, -2], [10, -11, -2], [-4]]","[[11, 4, -5], [2, 4, 14], [4, 8, 10, -14, -6], [1, 3, 10, 11, 14, -7], [9, -6, -11, 14], [5, -13, -12, -9, -7, -6, -1], [6, 8, 12, -13, -9], [8, 13, 14, -10, -3, -2], [2, 6, 9, 11, -14], [2, 10, 12, -11, -5, -3], [1, 7, 9, 13, -10, -6], [12, 14, -11, -1, -7, -2], [8, -14, -2, -9, -7, -1], [3, 4, 7, -13, -9], [4, -10]]",0.994140625,0.17572021484375,0.994140625,0.994140625,0.994140625,0.9780144280316042,0.17767333984375,T+,T+,T+,0.9913052091889011,0.9183380024832942,136.20818288073312,1279.275434431714,126,174,126,174
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[-6, -5, 13], [2, 4, 11, -9, -7, -6], [2, 4, -14, -11, -7], [1, 3, 7, 11, 14, -12, -10, -9, -4, -2], [-8, 9]]","[[8, -14, -4], [-7, 2, 14, -9], [-8, 1, -14, -9], [-7, 10, -14], [-1, -3, 6, -10], [11, 2, 10, -1], [1, 14, -9], [1, 3, 8, 9, -12, -2], [5, 11, 12, -3], [10, 3, -11, 6], [3, 5, 12, 13, -9, -7, -6], [2, 12, 13, -8, -7, -5, -4, -1], [3, -11, -10, -13], [8, 14], [9, 11, 14, -10, -1, -6, -5, -2], [-14, 4, 7]]",0.952880859375,0.30279541015625,0.30279541015625,0.952880859375,0.952880859375,0.9598243688254665,0.27801513671875,T-,T+,T+,0.983149246394043,0.8345225002972307,263.8755217949679,2609.3791442485945,214,86,214,86
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[-8, 1, 12, -11], [2], [9]]","[[4, 6, 7, 11, 12, -13, -10, -9, -8, -3, -1], [4, 5, 6, 8, 12, 13, -14, -10, -3, -2], [7, 11, 13, -14, -12, -2, -10, -8, -6, -5, -4, -1], [3, 5, 6, 8, 11, -14, -10, -9, -7], [3, 5, 8, 12, 13, 14, -11, -10, -9, -6, -4, -1], [-7, -4, 14, -2], [3, 4, 12, -14, -8, -6], [4, 6, 7, -14, -12, -11, -10], [4, 10, 13, -12, -9, -3, -1], [1, 7, 10, 11, -13, -5, -2], [6, 12, 13, 14, -1, -2], [1, 6, 7, 14, -13, -12, -10, -3], [-14, -12, -11, -1, -4, -3, -2], [1, 4, 7, 13, -12, -11], [-2, -9]]",0.9775390625,0.08929443359375,0.9775390625,0.9775390625,0.9775390625,0.8441231929604023,0.09710693359375,T+,T+,T+,0.9892633852166574,0.9151065672017964,167.58153236187295,1325.0518755552832,80,220,80,220
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 8, 12, -13, -1]]","[[11, 9, 3], [1], [13], [-2], [-3], [-8], [-11]]",0.982666015625,0.032958984375,0.032958984375,0.982666015625,0.982666015625,0.9,0.01953125,T-,T+,T+,0.9974003042477022,0.9765180488460444,40.57237087353907,384.75145810749336,294,6,294,6
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,0,300,0
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[8, 11, 13], [1, 6, 7, 14, -5, -4], [2, 4, 5, 7, 13], [13, -9], [10, 3], [1, -8, 11, 12, 13, -2], [-10, -1]]","[[1, -13, -10], [10, -13, -3, -2], [10, 2, 4, -3], [-8, 1, 2], [1, 4, 5, 6, -2], [2, 6, 12, 14, -4], [8, 9, -12, -10, -6, -2], [2, 6, 7, -12, -11, -10, -4], [1, 8, 10, 12, -7, -6, -3], [4, 14, -8, -7, -6, -5], [12, -11, -10, 14], [8, 9, 12, -14, -13, -7, -6, -4, -3], [5, 6, 10, 14, -12, -4, -1], [2, 3, -14, -13, -8, -6], [3, 4, 5, -12, -7, -6], [6, 11, -13, -8, -5, -4], [7, 10, -4, -3, -1], [3, 4, 7, 8, 12, -14, -10, -5], [1, 13, 9, 14]]",0.95074462890625,0.26416015625,0.95074462890625,0.95074462890625,0.95074462890625,0.897493790923459,0.27032470703125,T+,T+,T+,0.9788776885281975,0.8472373627052897,343.9375606409282,2388.420510209381,135,165,135,165
