:: cylBands-all-243d-pop-cccp-20210117094338
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;243;0.6796;0.0056;0.6872
Last:;243;0.6796;0.0056;0.6872

:: cylBands-all-243d-pop-cccp-20210117094338
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.7632;0.0089;0.7798
Last:;1%;0.6796;0.0056;0.6872

