:: iris_19-all-1d-pop-cccp-20210109105914
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;1;0.9600;0.0800;1.0000
Last:;1;0.9600;0.0800;1.0000

:: iris_19-all-1d-pop-cccp-20210109105914
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.9600;0.0800;1.0000
Last:;1%;0.9600;0.0800;1.0000

