minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;39;0;0;1959;8823;519;9342;0
9;27993;34;38;38;615;3523;1466;4990;0
