minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;30;0;0;10560;45270;351;45622;0
1;74763;25;82;82;2108;12681;3272;15953;0
