minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759351;0;60;0;0;819;4314;801;5115;0
3;15107;52;31;31;456;2784;1394;4177;0
