:: cylBands-all-243d-pop-cccp-20210109110719
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;243;0.6778;0.0525;0.7593
Last:;243;0.6778;0.0525;0.7593

:: cylBands-all-243d-pop-cccp-20210109110719
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.7296;0.0525;0.8148
Last:;1%;0.6778;0.0525;0.7593

