:: iris_17-all-1d-pop-cccp-20210109105855
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;1;1.0000;0.0000;1.0000
Last:;1;1.0000;0.0000;1.0000

:: iris_17-all-1d-pop-cccp-20210109105855
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;1.0000;0.0000;1.0000
Last:;1%;1.0000;0.0000;1.0000

