minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759353;0;30;0;0;1960;8619;334;8953;0
1;46829;26;35;35;653;3578;1226;4804;0
