:: pima-all-1d-pop-cccp-20210109110324
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;1;0.7704;0.0106;0.7879
Last:;1;0.7704;0.0106;0.7879

:: pima-all-1d-pop-cccp-20210109110324
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.7704;0.0106;0.7879
Last:;1%;0.7704;0.0106;0.7879

