minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759351;0;38;0;0;1247;5834;462;6295;0
3;33787;30;31;31;510;2880;1051;3931;0
