:: auto-all-24d-pop-cccp-20200904084753
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;24;0.8580;0.0182;0.8859
Last:;24;0.8580;0.0182;0.8859

:: auto-all-24d-pop-cccp-20200904084753
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;27%;0.8580;0.0182;0.8859
Last:;1%;0.8580;0.0182;0.8859

