:: auto-all-24d-pop-cccp-20200904084753
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;24;0.7854;0.0831;0.9375
Last:;24;0.7854;0.0831;0.9375

:: auto-all-24d-pop-cccp-20200904084753
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;27%;0.7854;0.0831;0.9375
Last:;1%;0.7854;0.0831;0.9375

