minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759352;0;42;0;0;2717;12740;535;13275;0
3;80368;35;50;50;929;5504;1838;7342;0
