Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-12, -4, -11, 6, 1, 9, 7, -5, 14], [7, -2, -14, 8, -5, -11, 4], [7, -8, -9, 1, 14, -13, -4, 10, 11, 2, -5, -3, -6], [-11, 3, 2, -5, 9, -14, -10, -4, 1, 7, -8], [-12, 13, 11, 9, 2], [-6, -13, 3, 8, -12], [1, 9, 7], [7, 14, 6, -5, 4, -8], [-5, 3, 1, -2, 7, 13, -9, 14, 4, -12, -8, 10, 11]]",1,16,0.9411764705882353,9,8,"[[1, 9, 7]]","[[11], [-11]]",0.5625,0.9375,0.9375,0.5625,1.0,0.5,T-,T+,0.9982853482977426,0.9763452152793903,392,8,392,8
"[[14, -5, -2, 3, -6, -12, -13, -7, -8, -1, 10], [-11, 2, -14, -9], [9, 3, -12, 11, 7, 1, -8, 14, -5, 4, 13, -10], [-2, 10, -7, 6, 8, 9, 11, -1, -3, 12, -4]]",4,16,0.8,4,9.5,"[[2, -14, -11, -9]]","[[7], [-7]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9980044689259154,0.989095931233287,397,3,397,3
"[[11, -4, -10], [-1, 4, 8, 12, -14, 2, 3, 7], [-13, -5, -3], [12, -3, 4, 11, 8, -1, 10, -2, -6, 13, -14], [-12, 14, 13, 8, 3, -7, -4, -9, 10, 11, -2, -1]]",3,13,0.8125,5,7.4,"[[11, -4, -10], [-5, -3, -13]]","[[8], [-8]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9970684432325838,0.9350926346611088,378,22,378,22
"[[-8, -7, -14, 11, -3, 2, -5, 13, 6], [9, -8, 6, -13, -14, -11, -3], [-11, -4, -3, -13], [6, 3, -4, 10, -7, -11, -14, 2, 5], [6, 11, -3, 7, -5], [1, -8, -11, 4, -5, 10, -3, -2, 14, 12, 7], [-7, -2, 8, 3, 9, -10, -11, -4, 14, -1]]",5,16,0.7619047619047619,7,7.857142857142857,"[[-13, -11, -5, -4, -3]]","[[1, 12], [-12], [-1]]",0.5625,0.6875,0.6875,0.5625,1.0,0.25,T-,T+,0.997694381890366,0.9844975630688985,396,4,396,4
"[[7, -1, 5, -13, -14, 6, 4, -8, 3, 2], [13, 5, 10, -14, -7, 11, -3, -1, -9, -4, 12, 2], [11, -3], [9, 4, -14, -3, -8, -6, -2, -12, -11, -5, -10]]",7,9,0.5625,4,8.75,"[[11, -3]]","[[-8], [8]]",0.9375,0.5625,0.5625,0.9375,1.0,0.5,T-,T+,0.9985680147520886,0.8975092768266582,362,38,362,38
"[[9, -14, -6, -10, 13, -7, 2, -11, 8, -3, 4, 1, -12], [8, -3, -14, -11, -4, -1, -10, -6, 9, 13, 7, 5], [10, 8, 5, 12, 3, 1, -9, -7, -11, 6, -13, -2, -14], [5, 2, 11, 4, 10, 9, 7, -8], [-13, -4, 12, 1, -3, -11, 6, 14, 5, -2, 8, -10], [10, -4, -6], [-6, 3, -11, 5, -4, 14, -1, 9]]",3,13,0.8125,7,9.857142857142858,"[[2, 4, 5, 7, 9, 11, -8, -3], [10, -6, -4]]","[[11], [-11]]",0.8125,0.8125,0.8125,0.8125,1.0,0.625,T-,T+,0.9957985336026729,0.9574680503510713,385,15,385,15
"[[-6, -4, -8, -1, -10, -14, -11, -7, -9, 12, 3], [-1, 9, -5, 14, -11, -4, -10], [-1, -13, 8, 5, 7, -9, 12, -4, 10, -6], [10, 1]]",4,16,0.8,4,7.5,"[[1, 10]]","[[-13], [13]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9985685525335984,0.9133257483625833,368,32,368,32
"[[-12, 11, -8, -14, 13, 1, 2], [-5, -13, -3, 14, 8, -6, -4, 11, 2, -7, -1, -10], [-14, 4, -3, -7, -10, -11, -1, 2, 13, -8, -9, 5, -6], [11, -13, -8, 6, -14, -2, -12, -10, 9, -7, -3, -4, 5], [13, 14, -4, -8, 9, 2, -1], [-13, 2, -6, 8, 3, -7, 11, 9, -12, -1, 5, 10]]",6,10,0.625,6,10.666666666666666,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-3, 10, 13, 5, 14, 4, 1, 6, -12, 11], [-8, 9, 1, 11, -12, 2, 4, -10, 14, -7, -13, -6], [-4, 14, 2, -10, -11, 9, -3, -8, -5], [13, 10, -1, -3, -7, 8, 6], [-10, -11, 12, -1, 6, -7, 14, 2, -8, -9, 13, 3], [-11, 7, -3, 9, -13, -2, 1, -8, 10, 14], [-13, -12, 6, 4, 5, -14, -2, -1, -11, -10, -9, -8], [-5, 1, -2, -6, -3, -9, 10, 13, 7], [-8, 2, -13, -12]]",3,13,0.8125,9,9.444444444444445,"[[-8, 2, -13, -12]]","[[-8], [8]]",0.6875,0.8125,0.8125,0.6875,1.0,0.5,T-,T+,0.997990757971372,0.9833604930339229,395,5,395,5
"[[12, 9, 7, -11, -2, 4, 10, -3, -1, 14], [-5, -2, -4, 14, 12, -6, 11, 9, 13, -8, -1], [14, -9, 5, 7, 8, 1]]",5,16,0.7619047619047619,3,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[13, 11, 10, -14, 2, 6, 8, -1, 12, -3, -7, 9, -5], [2, 1, -10, -4, -12, -3, 6, -14, -8, -7]]",13,16,0.5517241379310345,2,11.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, -1, 8, -13, 11, 14, -9, 10, 3], [3, -11, -10, 9]]",8,16,0.6666666666666666,2,6.5,"[[9, 3, -11, -10]]","[[4], [-4]]",1.0,0.5,0.5,1.0,1.0,0.5,T-,T+,0.99800657901428,0.9893182532784479,397,3,397,3
"[[-3, 14, 9], [-4, 1, -8, -3, -6], [6, 12, -4, 9, 13, 2, 1, -8, -14, 3], [2, 13]]",4,16,0.8,4,5,"[[2, 13], [9, -3, 14]]","[[4, -12], [-14, 12], [-4], [14]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9973686957498649,0.8588349908640476,349,51,349,51
"[[-11, -9, 3, -2, 5, 1, 14], [1, 7, -2, -5, 9, 13]]",12,4,0.75,2,6.5,"[[1, 6, 7, 9, 12, 13, -8, -5, -4, -3, -2]]","[[2], [-2]]",0.8125,0.25,0.25,0.8125,1.0,0.0625,T-,T+,0.9963632734210077,0.9946193406580439,399,1,399,1
"[[-3, -11, 12, -7, -8, -10, 9, 13, 4, -5, 14, -6], [5, -11, -3, 8, 9, -14], [3, 11, 1, -12, 14, -13, 2, -9, 4], [2, 8, -3, 4, 13], [10, 12, -7, 4, 6, -14]]",4,12,0.75,5,7.6,"[[2, 4, 6, 8, 10, 12, 13, -14, -5, -3]]","[[7], [-7]]",0.375,0.75,0.75,0.375,1.0,0.125,T-,T+,0.996505585233008,0.9947389683706136,399,1,399,1
"[[5, 10, 11, 8, 13, -6, -9, 14, 7, 4, 12], [-1, -8, 9], [-10, 4, 12, 8, 6], [11, -14, 5, -1, 12, 13, 7, 4, -9, 6, -8, -3]]",4,16,0.8,4,7.75,"[[4, 6, -10, 8, -5, 12], [-8, 9, -1]]","[[-8], [8]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.99619997884494,0.9680994826620364,389,11,389,11
"[[-1, 7, -9, 11, -3, 5, 14, -10, 13, -12, 4, 8], [-6, -2, -14, 9, 4, -11, 12, 13, 10, 8, 7], [6, -10, 12, -4, -5, 1, 8, -13, 2, 3, -9, -7, 11]]",10,6,0.625,3,12,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[1, -3, 4, 5, 9, 10], [5, -11, -2, -14, 12, -6, -8, -1, -7, 4, 10, 9, -13], [-11, -14, 2], [-3, 8, 10, -12, -14, -5, -13, 11, -9, -4], [1, -7, 5, -4, 6, -8, -3, -14, 9, 10, -2], [-12, -5, -1, -2, -8, -14, -3, 9], [-7, 8, -4, -13, 12], [2, -14, -11], [-10, 9, -5, 2]]",1,16,0.9411764705882353,9,7,"[[2, -14, -11], [9, 2, -5, -10]]","[[12], [-12]]",0.5625,0.9375,0.9375,0.5625,1.0,0.5,T-,T+,0.996772459001444,0.9482123474504169,382,18,382,18
"[[-4, -2, 13, -7, 9, -1, 3, 14, -8, -5, 6, 12, 11], [-14, 12, 9, -3, 1, -11], [13, -5, 12, 8, 3, -11, 6, 7, 4, -2, -14, -10], [-12, -2, 7, -4, 3, 5, -14, 11], [9, 11, -14, 8, 6, 12, -10, 3, -1, 13], [-7, -10, 4, -9, 3, 11, 5, -14, 6, 2, -12, 1]]",5,11,0.6875,6,10.166666666666666,"[[1, 2, 4, 9, 12, -14, -11, -10, -6, -5, -3]]","[[-11], [11]]",0.375,0.6875,0.6875,0.375,1.0,0.0625,T-,T+,0.9963089648678823,0.9945389893263241,399,1,399,1
"[[4, 5, -8, 14, 2, 3, 10, 11], [10, 13, -14, 12, -6, -8, -5, 4, -1, 7, 3, -11, 2]]",14,2,0.875,2,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, 4, -10, 14, 13, -1, 12, -9], [-4, 6, 3, 10, -2, 13, -9, 7, -11], [3, -1, -12, 4, -13, 11, -8]]",10,16,0.6153846153846154,3,8,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[5, -14, -12, -3], [-9, -5, -10, 11, -2, -8, 1, 12, 6, -4], [9, -3, -12, -5, 13], [-11, -4]]",4,16,0.8,4,5.25,"[[2, 4, 5, 6, 7, 9, 10, 11, -14, -13, -12, -3], [9, 11, 13, -14, -12, -7, -6, -5, -3], [-4, -11]]","[[3], [-3]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9925564094848831,0.8840606986068447,360,40,360,40
"[[-9, -1, 13, -6, -5, 7, -14, 11], [8, 2, -12, 13, 5, -3, -10, 14, 1], [6, -1, 14, 8, -4, 11, 10, 12, 7, 5], [-12, -4, -6, -5, -7, -8, -1, -10, -9, 11], [14, -3, -12, 10, -2]]",4,12,0.75,5,8.4,"[[5, 10, 11, 13, 14, -12, -9, -6, -3, -2]]","[[-11], [11]]",0.5,0.75,0.75,0.5,1.0,0.25,T-,T+,0.9964939817544172,0.9947214987020286,399,1,399,1
"[[5, -3, -4], [-14, -2, 5, -12, -10, 11, 4, 1, 9, 6, -7, -13, 3], [-11, 1, -9, -3, 8, 5, 12, -6, -14, 13, 4, 7, -2], [8, 1, 4], [-2, 6], [-14, -8, -5, -9, 4], [-1, 4, -11, -14, -2, -9], [-7, 12, 3, 4, 11, -5, 9, -1, -10, 2, 13, -8], [-9, -11, 5, 14, -3, -6, 8, 13, 2]]",2,16,0.8888888888888888,9,7.333333333333333,"[[6, -2], [5, -4, -3], [7, -14, -12, -11, -10, -9, -1, -5, -3, -2], [8, 1, 4]]","[[2], [-2]]",0.875,0.875,0.875,0.875,1.0,0.75,T-,T+,0.9933246439045692,0.8142773155215567,333,67,333,67
"[[9, 4, -12, -1, -13, -14], [8, 2, -10, -1, 12, -3, -14, -6, -5], [1, 5, -8, 7, 13, 11, -2, 9, 3, -10, -6, -14]]",9,7,0.5625,3,9,"[[4, 5, 6, 7, 9, 10, -14, -13, -12, -8, -1]]","[[1], [-1]]",0.8125,0.4375,0.4375,0.8125,1.0,0.25,T-,T+,0.9963207267019752,0.9945563913556261,399,1,399,1
"[[3, 6, -13, -1, -2, 9, 10, -5, 11, 8, 7], [-2, 6]]",8,8,0.5,2,6.5,"[[6, -2]]","[[5], [-5]]",1.0,0.5,0.5,1.0,1.0,0.5,T-,T+,0.9984771771292897,0.8536477927059584,347,53,347,53
"[[-13, 3, 12, -4, -6, -8, -2], [-2], [8, 2, -14, -1, -10, 12, -6, -11, -13], [13, 6, -3, 14, 8, -10, 5, -9, -1, 11, -2]]",4,12,0.75,4,7,[[-2]],"[[5, 8, 10, 11, -7], [13, 6], [-8, 5], [-13, -10], [-6, -5], [-3, -9], [9, -1], [8, 14], [-1, -2, 10, 12, 14], [-5, 7], [9, -13, 5], [-6, -3], [2], [1, 3, -13, 8, 12], [9, 12, 5, -7], [-11], [-12], [4]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9988344919730404,0.7264132907848787,289,111,289,111
"[[6, -4, -13, -5, -11, 9], [8, 12, -9, 11, 3, 6, -13, -5, -14], [-14, 8, -2, 12, 5, 10, -9], [2, 5, -8, -6, -9, -4, -3, -12, -14, 11, -13, -1, -7], [13, -12, 9, -7, -3, 4, 8, 5, -2, -11, 14, -10], [13, -2, -1, 14, -4, 11, 9, 3, -5, -6, -10, 8], [-10, -1, 12, 14]]",1,15,0.9375,7,9,"[[9, 12, 14, -13, -10, -1]]","[[-5], [5]]",0.5625,0.9375,0.9375,0.5625,1.0,0.5,T-,T+,0.9974485651442776,0.9887045576617525,397,3,397,3
"[[-3], [-9, 7, -4], [-11, 8, 2, 13, 14, 5, 4, 1, 10]]",3,16,0.8421052631578947,3,4.333333333333333,"[[-9, -4, 7], [-3]]","[[9, 14, -12, -5, -2], [-4, 13, 6], [-12, 7], [4, 12], [-7, -14, -9], [-7, 2, -4], [-7, -4, 9], [-14, 2], [-7, -13, -9], [-8, -7, 12, 13, -2], [8, 14, -10], [8, 9], [9, -14, 13], [1, -12, -8, -6, -4, 13], [-5, -11, -13], [5, -1], [3], [-14, -5, 6], [-14, -5, -9], [11, 14], [10]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9976451911031776,0.7321984662996407,273,127,273,126
"[[4, -12, 10, 1, 6, -11], [5, 11, 3, 9, 4, 7, 12, -1, -10, 8, 6, 13]]",10,16,0.6153846153846154,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[11, -14, -9, 3, -5], [4, -1, -12, 7, -6, 5]]",6,16,0.7272727272727273,2,5.5,"[[1, 3, 7, 11, 12, -14, -10, -9, -6, -5, -4, -2]]","[[-7], [7]]",0.4375,0.625,0.625,0.4375,1.0,0.0625,T-,T+,0.9962279420389974,0.9944959267486989,399,1,399,1
"[[10, -14, 3, 11, 6, 5, 8, 1, 9, -7, -12], [-3, 9, -2, -14, -13, -11, -1, -10], [3, -5, -10, 12], [-2, -4, -11, 3, 5, -6, 10, -13, -8, 14, -12, -9, -7], [-7, -4, 12, -1], [-14, 9, -6, 4, 10, 1, 11, -7, -5, 13, -12, 3]]",5,11,0.6875,6,8.666666666666666,"[[3, 12, -10, -5], [6, 12, 13, -7, -4, -1]]","[[3], [-3]]",0.9375,0.6875,0.6875,0.9375,1.0,0.625,T-,T+,0.9959846031273615,0.983972654887322,395,5,395,5
"[[9, -11, -4, -14, -12, -3, -2, -5, -1, 7, -6], [13, -8, 12, 9, -4, -11, 5, -7, -10, -2, 14, -6, 3], [-1, 2, 14, 13, 3, 8, -6, -12], [-2, -11, -5]]",6,10,0.625,4,8.75,"[[-5, -11, -2]]","[[6], [-6]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9982961119992662,0.9703903362230103,389,11,389,11
"[[-3, 5], [5, -12, 10, 14, -4, 1, -3, 6, -7, -8, -9, -13, -2], [11, -4, -9, -2, -3, 6], [6, 2, -11, 13, 9, -12, -7, -10], [1, -4, -3, -11, 12, 6, -10], [9, -12, -4, -8, 5], [13, -9, -3, 7, -11, -10, 1, 8, 12, -14, 6, 5, -2]]",2,14,0.875,7,7.714285714285714,"[[-3, 5]]","[[11], [-11]]",0.625,0.875,0.875,0.625,1.0,0.5,T-,T+,0.9985724916479893,0.9114286682844079,368,32,368,32
"[[-5, -1, 10, 8, -9, -13, 14, 7, 6, -11], [9, 13, 5, 11, 4, -2, 14, -12, 10, -3], [8, 3, -6, -12, 13, -10, -5, 11, 2, -9, 1], [-8, -2, 12, 1, -14, 13]]",2,16,0.8888888888888888,4,9.25,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-12, -13, -6, 3, -11, 2, -9, -5, 10, 4], [-9, 11, -7, -8, 10, -13, 2, -5, -3], [2, 14, -9, -1, 4, 11, -6, 12, 13, 10]]",10,16,0.6153846153846154,3,9.666666666666666,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[2, 12, 8, -1, -4], [10, 13, -1, -3, 14], [11, 13, 3, 8, 10, -4, 2, 5, -9, 6, -7]]",10,16,0.6153846153846154,3,7,"[[2, 8, 9, 12, -4, -3, -1]]","[[14], [-14]]",0.6875,0.375,0.375,0.6875,1.0,0.0625,T-,T+,0.9971683094459262,0.9882808614807436,397,3,397,3
"[[4], [-7, -6, -8, 4, 3, 12, -1, -5, 9, -13], [-13, -3, -9, -12, -4, -1], [9, 7, 4, 3, -5], [-14, 9, 1, 4, 5, -7]]",6,16,0.7272727272727273,5,5.6,[[4]],"[[12, -10], [1, 5], [-1, 6], [8, 10], [-13, -9], [2, -6, -1, 14], [3, 12], [-12, -3], [9, -7, -2], [11, -13], [2, 12, -11], [8, 1, -2], [10, -12], [-8, -7], [-11, 6], [-4], [6, -2, 10, -5, 14], [-14, 7], [-11, 13], [-6, 11]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9988393430705357,0.7521951052729025,294,106,294,106
"[[-11, -8, -4, 14, -7, 13, -2, -5, -10, -3, -12, 9], [4, -9, 5, 2], [1, 5, 14, -11, -12, 2, -13, 6, 8, 4, 10]]",10,16,0.6153846153846154,3,9,"[[2, 4, 5, 12, -11, -9]]","[[-10], [10]]",0.875,0.375,0.375,0.875,1.0,0.25,T-,T+,0.9974588810529758,0.9913325402764034,398,2,398,2
"[[-13, -1, -6, -4, -12, -3, -10, -5, -8, 14, 9, -11, 7], [3, 1, 9], [13, 1], [2, -12, 6, 4, -3, -8], [-1, -7, 13, 11, 10, 3, 9, 6], [5, -2, -8, 9, -11, 3, -7, -14, 1, 6]]",1,16,0.9411764705882353,6,7,"[[1, 13], [1, 3, 9]]","[[1], [-1]]",0.5625,0.9375,0.9375,0.5625,1.0,0.5,T-,T+,0.9973805213587504,0.8744374215360304,353,47,353,47
"[[11, 13, 3, 7, -8, -5, 4, 12, 2], [9, -12, 1, 3, 5, -11, -13, -7, 4, -8, 10, 14, -6], [-14, -2, 5, 7, -8, -9, 6, 12, -3, 4, -11, 1], [-3, 10, -8, -1, -2, -7, 12, -6, -14, -5]]",10,6,0.625,4,11,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[14, -12, 9, 13, 8, -2, 11, 10, 3, 4, 1, 7], [-9, 8, 2, -14], [-5, 4], [-2, 9, 4, 14, 13, -1], [4, -13, -7, -9, -11, -8, 10, 12, -1, 3, 5, 14], [5, -14, -11, 13, 9, 1, -10], [13, 9, -7, 6, -10, 4, -5, 12, 11, -1, -8, -14]]",2,16,0.8888888888888888,7,7.857142857142857,"[[-5, 4], [8, 2, -14, -9]]","[[-7], [7]]",0.875,0.875,0.875,0.875,1.0,0.75,T-,T+,0.9970622255711927,0.8733432911931885,355,45,355,45
"[[8, 10, -3, -14, 4, -1], [2, 9, 13, -7], [11, 6, -3, -14, -4, 8, -13], [-4, -2], [-2, 8, 1, 6, 12, 3], [-10, 4, 7, 5, -14, -11, 13, -12, -2, 6, -3], [2, -3, -10, 7, -8, -13, 5], [1]]",1,16,0.9411764705882353,8,5.5,"[[2, 4, 9, 13, -8, -7, -6, -3, -1], [1], [2, 5, 7, 9, 11, -13, -12, -10, -8, -3], [-4, -2], [-7, 2, -11, 9, -5, 13]]","[[-6, -14, 5, -10], [10, 3, -2, 6], [2, -1], [10, 7], [-13, -3], [-8, -7], [-11, 3, 5], [8, -13], [3, -9], [-8, 11, 5], [-7, -5], [10, -12, 6, -9], [2, 3, -12, -10], [-6, -12, -3, 14], [8, -7, -6, -1], [-8, -12, -1], [-11, 5, -1], [8, 5, 7], [2, 11, 6], [-3, -12, -10, -7, 13, -2], [-5, -11, 6], [-14, -9], [1, -6, 4, 5], [4, -12, 14], [2, -14], [-9, -2, -1], [-14, -12, 6, -8, -5, 13], [9, 12]]",0.9375,0.9375,0.9375,0.9375,1.0,0.875,T-,T+,0.9903778121208606,0.6561162324286227,239,161,239,161
