Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]",10,6,0.625,3,6.333333333333333,"[[-14, 3, -4, 7], [3, 9, 12, -11, -6, -2]]","[[-7, -4], [3, 14], [-3, 7], [4]]",1.0,0.375,0.375,1.0,1.0,0.375,T-,T+,0.9970516641431312,0.9865982467463565,371,29,369,29
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]",4,16,0.8,4,6.75,"[[12, -4, -1], [8, -4, 14, -9]]","[[-8, 1, -4], [-4, -12, 13, -1], [8, 1, -4, 9], [1, 8, -14, -9, -4], [-13, -12], [4]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9976489360594087,0.9836430906645649,338,62,335,62
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]",10,6,0.625,3,7,"[[1, 9, -2]]","[[-2, -9], [2], [-1]]",0.875,0.375,0.375,0.875,1.0,0.25,T-,T+,0.9987262036606658,0.998039345984902,354,46,350,46
"[[-1, -9, -8, 6, -14, -4, 5], [2], [-7, -14, 11, -12, 4, -5, -8, -10, -9, -1, -13]]",4,16,0.8,3,6.333333333333333,"[[3, 6, 11, -14, -9, -8, -4, -1], [2]]",[[-2]],0.8125,0.25,0.25,0.8125,1.0,0.0625,T-,T+,0.9943799283522571,0.9936654935306024,207,193,207,193
"[[7, -13, -6, -5, 12, 9, 10, 1, 14, -8], [-14, 1, -3], [11, 2, 9, 8], [12, 4, -6, -7, -2, 5, 11, -9, 3, 1, 14]]",4,16,0.8,4,7,"[[1, 3, 7, 9, 10, 11, 12, 14, -13, -8, -6, -5, -4, -2], [1, -14, -3], [8, 9, 2, 11]]","[[3], [1, 14], [-3, -1]]",0.9375,0.75,0.75,0.9375,1.0,0.6875,T-,T+,0.9950940641336464,0.9295610717539331,320,80,316,79
"[[-10, -3, 5, 6, -8, -9, 4, 14, 2], [-2, 12, -13, -9], [-8, -5, 6, -10, -2, 4, -1, -12, 9, 3, -13, 14]]",6,16,0.7272727272727273,3,8.333333333333334,"[[1, 2, 4, 5, 6, 11, 14, -13, -12, -10, -9, -8, -7, -3], [-13, 12, -2, -9]]","[[2], [9, -13, -2], [-12], [13]]",0.9375,0.625,0.625,0.9375,1.0,0.5625,T-,T+,0.9959771790300974,0.9944504510957014,375,25,370,25
"[[3, -8, -2, 7, 9, 1, 5, 10, 12, -11, 13, -6], [14, -7, -6, -1, 9, 4, 2, 5, -8, -11, -3], [5, -4, -7, -1, 11, 2, -3, 14, 8, 12, -9], [1, -4, -10, -14, 6, -12, -9, -11, -5, -3, 8, -7, -2], [10, 3]]",5,16,0.7619047619047619,5,9.8,"[[10, 3]]","[[10, -3], [-10]]",0.8125,0.6875,0.6875,0.8125,1.0,0.5,T-,T+,0.9989376474980252,0.998494247765919,296,104,293,103
"[[-3, -1, -12, -9, 14, -10, -7], [1], [-13, 11, 6, 5, -8, -14, 9, 10, -3, -12], [6, 5, 9, 1, -12, 2, 7, -14, -11, 13, 4], [2, -11, -10], [4, -9, 11, 12, 1, 14, 8, 6, -7, 5]]",2,16,0.8888888888888888,6,7,"[[14, -13, -12, -1, -9, -8, -7, -6, -5, -4, -3, -2], [2, -11, -10], [5, 6, 9, 10, -14, -13, -12, -8, -7, -4, -3, -1], [1]]","[[10, 2, -1], [2, 11, -1, -10], [-2, -1]]",0.9375,0.375,0.9375,0.9375,1.0,0.3125,T+,T+,0.9934727650255081,0.9914883417548199,167,233,165,233
"[[-7, -4, 5, -14, -9, -6], [-5, 6, 4, 9, 12, 1, 8], [-7, -11, 1, 3, -10, -5, 9]]",4,16,0.8,3,6.666666666666667,"[[1, 4, 6, 8, 9, 12, -14, -5, -2], [1, 3, 9, -13, -12, -11, -10, -7, -5], [5, -14, -9, -7, -6, -4]]","[[12, 14, -9, -6, -4], [8, 13, -6, -4, -3], [-14, -9, -5, -4, -2], [9, 11, 12], [2, -12], [7], [-6, 4], [-7, 6]]",0.9375,0.75,0.75,0.9375,1.0,0.6875,T-,T+,0.9941289055272488,0.9718848741334295,389,11,385,11
"[[13, 2, -9, -3, 14], [11, 10, 13, 4, 9, 12, 5, 8, 2], [-14, 1, 7], [12, -10, -14, -6, 4, 1, 9, -8, 7, 2, -3], [-10, 12, 11, -2, -3, 9, -13, 14, 7, 6], [-6, 9, -11, -2, -3, 10, 4], [10, -14, 4, -8, -9, -2, -11, -13], [13, 11, -12, -2, -6, -7, -9], [14, -12, 11, 4, -13, -2, -7, 8, 9, 6, 5, 1]]",1,16,0.9411764705882353,9,8,"[[2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, -6, -3, -1], [1, -14, 7], [5, 11, 13, 14, -12, -9, -7, -6, -2], [4, 10, -11, -6, -3, -2], [2, 13, 14, -9, -3]]","[[-14, -1, 7], [-7, -14, 12], [-13, 14, -9], [9, -12, 14], [-7, -14, 11, -12], [3, 13, 14, -12, -9], [5, 6, 13, -10, -9, -8, -2], [9, -14, -12, -7, -6], [12, 14]]",0.9375,0.9375,0.9375,0.9375,1.0,0.875,T-,T+,0.991451471783965,0.9670990832207595,327,73,324,73
"[[-10, 3, 8], [1, -9, 8, 12, -7, 5, -11, -3, 13, 6, -14, 4, -10], [-10, -13, -6, -4], [-14, 10, 2, -5, -7, -4, -12], [-2, 5, 7, 6, 11, 12, 10, 9]]",1,16,0.9411764705882353,5,7,"[[8, 3, -10], [-6, -13, -4, -10], [5, 6, 7, 9, 10, 11, 12, -2], [1, 2, 10, -14, -12, -8, -7, -5, -4]]","[[-8, 2, 12], [-8, -12, 5], [8, 10, -9], [-3, -4, 13, -10], [-8, 9, -5, -12], [8, 9, 10, -13], [-8, 12, -4, -2], [7, -14, -12, -9, -8, -5, -1], [8, 9, 10, 13, -6], [6, 7, 12, 13, 14, -2], [2, 6, -14, -13, -10, -3], [3, -10, -1, -8, -2], [4, -3]]",0.9375,0.9375,0.9375,0.9375,1.0,0.875,T-,T+,0.9938257389200974,0.949404796937431,326,74,319,73
"[[-10, -1, -14, 11, 12, -7, -5, -4, -3], [-5, -6, 4, 10, 13, -3, -2, -7, 12, 8, 14, 9, 1], [-5, 4, 11, 9, -6, -12, -2], [14, 10, -7, -9, -6, -5, -3, -13, -2, -1]]",10,16,0.6153846153846154,4,9.75,"[[2, 11, 12, -14, -13, -10, -9, -8, -7, -6, -5, -4, -3, -1], [1, 4, 9, 11, 13, 14, 15, -7, -6, -5, -2], [-15, -12, -10, -8, -3], [8, -15, 10]]","[[13], [-13]]",0.375,0.375,0.375,0.375,0.375,1.0,T-,T+,0.9922845670872293,0.9881353540447929,396,4,391,4
"[[-1, 3, -4, 5, -2, 12, 14], [6, -10, 1, 11, 12, -2, -8]]",11,16,0.5925925925925926,2,7,"[[3, 6, 7, 12, 13, 15, -10, -2], [5, 8, 9, 14, -15, -11, -4, -1], [1, 11, -15, -14, -9, -8]]","[[-7], [7]]",0.5,0.3125,0.3125,0.5,0.38461538461538464,0.8125,T-,T+,0.9943028087986436,0.9906672218727338,397,3,396,3
"[[-8, -7, -12, -4, 10, -1, -5], [-1], [2, 1, 5], [-2, 7, -13, 6, 4, -10, 3], [2, -12, -5, 8, -10, -14, -3, 7, 11, 13], [5, -3, -4, -13, -6], [11, 4, 9, 8, 6, -3, 7, 13, -14], [6, 2, 13, -3, 4]]",1,16,0.9411764705882353,8,5.875,"[[1, 2, 4, 5], [1, -4, 12, 5], [1, 2, 6, 8, 13, 14, -9, -3], [1, 5, 8, 9, -4], [-1]]","[[1, -5], [1, -2]]",0.8125,0.4375,0.8125,0.4375,0.8333333333333334,0.375,T+,T-,0.9631964820059261,0.9801237664302971,153,247,150,243
"[[3, -4, 10, -1], [-6, -14, 2, -5, -7, 12, -8, -11, 13, 3]]",11,5,0.6875,2,7,"[[10, 3, -4, -1], [1, 2, 3, 12, 13, -14, -11, -8, -7, -6, -5]]","[[-3, -1], [-6, -2], [-8, -4], [2, 4], [1, -4], [6]]",0.9375,0.3125,0.3125,0.9375,1.0,0.25,T-,T+,0.9962347396758986,0.9276193018515111,371,29,367,28
"[[12, -3, -2, 11, 1, 4, -5, -14], [10, -12, 14, 7, -4, -13, -1, 6]]",11,16,0.5925925925925926,2,8,"[[1, 4, 6, 11, 12, -14, -13, -10, -5, -3, -2], [6, 7, 9, 10, 14, -13, -12, -8, -4, -1]]","[[-8, -14, 13], [-13], [8], [14]]",1.0,0.3125,0.3125,1.0,1.0,0.3125,T-,T+,0.9951645484714314,0.9868203414651465,395,5,392,4
"[[7, -2, -1, 8, 14, 5], [3, -1], [8, -7, 4, 13, -1, -6, -11, 9, -14], [13, 10, 12, 9, 7, 5, -3, -6, 11], [-11, 9, 5, -2, 7, 6, -10, -3, -13, 12]]",4,16,0.8,5,7.2,"[[5, 7, 9, 11, 12, -6, -4, -3, -2], [4, 5, 6, 7, 8, 9, 11, 13, 14, -12, -10, -3, -2], [3, -1]]","[[1], [-3]]",0.75,0.5,0.5,0.75,1.0,0.25,T-,T+,0.9944346302965905,0.9881353540447929,279,121,277,120
"[[-4, -6, -13, 12, 11, 3, -10, 9, 1, -7, 5], [-3, 13, 5, 14, 12, 1, 9, 2, 11, 6, -8], [-9, 3, -2, -12, 13, -7, 5, -1, 8, -6], [-6, -3, 5, 4, -2, -12, 7, -11, -13, 8, 1, -14, 9], [-14, -6, -3, 11, 1, 5, -12, 10, 4, -13, 7], [14, 6, 12, 7, 9, 5, -8, -4, 11, -3, 10], [11, 7, -9, 14, -6, -3, 10, 2, 13, 4, -5, -1, 12]]",5,11,0.6875,7,11.428571428571429,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,386,0
"[[-3, 11, 8, -9, -10, 14, 1, -5, 12, -4, 2, -6, 13], [-10, 6, 8, 13, 1, 2, 4, 5, 11, 14, 7, 9], [4, 5, -10, 9], [1]]",4,16,0.8,4,7.5,"[[4, 5, 9, -10, -1], [1]]","[[-5, -1, -10], [-10, 5, -1, -9], [5, 9, 12, -10, -4, -1], [10, -1]]",1.0,0.25,0.25,1.0,1.0,0.25,T-,T+,0.9978778356447908,0.99551988228541,207,193,205,192
"[[-10, -2, -13, -4, -7, -6, -5, -1], [2, -11, -6, -5, 1, -13, 10, -12, -8, -4, -3], [3, 4, -5, 14, 2, 13, -11, 1]]",12,4,0.75,3,9,"[[8, 9, 11, 12, -14, -13, -2, -10, -7, -6, -5, -4, -3, -1]]","[[-14], [14]]",0.8125,0.25,0.25,0.8125,1.0,0.0625,T-,T+,0.9970544466313545,0.9957654636753478,399,1,390,1
"[[1, 8, 5, -6, 10, -2, -7, -3, 13, 4], [-14, 3, -10, 12, 8, -5], [3, -7, 5, -10, -12], [-12, 6, -14, 10, 4, 9, -11, 3, -1]]",7,9,0.5625,4,7.5,"[[3, 5, -12, -10, -7], [3, 8, 11, 12, -14, -13, -10, -5]]","[[11], [-11]]",0.9375,0.5625,0.5625,0.9375,1.0,0.5,T-,T+,0.9964923003217,0.947966205303448,379,21,376,20
"[[6, 4], [11, 4, 9, -12, 14, -8, -3], [12, 1, -4, -3, -2, 6, -7, -14, 8, -5, -9, 13, -10], [6, 3, 10, -9, -12, -8, 2], [2, 3, -8, -12, 11, -13, -4, 6], [9, 8, 4, 12, 14, -7, 13, -6, -2, 1, 3], [-6, 11, 13, 8, -7, -9, -5, -12, 1], [4, 14, 9, -2, -1, -6, -10], [5, -3]]",1,16,0.9411764705882353,9,7.333333333333333,"[[4, 14, -12, -10, -1, -2], [1, 3, 6, -14, -12, -7], [5, 7, -14, -12, -9, -8, -4, -1], [4, 6], [1, 2, 4, 7, 9, 10, 11, 13, 14, -12, -6, -5], [-3, 5]]","[[9, -14, -5, -4], [4, 8, -6, -5, -3], [3, 6, 14, -7, -4], [-5, -4, -3], [3, -4, 6, 7], [1, -14, -8, -6, -5, -3], [8, 10, 12, 13, -14, -9, -7, -5, -4, -1], [-6, 3]]",0.9375,0.9375,0.9375,0.9375,0.9375,1.0,T-,T-,0.9780223226360355,0.9792470621845835,221,179,218,176
"[[-3, 7, 11, -1, 5, 10, -2, 12, 4, -14, 9], [-12, 6, -2, -14, -4, -13, 11], [-4, -9, 12, 6, -5, -13, 7, -14, 1], [-4, -6], [6, -9, 4, 10, -12, -14, 2, -7, 13, 1, 5, -11, -8], [-8, 13, -14, 4, -6, 1], [-7, -8, -4], [10, 2, -1, -8, 12, -14, -3, 6, 7, 9, -4]]",3,16,0.8421052631578947,8,7.75,"[[-8, -7, -4, 6], [1, 6, 7, 11, -14, -13, -9, -4], [5, 6, 9, 10, -14, -13, -4, -3], [1, 4, 13, -14, -8, -6], [-6, -4]]","[[10, 3, -4, 6], [6, 7, 10, 14, -13, -4, -3], [8, -4, 6], [7, 6, -10], [4]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9872530677564512,0.943944125721023,262,138,259,134
"[[-9, 4], [-12, 2, 13, 3, -10, 11], [13, 1, -5, 4, 6, -11, 7, 9, -3]]",6,16,0.7272727272727273,3,5.666666666666667,"[[2, 3, 11, 13, -12, -10], [4, -9]]","[[-4, -9], [9]]",1.0,0.625,0.625,1.0,1.0,0.625,T-,T+,0.997288549704964,0.9801707884567348,298,102,289,99
"[[6, -10, 2, -4, 5, 3, -1, -9], [11, 2, -10, 7, 8, 6, 5, 12, 4], [10, -7, -4]]",4,12,0.75,3,6.666666666666667,"[[-7, 10, -4], [2, 3, 5, 6, -10, -9, -8, -4, -1]]","[[-7, 4], [-7, -10], [7]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9962829666143266,0.9893275972712298,346,54,330,50
"[[9, 13, 2, -8, 14, 6, -11, -10, 1, 12, 5, -4], [-4, 7], [-9, -2, 13, 8, -7]]",4,16,0.8,3,6.333333333333333,"[[8, 13, -9, -7, -2], [-4, 7]]","[[-7, 2, -6, 5], [8, -5, 4], [-7, -4, 13], [-7, 11, -12], [8, 4, 5, 7], [-7, -13], [-8, 4]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9976610663667161,0.9553372523185126,276,124,273,123
"[[2, 7, -9, -12, -11, 1, 14, -13, 10, 8], [5, 6, -8, -1, 14, -11, 10, -3, 2], [-14, 2, -1, -9, 3, -10, -13], [-4, -14, -2, -5, -3, -1, 7, 10], [-7, 11, 12, 2, -10, -13], [-7, 3, -5, 9, -12, 1, 10, -8, -2, 4, 6, -14], [6, 1], [-1, 2, -3, -11, -6, -10]]",3,16,0.8421052631578947,8,7.5,"[[2, 11, 12, -13, -10, -7], [2, -14, -11, -10, -6, -5, -3, -1], [2, 4, 8, -12, -11, -10, -9, -6, -1], [-15, 2, 5, -11, -8, 9, 14], [-3, -13, 7, 12, -4, -1, 15], [1, 6], [11, -15, -14, -9, -5, -2]]","[[1, -6], [-1]]",0.8125,0.8125,0.8125,0.8125,0.8125,1.0,T-,T+,0.9854716200742583,0.9377382979289848,289,111,284,110
"[[-11, -5, -4, -14], [-1, 13, -9, 14, -11, -2, -3, -6, -8, 4, -5]]",7,16,0.6956521739130435,2,7.5,"[[-14, -5, -4, -11]]","[[-5, 14], [-14, 11, -5], [-4, 5], [4]]",0.9375,0.5625,0.5625,0.9375,1.0,0.5,T-,T+,0.998520548906949,0.9969624659081978,376,24,371,24
"[[-14, -3, -10, -8, 7, -12, 9, -2, 5], [7, 4, -1, 2, 5, -6, 12, 3], [5, 2, -12, 7], [1, -2, 12, -9, 10, 5, -3, -13, -7]]",4,16,0.8,4,7.5,"[[3, 4, 9, 10, 12, 13, -14, -11, -8, -6, -1], [2, -12, 5, 7]]","[[-5, -12], [2, 12], [-2], [-7]]",0.6875,0.75,0.75,0.6875,0.8888888888888888,0.5625,T-,T+,0.9962347396758986,0.9742102573190805,369,31,368,31
"[[-11, -6, 8, -3, 10, 1, -4], [2, -10, -5, -8, 7, -4, -13, -14, 1, 9, 6, -12, -11], [-14, -11, -6, 13, -2, 8, 10], [-7, -13, -5, -4, -14, -12, 3, 1, 10, 11, 6, 2], [-10, -2, 1, -7, -12, -11, 5, 3, -9, -8], [2, -10, 11, -14, -9, -12, -5, 1, 4, 7, 6, 13, 8], [-2, 5, -13, 11, 7, -14, -10, 3], [-4, 10, -14, -12, -5, -7, -13, 8]]",2,14,0.875,8,9.75,"[[1, 5, 7, 8, 9, 10, 12, 14, -13, -11, -6, -4, -3, -2], [1, 3, 8, 10, 11, -14, -13, -12, -9, -7, -6, -5, -4, -2], [1, 3, 4, 5, 6, 13, 14, -12, -11, -10, -9, -8, -7, -2], [8, 10, 13, -14, -11, -6, -2], [3, 5, 7, 11, -14, -13, -10, -4, -2]]","[[11], [-11]]",0.625,0.875,0.875,0.625,1.0,0.5,T-,T+,0.988328458775343,0.957983849990109,384,16,379,16
"[[6, -2, -11, -8, -7, -3, 12, -1, 10, -4, 13], [9, 12, 14, 7, -6, -13, -8, -11, 1, -10, 4, 5, -3]]",13,3,0.8125,2,12,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,394,0
"[[6, -13, -7, 9, -8, 5, -2, -1, 4], [14, -8, 6, 5, -7, 13, 2], [8, -11, 6, 14, 5, 10, 1, 4, -3, -12, 2]]",6,10,0.625,3,9,"[[4, 5, 6, -8, -7, -1]]","[[13], [-13]]",0.625,0.625,0.625,0.625,1.0,0.25,T-,T+,0.9900851365731285,0.9881353540447929,396,4,393,4
"[[-2, -13, 7, -5, -10, -6, 14, 1, 4], [7, -14, -8, -2, -3, -5, 11, -13, 1, 4, -9, -10, 12]]",14,16,0.5333333333333333,2,11,"[[1, 3, 4, 7, 8, 11, 12, 14, -13, -10, -9, -6, -5, -2]]","[[-5], [5]]",0.9375,0.125,0.125,0.9375,1.0,0.0625,T-,T+,0.9970544466313545,0.9957654636753478,399,1,396,1
"[[-7, 1, 9, -5, 10, -11, 13, 12, 2], [1, 13], [-12, 4, -2, -9, -13, -5, 10], [7, -10, 4, 5, 13, 1, 2, 14, 12, -11], [5, -3, -2, -13], [10, -2, 5, -12, -7, -8, 6, 13, -3, 1, -14], [3, -7, 12, 11, -5, -10, -4, 1, -2, 6, -9, 14]]",5,16,0.7619047619047619,7,7.857142857142857,"[[-3, -13, 5, -2], [4, 10, -13, -12, -9, -5, -2], [1, 13]]","[[3, -13, 5], [2, -13, -3], [-13, -5], [13, -1]]",1.0,0.6875,0.6875,1.0,1.0,0.6875,T-,T+,0.9961955258502717,0.9859585897935632,285,115,282,112
