Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[9, 13, 2, -8, 14, 6, -11, -10, 1, 12, 5, -4], [-4, 7], [-9, -2, 13, 8, -7]]",4,16,0.8,3,6.333333333333333,"[[-4, 7], [4, 8, 13, -9, -7, -2]]","[[11, -13], [-6, 3, -12, -11], [3, 6, -9], [-11, -5, -3], [2], [-7], [4], [5, -1], [1], [12], [14]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.996946954878713,0.8610681099141796,346,54,346,54
"[[2, 7, -9, -12, -11, 1, 14, -13, 10, 8], [5, 6, -8, -1, 14, -11, 10, -3, 2], [-14, 2, -1, -9, 3, -10, -13], [-4, -14, -2, -5, -3, -1, 7, 10], [-7, 11, 12, 2, -10, -13], [-7, 3, -5, 9, -12, 1, 10, -8, -2, 4, 6, -14], [6, 1], [-1, 2, -3, -11, -6, -10]]",3,16,0.8421052631578947,8,7.5,"[[1, 6], [2, 8, 11, 12, -13, -10, -7]]","[[5, -1], [1, -6], [1, 4, 9, -10], [-7], [11], [-5], [-3], [14], [12], [-13]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9966931568096057,0.8657083964901829,349,51,349,51
"[[-11, -5, -4, -14], [-1, 13, -9, 14, -11, -2, -3, -6, -8, 4, -5]]",7,16,0.6956521739130435,2,7.5,"[[-14, -5, -4, -11]]","[[11, 4], [-5], [-3], [-13], [7], [-10], [-6], [-11], [12], [8]]",0.9375,0.5625,0.5625,0.9375,1.0,0.5,T-,T+,0.9982056006881309,0.9793301969863352,395,5,395,5
"[[-14, -3, -10, -8, 7, -12, 9, -2, 5], [7, 4, -1, 2, 5, -6, 12, 3], [5, 2, -12, 7], [1, -2, 12, -9, 10, 5, -3, -13, -7]]",4,16,0.8,4,7.5,"[[2, -12, 5, 7]]","[[11, -9], [9], [-11]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9981964472611191,0.9777418571640418,393,7,393,7
"[[-11, -6, 8, -3, 10, 1, -4], [2, -10, -5, -8, 7, -4, -13, -14, 1, 9, 6, -12, -11], [-14, -11, -6, 13, -2, 8, 10], [-7, -13, -5, -4, -14, -12, 3, 1, 10, 11, 6, 2], [-10, -2, 1, -7, -12, -11, 5, 3, -9, -8], [2, -10, 11, -14, -9, -12, -5, 1, 4, 7, 6, 13, 8], [-2, 5, -13, 11, 7, -14, -10, 3], [-4, 10, -14, -12, -5, -7, -13, 8]]",2,14,0.875,8,9.75,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, -2, -11, -8, -7, -3, 12, -1, 10, -4, 13], [9, 12, 14, 7, -6, -13, -8, -11, 1, -10, 4, 5, -3]]",13,3,0.8125,2,12,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, -13, -7, 9, -8, 5, -2, -1, 4], [14, -8, 6, 5, -7, 13, 2], [8, -11, 6, 14, 5, 10, 1, 4, -3, -12, 2]]",6,10,0.625,3,9,"[[4, 5, 6, 9, 10, 12, 14, -13, -11, -2, -8, -7, -1]]","[[-5], [5]]",0.5,0.625,0.625,0.5,1.0,0.125,T-,T+,0.9964952261999264,0.9949371325499531,399,1,399,1
"[[-2, -13, 7, -5, -10, -6, 14, 1, 4], [7, -14, -8, -2, -3, -5, 11, -13, 1, 4, -9, -10, 12]]",14,16,0.5333333333333333,2,11,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-7, 1, 9, -5, 10, -11, 13, 12, 2], [1, 13], [-12, 4, -2, -9, -13, -5, 10], [7, -10, 4, 5, 13, 1, 2, 14, 12, -11], [5, -3, -2, -13], [10, -2, 5, -12, -7, -8, 6, 13, -3, 1, -14], [3, -7, 12, 11, -5, -10, -4, 1, -2, 6, -9, 14]]",5,16,0.7619047619047619,7,7.857142857142857,"[[-3, -13, 5, -2], [1, 13]]","[[5, -2], [-7, -5, -10], [2, 10], [10, -11], [-4, -10], [12, -11], [9], [-1], [-13], [3], [6], [-8]]",0.9375,0.6875,0.6875,0.9375,1.0,0.625,T-,T+,0.9973980779615002,0.8403128506296511,339,61,339,61
"[[-2], [13, -3, 7, -14], [-7, -3, 1, -14], [-12, -3, 10, -14, 8, -1, -13, 11], [-10, -9, -2, -7, -6, -13, -4, 1, 11, -8, 5, 12], [-7, -13, 14, -3, -1, -11, -12, -10, 5, -9], [-4, 13, 1], [10, -9, -5, 14, 4, -2, 11, -3, 13]]",3,16,0.8421052631578947,8,6.375,"[[1, -4, 13], [1, 4, 6, -14, -3], [2, 4, 5, 10, 12, -8, -6, -3, -1], [-14, 13, 6, 7], [1, 2, 8, -14, -13, -10, -7, -5, -3], [-2]]","[[-8, 3, 12, 5], [6, 8, 9, 11, 13, -1], [3, 10, 11, 12, 14, -6], [4, 6, 7, 10, 13, 14, -11, -8, -1], [5, 10, 11, 12, -14, -9, -6], [6, 7, 12, 14, -11, -9, -4, -1], [3, 13, 14, -10, -9, -8, -5], [9, 11, 12, -13, -10], [9, 1], [11, -4, -1], [-8, 1, -5, 4], [3, 4, -1, -10], [9, -3, 13], [12, 5, 14], [-13, 5, -1], [3, 10, -13, -12, -7], [1, 7, 12, -14, -8], [-5, -3, 6, -13], [11, -8, 3, -12], [3, 7, 5, -13], [8, 10, -12, -9], [-7, -13, -4], [-14, 3, 6], [1, -6, 4, 8, 10, 13], [-13, -3, 14], [4, 5, 6], [-14, -11, -9, -6, -5, 13, -2], [2]]",0.8125,0.8125,0.8125,0.8125,0.8125,1.0,T-,T+,0.9785440239268581,0.7378120388703193,227,173,227,173
"[[13, -14, -12, 5, 11, 2, 10, -6, -4], [6, -4, 11, 5, 12, -14]]",8,8,0.5,2,7.5,"[[2, 3, 5, 6, 11, 12, -14, -13, -10, -7, -4, -1]]","[[5], [-5]]",0.5625,0.5,0.5,0.5625,1.0,0.0625,T-,T+,0.9965829275372009,0.9950139108850671,399,1,399,1
"[[-3, 6, -11, 10, 4, -7], [-1, 13, -6, 11, 2, -5, -14, -7, 9], [-13, -11, 2, -4, 3, 9, 7], [12, 3, -1, 2, 7]]",8,8,0.5,4,6.75,"[[2, 3, 7, 12, -5, -1]]","[[-4], [4]]",0.625,0.5,0.5,0.625,1.0,0.125,T-,T+,0.9977077453373857,0.9928541018447051,398,2,398,2
"[[8, -7, -11, 5, 4], [5, -13, -2, -1, 6, -12, 11, 10, -8, 9, 14, 7], [7, 6, 11, 12, -8, 13, 9, 10, 5, 1, 2]]",4,16,0.8,3,9.333333333333334,"[[4, 5, 6, 8, 12, 13, -14, -11, -7, -3, -2]]","[[-8], [8]]",0.375,0.75,0.75,0.375,1.0,0.125,T-,T+,0.9967066771542485,0.9951274180361996,399,1,399,1
"[[13, -1, -14, -11], [-10, 8, 6, 12, -4, -1, 9, 2, -3, -11, -7], [-12, -6, -13, -1, 11, 10, 7, -8, -5, -14, 4], [-5, 7, 14, -13, -11, 10, -6, 1, 12, 9, -3, -2, 8], [-3, -6, -5], [10, 4, -13, -14, -7, -3, 12, 1, -6, -11, -5, 9, -8], [14, 11, -13, 12, 4, -2, -9, -6], [-10, 4, 9, -11, -2, -7, -12, -8, 1, -3], [-7, -13, 9, -6, -10, 3, 4, -1, -5, -8, -11, 12]]",3,16,0.8421052631578947,9,9.444444444444445,"[[-6, -5, -3], [-11, -14, 13, -1]]","[[9], [-9]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9971446597949707,0.9469748437842711,380,20,380,20
"[[9, 10, 7, -1, 3], [-5, 1, 10, -14, -4, -6, -3, -7, 11], [-6, -10, -14, 11, 12, -3, -2, 5, 1, 4, 13, -8], [-12, -10, 6, -5, -1, 7, -2]]",7,16,0.6956521739130435,4,8.25,"[[3, 7, 9, -1, 15], [13, 14, -15, -11, -5, -2], [-15, 10]]","[[-10], [10]]",0.5625,0.5625,0.5625,0.5625,0.5625,1.0,T-,T+,0.9952339252590334,0.9868387726642738,396,4,396,4
"[[10, -2, -12, 9, 8], [1]]",4,12,0.75,2,3,"[[7, 8, 9, 10, -12, -11, -3, -2], [4, 6, 7, 9, -5, -2], [1]]","[[3, 10, -7, -6, -5, -2], [3, 5, -10, -9, -8, -7, -6], [4, 5, 11, 12, -8, -6], [2, 3, 6, 7, 10, -9], [3, 6, -12, -10, -9, -8, -5], [10, -12, -9, -7, -4, -2], [4, 6, 7, 10, -2], [5, -11], [9, -2], [-7, -4, 6, -10], [-3, -10, 7], [8, 2, -6, -4], [-7, -3], [3, -6, -5, 7], [2, 9, 11, -12, -10], [-8, 12, -4, -9], [-7, 10, 4, 9], [-8, 5, -12, -3], [-6, -12, -11], [-3, -4, -11], [2, -3, 6], [-7, 5, -2, 6], [3, -11, 8, 10, -4, -2], [11, 12, 7], [-1]]",0.9375,0.75,0.75,0.9375,1.0,0.6875,T-,T+,0.9941906558667539,0.7761707243424366,271,129,271,129
"[[7, 14, -13, 9, -4, 5, -1, 2, 12, -10, 3, 6, -8], [-6, -13, 1, -2, 4, 8, -7, -14, -10], [-13, 3, -14], [-14, -11, 13, 4, -2, -7, 5, 6, -12, 10, 1, -9], [-1, -4, -5, -14, -12, -10, -2, -9, -11, -13, 7], [-13, -11, -9, 4, 7, -3, -10]]",3,13,0.8125,6,9.166666666666666,"[[-14, 3, -13]]","[[11], [-11]]",0.6875,0.8125,0.8125,0.6875,1.0,0.5,T-,T+,0.9984510381774774,0.940168117120819,379,21,379,21
"[[-12, -4, -11, 6, 1, 9, 7, -5, 14], [7, -2, -14, 8, -5, -11, 4], [7, -8, -9, 1, 14, -13, -4, 10, 11, 2, -5, -3, -6], [-11, 3, 2, -5, 9, -14, -10, -4, 1, 7, -8], [-12, 13, 11, 9, 2], [-6, -13, 3, 8, -12], [1, 9, 7], [7, 14, 6, -5, 4, -8], [-5, 3, 1, -2, 7, 13, -9, 14, 4, -12, -8, 10, 11]]",1,16,0.9411764705882353,9,8,"[[4, 6, 7, 11, 14, -13, -12, -10, -8, -5], [1, 9, 7], [2, 4, 9, 11, 13, -12]]","[[12], [-12]]",0.8125,0.9375,0.9375,0.8125,1.0,0.75,T-,T+,0.9940564106734324,0.9291842107765088,374,26,374,26
"[[14, -5, -2, 3, -6, -12, -13, -7, -8, -1, 10], [-11, 2, -14, -9], [9, 3, -12, 11, 7, 1, -8, 14, -5, 4, 13, -10], [-2, 10, -7, 6, 8, 9, 11, -1, -3, 12, -4]]",4,16,0.8,4,9.5,"[[2, -14, -11, -9]]","[[3], [-3]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9982001750450139,0.9847378157263781,395,5,395,5
"[[11, -4, -10], [-1, 4, 8, 12, -14, 2, 3, 7], [-13, -5, -3], [12, -3, 4, 11, 8, -1, 10, -2, -6, 13, -14], [-12, 14, 13, 8, 3, -7, -4, -9, 10, 11, -2, -1]]",3,13,0.8125,5,7.4,"[[11, -4, -10], [-13, -3, -5]]","[[-4, -9], [-14, 4], [-12, 6], [10, 12, -3], [7], [-8, 1, -13, -4], [8, -6, -13], [13, -2], [2], [-1], [3], [5]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9974026021172435,0.8669496930546737,351,49,351,49
"[[-8, -7, -14, 11, -3, 2, -5, 13, 6], [9, -8, 6, -13, -14, -11, -3], [-11, -4, -3, -13], [6, 3, -4, 10, -7, -11, -14, 2, 5], [6, 11, -3, 7, -5], [1, -8, -11, 4, -5, 10, -3, -2, 14, 12, 7], [-7, -2, 8, 3, 9, -10, -11, -4, 14, -1]]",5,16,0.7619047619047619,7,7.857142857142857,"[[-3, -13, -4, -11], [6, 7, 11, -5, -3]]","[[-6], [6]]",0.8125,0.6875,0.6875,0.8125,1.0,0.5,T-,T+,0.9966492783863162,0.9592076033020581,386,14,386,14
"[[7, -1, 5, -13, -14, 6, 4, -8, 3, 2], [13, 5, 10, -14, -7, 11, -3, -1, -9, -4, 12, 2], [11, -3], [9, 4, -14, -3, -8, -6, -2, -12, -11, -5, -10]]",7,9,0.5625,4,8.75,"[[11, -3]]","[[9, 4, 13], [9, -7, -2, -1], [-11, 13, -2], [3], [-14], [7], [5], [-6], [10], [2], [-8]]",0.9375,0.5625,0.5625,0.9375,1.0,0.5,T-,T+,0.9987122214367731,0.8563504072989838,346,54,346,54
"[[9, -14, -6, -10, 13, -7, 2, -11, 8, -3, 4, 1, -12], [8, -3, -14, -11, -4, -1, -10, -6, 9, 13, 7, 5], [10, 8, 5, 12, 3, 1, -9, -7, -11, 6, -13, -2, -14], [5, 2, 11, 4, 10, 9, 7, -8], [-13, -4, 12, 1, -3, -11, 6, 14, 5, -2, 8, -10], [10, -4, -6], [-6, 3, -11, 5, -4, 14, -1, 9]]",3,13,0.8125,7,9.857142857142858,"[[10, -6, -4]]","[[8], [-8]]",0.6875,0.8125,0.8125,0.6875,1.0,0.5,T-,T+,0.9984375299255775,0.9496644827979833,382,18,382,18
"[[-6, -4, -8, -1, -10, -14, -11, -7, -9, 12, 3], [-1, 9, -5, 14, -11, -4, -10], [-1, -13, 8, 5, 7, -9, 12, -4, 10, -6], [10, 1]]",4,16,0.8,4,7.5,"[[1, 10], [6, 7, 9, 13, 14, -11, -10, -1, -5, -4, -2]]","[[-14, -3], [-6, 11, -9], [3, 7], [-7, 3, -2, 14], [-8, 13], [5, 13, 7], [8, -7, -14, 1], [-1], [2], [6], [-10], [-4]]",0.875,0.75,0.75,0.875,1.0,0.625,T-,T+,0.9959690730426412,0.8467685599854877,339,61,338,61
"[[-12, 11, -8, -14, 13, 1, 2], [-5, -13, -3, 14, 8, -6, -4, 11, 2, -7, -1, -10], [-14, 4, -3, -7, -10, -11, -1, 2, 13, -8, -9, 5, -6], [11, -13, -8, 6, -14, -2, -12, -10, 9, -7, -3, -4, 5], [13, 14, -4, -8, 9, 2, -1], [-13, 2, -6, 8, 3, -7, 11, 9, -12, -1, 5, 10]]",6,10,0.625,6,10.666666666666666,"[[2, 9, 12, 13, 14, -11, -10, -8, -7, -6, -5, -4, -3, -1]]","[[8], [-8]]",0.4375,0.625,0.625,0.4375,1.0,0.0625,T-,T+,0.9964457875722472,0.9948904535931834,399,1,399,1
"[[-3, 10, 13, 5, 14, 4, 1, 6, -12, 11], [-8, 9, 1, 11, -12, 2, 4, -10, 14, -7, -13, -6], [-4, 14, 2, -10, -11, 9, -3, -8, -5], [13, 10, -1, -3, -7, 8, 6], [-10, -11, 12, -1, 6, -7, 14, 2, -8, -9, 13, 3], [-11, 7, -3, 9, -13, -2, 1, -8, 10, 14], [-13, -12, 6, 4, 5, -14, -2, -1, -11, -10, -9, -8], [-5, 1, -2, -6, -3, -9, 10, 13, 7], [-8, 2, -13, -12]]",3,13,0.8125,9,9.444444444444445,"[[-8, 2, -13, -12]]","[[2], [-2]]",0.6875,0.8125,0.8125,0.6875,1.0,0.5,T-,T+,0.9981926191178713,0.976728369468015,392,8,392,8
"[[12, 9, 7, -11, -2, 4, 10, -3, -1, 14], [-5, -2, -4, 14, 12, -6, 11, 9, 13, -8, -1], [14, -9, 5, 7, 8, 1]]",5,16,0.7619047619047619,3,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[13, 11, 10, -14, 2, 6, 8, -1, 12, -3, -7, 9, -5], [2, 1, -10, -4, -12, -3, 6, -14, -8, -7]]",13,16,0.5517241379310345,2,11.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, -1, 8, -13, 11, 14, -9, 10, 3], [3, -11, -10, 9]]",8,16,0.6666666666666666,2,6.5,"[[3, 9, -11, -10, -8]]","[[3], [-3]]",1.0,0.5,0.5,1.0,1.0,0.5,T-,T+,0.9979217751179771,0.9894688061633528,397,3,397,3
"[[-3, 14, 9], [-4, 1, -8, -3, -6], [6, 12, -4, 9, 13, 2, 1, -8, -14, 3], [2, 13]]",4,16,0.8,4,5,"[[9, -3, 14], [1, 7, 11, -14, -13, -8, -6, -4, -3], [2, 13]]","[[-1, 7], [-6, 14, -9], [-14, 2, -12], [-1, 6, -9], [9, 3, 6], [12, -1, -10], [-7, 10, 14], [-10, 7], [-8, 9, -14, -5], [10, -5, -12], [1, 4, -12], [-8, 12, -3], [1, -4, 12], [-13], [-2], [-11], [5]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9951724703392486,0.8430136590936992,338,62,338,62
"[[-11, -9, 3, -2, 5, 1, 14], [1, 7, -2, -5, 9, 13]]",12,4,0.75,2,6.5,"[[1, 3, 4, 5, 6, 7, 14, -11, -9, -8, -2], [1, 7, 9, 13, -5, -2]]","[[6, 14], [-14], [-6]]",1.0,0.25,0.25,1.0,1.0,0.25,T-,T+,0.9949579430740282,0.9860669994582604,396,4,396,4
"[[-3, -11, 12, -7, -8, -10, 9, 13, 4, -5, 14, -6], [5, -11, -3, 8, 9, -14], [3, 11, 1, -12, 14, -13, 2, -9, 4], [2, 8, -3, 4, 13], [10, 12, -7, 4, 6, -14]]",4,12,0.75,5,7.6,"[[2, 4, 6, 10, 12, -14, -11, -9, -8, -7, -5, -3]]","[[-14], [14]]",0.375,0.75,0.75,0.375,1.0,0.125,T-,T+,0.9965425686803012,0.9949550204578756,399,1,399,1
"[[5, 10, 11, 8, 13, -6, -9, 14, 7, 4, 12], [-1, -8, 9], [-10, 4, 12, 8, 6], [11, -14, 5, -1, 12, 13, 7, 4, -9, 6, -8, -3]]",4,16,0.8,4,7.75,"[[-8, 9, -1], [4, 6, 8, 12, -10]]","[[12], [-12]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9969043829315298,0.9354760193264047,377,23,377,23
"[[-1, 7, -9, 11, -3, 5, 14, -10, 13, -12, 4, 8], [-6, -2, -14, 9, 4, -11, 12, 13, 10, 8, 7], [6, -10, 12, -4, -5, 1, 8, -13, 2, 3, -9, -7, 11]]",10,6,0.625,3,12,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[1, -3, 4, 5, 9, 10], [5, -11, -2, -14, 12, -6, -8, -1, -7, 4, 10, 9, -13], [-11, -14, 2], [-3, 8, 10, -12, -14, -5, -13, 11, -9, -4], [1, -7, 5, -4, 6, -8, -3, -14, 9, 10, -2], [-12, -5, -1, -2, -8, -14, -3, 9], [-7, 8, -4, -13, 12], [2, -14, -11], [-10, 9, -5, 2]]",1,16,0.9411764705882353,9,7,"[[9, 2, -5, -10], [8, 10, 12, -13, -7, -4], [2, -14, -11]]","[[11], [-11]]",0.8125,0.9375,0.9375,0.8125,1.0,0.75,T-,T+,0.9953385359404373,0.9373862625585068,378,22,378,22
"[[-4, -2, 13, -7, 9, -1, 3, 14, -8, -5, 6, 12, 11], [-14, 12, 9, -3, 1, -11], [13, -5, 12, 8, 3, -11, 6, 7, 4, -2, -14, -10], [-12, -2, 7, -4, 3, 5, -14, 11], [9, 11, -14, 8, 6, 12, -10, 3, -1, 13], [-7, -10, 4, -9, 3, 11, 5, -14, 6, 2, -12, 1]]",5,11,0.6875,6,10.166666666666666,"[[1, 6, 7, 9, 12, -14, -11, -4, -3]]","[[13], [-13]]",0.4375,0.6875,0.6875,0.4375,1.0,0.125,T-,T+,0.997078613899066,0.9925754416181386,398,2,398,2
"[[4, 5, -8, 14, 2, 3, 10, 11], [10, 13, -14, 12, -6, -8, -5, 4, -1, 7, 3, -11, 2]]",14,2,0.875,2,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[6, 4, -10, 14, 13, -1, 12, -9], [-4, 6, 3, 10, -2, 13, -9, 7, -11], [3, -1, -12, 4, -13, 11, -8]]",10,16,0.6153846153846154,3,8,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[5, -14, -12, -3], [-9, -5, -10, 11, -2, -8, 1, 12, 6, -4], [9, -3, -12, -5, 13], [-11, -4]]",4,16,0.8,4,5.25,"[[-4, -11], [6, 9, 13, -12, -3, -2], [-3, -14, -12, 5]]","[[1, 7], [-7, 3, -10], [8, -14, 12], [2, -14], [-6, -5, 14], [-7, -13, 12, -11], [8, 2, -4], [10, -5, -12], [-7, -14, 13], [-12, 5, -11, 7, -2, 14], [-8, -13, 12], [11], [4], [9], [-3, 6], [3, -9, -8, 12, -1], [3, -12]]",1.0,0.75,0.75,1.0,1.0,0.75,T-,T+,0.9955922375708948,0.854074634932799,339,61,339,61
"[[-9, -1, 13, -6, -5, 7, -14, 11], [8, 2, -12, 13, 5, -3, -10, 14, 1], [6, -1, 14, 8, -4, 11, 10, 12, 7, 5], [-12, -4, -6, -5, -7, -8, -1, -10, -9, 11], [14, -3, -12, 10, -2]]",4,12,0.75,5,8.4,"[[7, 8, 11, 12, 13, -14, -10, -9, -6, -5, -4, -1], [10, 14, -12, -3, -2]]","[[-10], [10]]",0.6875,0.75,0.75,0.6875,1.0,0.4375,T-,T+,0.9950333818845795,0.9842304136119844,395,5,395,5
"[[5, -3, -4], [-14, -2, 5, -12, -10, 11, 4, 1, 9, 6, -7, -13, 3], [-11, 1, -9, -3, 8, 5, 12, -6, -14, 13, 4, 7, -2], [8, 1, 4], [-2, 6], [-14, -8, -5, -9, 4], [-1, 4, -11, -14, -2, -9], [-7, 12, 3, 4, 11, -5, 9, -1, -10, 2, 13, -8], [-9, -11, 5, 14, -3, -6, 8, 13, 2]]",2,16,0.8888888888888888,9,7.333333333333333,"[[6, -2], [4, -14, -9, -8, -5], [-3, -4, 5], [8, 1, 4]]","[[-10], [10]]",1.0,0.875,0.875,1.0,1.0,0.875,T-,T+,0.9950157289202322,0.75213918815273,307,93,307,93
"[[9, 4, -12, -1, -13, -14], [8, 2, -10, -1, 12, -3, -14, -6, -5], [1, 5, -8, 7, 13, 11, -2, 9, 3, -10, -6, -14]]",9,7,0.5625,3,9,"[[4, 5, 7, 9, -14, -13, -12, -11, -10, -2, -1]]","[[7], [-7]]",0.6875,0.4375,0.4375,0.6875,1.0,0.125,T-,T+,0.9967338026213218,0.9951675510774505,399,1,399,1
"[[3, 6, -13, -1, -2, 9, 10, -5, 11, 8, 7], [-2, 6]]",8,8,0.5,2,6.5,"[[6, -2]]","[[-12, -1], [9, -5, 7], [-9, -3, 7], [9, 3], [10, -13], [-8, 11, 12], [-6], [2], [13], [-11], [-4]]",1.0,0.5,0.5,1.0,1.0,0.5,T-,T+,0.9986218702982368,0.88463879348127,356,44,356,44
"[[-13, 3, 12, -4, -6, -8, -2], [-2], [8, 2, -14, -1, -10, 12, -6, -11, -13], [13, 6, -3, 14, 8, -10, 5, -9, -1, 11, -2]]",4,12,0.75,4,7,[[-2]],"[[4, 5, 6, 12, -9, -8, -3], [-11, -9, -8, -3, -1], [1, 3, 10, 14, -5, -4], [3, 4, 11, 12, -14, -9, -6, -1], [11, 13, -12, -7, -6], [9, 3, -7], [10, -3], [3, -12, -9], [-13, 4, -11], [-6, -5, -1], [8, -4, 12, -9], [9, -14, -10, 7], [8, 1, 13], [8, -13, -12, 6], [-14, -4, -12, -9], [-8, -14, 3, -10], [9, -11, 14, -1], [1, -3, 14], [8, 5], [9, 5, 13], [-8, -5, 6], [-14, -13, -9, 8, -7, 11, -3], [1, -14, 3, 4, 7, 8], [-14, 3, -9, 11, -4, 13], [10, 12, 14], [-13, -4, -10], [-11, 6, -9, -8, -7, 12, 13], [2]]",0.75,0.75,0.75,0.75,1.0,0.5,T-,T+,0.9989765199797667,0.7296936916893505,269,131,269,131
"[[6, -4, -13, -5, -11, 9], [8, 12, -9, 11, 3, 6, -13, -5, -14], [-14, 8, -2, 12, 5, 10, -9], [2, 5, -8, -6, -9, -4, -3, -12, -14, 11, -13, -1, -7], [13, -12, 9, -7, -3, 4, 8, 5, -2, -11, 14, -10], [13, -2, -1, 14, -4, 11, 9, 3, -5, -6, -10, 8], [-10, -1, 12, 14]]",1,15,0.9375,7,9,"[[5, 8, 12, 14, -13, -10, -1], [2, -11, -8, -5, -4, -3, -1]]","[[-11], [11]]",0.5625,0.9375,0.9375,0.5625,1.0,0.5,T-,T+,0.9955363370092087,0.983844924500347,395,5,395,5
"[[-3], [-9, 7, -4], [-11, 8, 2, 13, 14, 5, 4, 1, 10]]",3,16,0.8421052631578947,3,4.333333333333333,"[[-4, 7, -9], [-3]]","[[5, 6, 11, -13, -1], [1, 5, 6, 13, -9, -8, -2], [4, 5, 12, -14, -8, -6], [2, 6, 7, 8, 14, -13, -11, -9, -5], [6, 9, 13, -8, -1], [9, -14, 6], [4, 8, 12, 14, -11, -9], [-11, 2, 13], [-8, 10, -2, 7], [-7, 12], [8, 9, 5], [-14, 11, 6, -1], [-8, -6, -12, 14], [2, 10, 4, -11], [2, -11, -10, 9, 14], [-11, -1, 7, -8, 14], [-6, -13, -11, 8, 10, -2], [11, 12, -4], [1, -13, -2, -5, 14], [13, -11, -10, -9], [-6, 1, -14, -13], [2, -14, 7, 8, -6, -3], [-12, 6, 7, 8, 9, -3, 14], [2, -14, 5, 6, -10], [-11, -10, 7, 9, -6, -5, -4], [-8, 10, -13], [4, 11, -14, -12, -9, -8, -6, -5, -3], [-14, 10, -2], [4, -12, 9, -5, 13, 14], [-7, -10, -9], [10, 13, -1], [3]]",0.9375,0.8125,0.8125,0.9375,1.0,0.75,T-,T+,0.9979134559403926,0.7715243799584173,261,139,260,139
"[[4, -12, 10, 1, 6, -11], [5, 11, 3, 9, 4, 7, 12, -1, -10, 8, 6, 13]]",10,16,0.6153846153846154,2,9,"[[1, 2, 3, 4, 6, 7, 10, 13, -12, -11, -8, -5]]","[[-11], [11]]",0.6875,0.375,0.375,0.6875,1.0,0.0625,T-,T+,0.9964353912447542,0.9947484334670251,399,1,399,1
"[[11, -14, -9, 3, -5], [4, -1, -12, 7, -6, 5]]",6,16,0.7272727272727273,2,5.5,"[[3, 7, 11, -14, -9, -5]]","[[12], [-12]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9977197533464393,0.9897779464036762,397,3,397,3
"[[10, -14, 3, 11, 6, 5, 8, 1, 9, -7, -12], [-3, 9, -2, -14, -13, -11, -1, -10], [3, -5, -10, 12], [-2, -4, -11, 3, 5, -6, 10, -13, -8, 14, -12, -9, -7], [-7, -4, 12, -1], [-14, 9, -6, 4, 10, 1, 11, -7, -5, 13, -12, 3]]",5,11,0.6875,6,8.666666666666666,"[[5, 6, 8, 12, -14, -13, -11, -10, -7, -4, -1], [2, 12, -7, -5, -4], [3, -5, 12, -10]]","[[-3], [3]]",0.875,0.6875,0.6875,0.875,0.9090909090909091,0.6875,T-,T+,0.9904798865170021,0.969987732699255,390,10,390,10
"[[9, -11, -4, -14, -12, -3, -2, -5, -1, 7, -6], [13, -8, 12, 9, -4, -11, 5, -7, -10, -2, 14, -6, 3], [-1, 2, 14, 13, 3, 8, -6, -12], [-2, -11, -5]]",6,10,0.625,4,8.75,"[[-5, -11, -2]]","[[11, -5], [-10], [13], [-1], [-6], [-4], [2], [14], [-8]]",0.875,0.625,0.625,0.875,1.0,0.5,T-,T+,0.9984514206687761,0.95083143000798,383,17,383,17
