Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[3, 4], [1, -6, 4, 5]]",46,18,0.71875,2,3,"[[3, 4], [1, -6, 4, 5]]","[[-5, 6], [5], [-6]]",1.0,0.28125,0.28125,1.0,1.0,0.28125,T-,T+,0.9952509304785658,0.8985718507306772,320,80,166,38
"[[4, 6], [-5, 3, -1, -6], [-3, 1, -2, 5], [-1]]",21,43,0.671875,4,2.75,"[[4, 6], [5, -3, -2], [-1]]","[[-6, -5, -2], [3, 6], [2, -4, 6], [-5, 4, -3], [3, -4], [2, 5], [1]]",1.0,0.546875,1.0,1.0,1.0,0.546875,T+,T+,0.9945346308718862,0.7864727019076512,162,238,89,120
"[[3, -1, -2, -5], [4, -5, -3, -1, 6]]",58,6,0.90625,2,4.5,"[[3, -1, -2, -5], [4, 6, -5, -3, -1]]","[[-5], [5]]",1.0,0.09375,0.09375,1.0,1.0,0.09375,T-,T+,0.994155733054167,0.9746514192378352,374,26,200,8
"[[-2, 1, -4, -6], [1, -3, 6]]",52,12,0.8125,2,3.5,"[[1, -3, 6], [1, -6, -4, -2]]","[[2, 5], [-5], [-2]]",1.0,0.1875,0.1875,1.0,1.0,0.1875,T-,T+,0.9948331385427129,0.9216411682587472,333,67,172,29
"[[-2], [-5], [-1, -2]]",16,48,0.75,3,1.3333333333333333,"[[-5], [-2]]","[[3, -4, -1], [2, 4, -3, -1], [1, 2, -4, -3], [1, 4], [2, 3], [5]]",1.0,0.5625,1.0,1.0,1.0,0.5625,T+,T+,0.9965268913096176,0.8782462188659157,114,286,43,79
"[[3], [5]]",16,48,0.75,2,1,"[[3], [5]]","[[1, 2, 4], [4, -1, -2], [-3], [-5]]",1.0,0.5625,1.0,1.0,1.0,0.5625,T+,T+,0.9965136083795018,0.8777295646590834,110,290,47,83
"[[4, -1], [2, 1, 6], [6, -3, 2, -5, -1]]",39,25,0.609375,3,3.3333333333333335,"[[4, -1], [1, 2, 6], [2, 6, -5, -3, -1]]","[[-4, -1], [1, -3], [6, -2], [-6], [3]]",1.0,0.359375,0.359375,1.0,1.0,0.359375,T-,T+,0.9930283346767045,0.878885023906032,279,121,140,55
"[[-5, 2, 6], [-2], [1, 6, -2, -4]]",24,40,0.625,3,2.6666666666666665,"[[-5, 6], [-2]]","[[-6, 4, -3, -1], [-6, 3], [5, 6], [-4, 5], [-4, -1], [2]]",1.0,0.484375,1.0,1.0,1.0,0.484375,T+,T+,0.996554527052014,0.8201867461830226,159,241,90,103
"[[-1, -2, -4], [-4, 1, 6, -3], [-2], [-1, 5, 2]]",22,42,0.65625,4,2.75,"[[1, -4, -3, 6], [-2], [5, -1]]","[[1, 4], [6, -1], [4, -3], [2], [1, -6, -3], [3, -4], [-5]]",1.0,0.609375,1.0,1.0,1.0,0.609375,T+,T+,0.994162419650141,0.7381677420687506,163,237,92,118
"[[-2, 6, 4, -5], [2, 3, 1, 5], [5, -6, 2], [-2, 5, 4, -6], [3]]",24,40,0.625,5,3.2,"[[-5, 4, 6, -2], [-6, 4, 5], [2, -6, 5], [3]]","[[-6, -4, 5, -1], [1, -5, -4], [-5, 4, -1], [1, 5], [-5, -2], [-3], [6]]",1.0,0.5625,0.5625,1.0,1.0,0.5625,T-,T+,0.9918061432044697,0.7859480849192999,215,185,118,103
"[[-1, -3, 5, 2], [3], [-1, -5, 2], [-3, -5, -2], [-6, -5, 4, 3]]",16,48,0.75,5,3,"[[-5, -2], [2, -1], [3]]","[[1, -6, 4], [1, 2], [-4, 5, 6], [5, -1, -2], [-3]]",1.0,0.5,1.0,1.0,1.0,0.5,T+,T+,0.9949912658420266,0.8303962681567258,135,265,76,130
"[[1, -6], [5, 3], [-2, 4, -5, 3]]",33,31,0.515625,3,2.6666666666666665,"[[1, -6], [3, 4, -2], [3, 5]]","[[2], [-2]]",1.0,0.484375,0.484375,1.0,1.0,0.484375,T-,T+,0.9940669485125609,0.8052746993967691,239,161,139,76
"[[1, 5, -2, -6], [-6], [-1, -3, -6, -4]]",32,32,0.5,3,3,[[-6]],"[[2, 4], [1, 4, 5], [-1, -2], [6], [1, 3], [-5, -4, -3], [2, 5]]",1.0,0.453125,0.453125,1.0,1.0,0.453125,T-,T+,0.9980395507420097,0.8094635901052226,217,183,115,89
"[[5, 3], [4, -2, 3], [6, 2, 3, -1]]",42,22,0.65625,3,3,"[[3, 5], [3, 6, -1], [3, 4, -2]]","[[1, 5], [2], [-5], [-4], [6], [-3]]",0.984375,0.328125,0.328125,0.984375,0.9545454545454546,0.34375,T-,T+,0.9900026691873729,0.8877979445554652,285,115,157,45
"[[-4, -2, 5, 6], [-6, 1], [2, 5], [-3, -6, -4, -2, -1], [-5, 4, 6, 2]]",26,38,0.59375,5,3.4,"[[2, -5, 4, 6], [-4, -3, -1, -2], [2, 5], [-4, 5, 6], [1, -6]]","[[5, -2], [6], [-5], [-1], [4]]",0.984375,0.5625,0.5625,0.984375,0.972972972972973,0.578125,T-,T+,0.9833025049063542,0.8109326145464018,191,209,111,83
"[[1, -3, -6], [4, 5, -2, -6, 1], [3, 6, 1, -5]]",51,13,0.796875,3,4,"[[1, 3, 4, 5, -6, -2], [1, -6, -3], [3, 1, -5, 6]]","[[3], [-3]]",1.0,0.203125,0.203125,1.0,1.0,0.203125,T-,T+,0.9920669999987867,0.9370723148460309,335,65,176,23
"[[3, -6], [4, -3, 2], [-4, 6, 1, 2]]",36,28,0.5625,3,3,"[[1, 2, -4, 6], [2, 4, -3], [-6, 3]]","[[-3, -2], [1, 5], [-4, -1], [2], [-5], [6]]",1.0,0.421875,0.421875,1.0,1.0,0.421875,T-,T+,0.993314547897664,0.8389759879802335,254,146,134,64
"[[4, 2], [5, 4, -1, 6]]",46,18,0.71875,2,3,"[[2, 4], [4, 5, 6, -1]]","[[1], [-1]]",1.0,0.28125,0.28125,1.0,1.0,0.28125,T-,T+,0.9952660272506013,0.891036701991475,315,85,169,42
"[[-4, -1, -3], [-5, 6, 4, -3], [-2], [-2, -3]]",26,38,0.59375,4,2.5,"[[-4, -3, -1], [2, 4, 6, -5, -3], [-2]]","[[4, 5, 6], [3, -1], [-5], [2], [1]]",1.0,0.546875,0.546875,1.0,1.0,0.546875,T-,T+,0.9934471868167778,0.7627675385342697,194,206,107,105
"[[-5, 4, -1, 6, -2], [6, 3, 2, 5, 1]]",60,4,0.9375,2,5,"[[4, 6, -2, -5, -1], [1, 2, 3, 5, 6]]","[[6], [-6]]",1.0,0.0625,0.0625,1.0,1.0,0.0625,T-,T+,0.9938926048394239,0.9852992748847583,391,9,195,4
"[[-1, 5], [-2], [-2, 5]]",24,40,0.625,3,1.6666666666666667,"[[5, -1], [-2]]","[[5, -3], [1, 4], [-4], [2], [-5]]",1.0,0.59375,0.59375,1.0,1.0,0.59375,T-,T+,0.9959560778740439,0.8580757246342563,173,227,63,62
"[[5, 2, 6, -3], [-6, 4], [-5]]",20,44,0.6875,3,2.3333333333333335,"[[-6, 4], [2, 5, -3, 6], [-5]]","[[1, -6, -3], [1, -4], [1, 3, -2], [2, -6, -3, -1], [-6, 3, -4], [-3, 6, -2], [2, 4, -1], [1, 3, 6], [5]]",1.0,0.546875,1.0,1.0,1.0,0.546875,T+,T+,0.9941751765813939,0.7952163013777641,147,253,88,122
"[[-3, -1, 2, -6], [5, 3, 1, 2], [4, -1, -2], [4, 2, 3], [5, 1, 2, 4, -6]]",41,23,0.640625,5,3.8,"[[1, 2, 3, 4, 6, -5], [3, 4, -1], [1, 2, 3, 5], [2, -6, -3, -1], [2, -6, 4], [4, -1, -2]]","[[-5], [5]]",0.984375,0.359375,0.359375,0.984375,0.9583333333333334,0.375,T-,T+,0.9748546864348273,0.8751182791939855,289,111,160,48
"[[1], [2, 6, -4, -5], [-4, -1, -6, -2], [-5]]",14,50,0.78125,4,2.5,"[[-2, -6, -4, -3, -1], [1], [-5]]","[[5, -1], [2, 4], [-6, 4], [2, -6, -4], [-3, -1], [-4, -2, 6], [4, -1], [5, 6]]",0.984375,0.625,0.984375,0.984375,1.0,0.609375,T+,T+,0.9943893820474989,0.7747118438188303,117,283,68,129
"[[-2, -1, -6, 3], [-2, -6, -5], [-2, 1, 4, -3, 5], [1, -6, 4, -5], [6, -4]]",34,30,0.53125,5,3.6,"[[1, 4, 5, -3, -2], [-6, 3, -2, -1], [1, -6, -5, 4], [-6, -5, -2], [-4, 6]]","[[-6], [6]]",1.0,0.46875,0.46875,1.0,1.0,0.46875,T-,T+,0.9884215222110068,0.8347580253855179,260,140,145,64
"[[-3], [-5, -4, 1], [4], [4], [1]]",8,56,0.875,5,1.4,"[[1], [4], [-3]]","[[2, 5, -1], [-5, -4, -2], [-4, -1], [3, -1], [2, -4]]",1.0,0.46875,1.0,1.0,1.0,0.46875,T+,T+,0.9952680478897256,0.9071191406146116,66,334,20,94
"[[-6, -5, -3], [-3, 4, -6, -1, -5]]",56,8,0.875,2,4,"[[-6, -5, -3]]","[[-1], [1]]",1.0,0.125,0.125,1.0,1.0,0.125,T-,T+,0.9971356703684561,0.9498704704479889,358,42,186,18
"[[-2, -3], [1, 5, 2, 4, 3], [-1, 2], [-1, 4, -3]]",30,34,0.53125,4,3,"[[-3, -2], [2, -1], [2, 3, 4, 5]]","[[-4], [4]]",1.0,0.53125,0.53125,1.0,1.0,0.53125,T-,T+,0.9927280520499839,0.875482450646201,225,175,78,49
"[[2, -5, -6], [6, 5, -4, -2, 3], [-5, 6, -3], [1, -5], [-4, -3, -6, -1, 2]]",37,27,0.578125,5,3.6,"[[2, 5, -6, -4, -3, -1], [1, -5], [3, 5, 6, -4, -2], [2, -6, -1, -5], [-5, -3]]","[[3], [-3]]",0.96875,0.421875,0.421875,0.96875,0.9310344827586207,0.453125,T-,T+,0.9721852933879714,0.8821548516606853,275,125,137,45
"[[-6, 3], [5, -2], [-1, 5, -4, -6]]",35,29,0.546875,3,2.6666666666666665,"[[5, -2], [-6, 3], [2, 5, -6, -4, -1]]","[[-4], [4]]",1.0,0.453125,0.453125,1.0,1.0,0.453125,T-,T+,0.9934138223266281,0.8274322608894188,252,148,150,67
"[[-2, -4], [-3, 6, 4, 2]]",44,20,0.6875,2,3,"[[-4, -2], [2, 4, -3, 6]]","[[-4], [4]]",1.0,0.3125,0.3125,1.0,1.0,0.3125,T-,T+,0.9952709400756256,0.9040158094666184,310,90,156,36
"[[4, -6], [-6, 1, -4, 2], [4], [2, 1, -5, -3, 6]]",27,37,0.578125,4,3,"[[1, 2, 6, -5, -4, -3], [1, 2, -6], [4]]","[[1, 5, -3, 6], [3, -2, -6, -5, -1], [1, -6, -2], [6, -1], [-6, 3, 5, -1], [-6, 2, -3], [1, -5, 6, -2], [1, 2, 3, 6], [-4]]",1.0,0.46875,0.46875,1.0,1.0,0.46875,T-,T+,0.9933239084869542,0.8327704884965915,198,202,106,98
"[[3], [6, 3], [-4, 3], [-4, -1]]",24,40,0.625,4,1.75,"[[-4, -1], [3]]","[[4, -3], [-6, -3], [1, -4], [1, 6], [2, -6, 4], [1, 5], [-6, 4, -2, -1], [5, 6], [2, -3]]",1.0,0.46875,1.0,1.0,1.0,0.46875,T+,T+,0.9965244712821549,0.8294727309758018,182,218,101,107
"[[-3, 5], [-3, 2], [-3, 5, -4], [-2, 1, -6, 3, -5], [-2, 4, -6, 3, 5]]",36,28,0.5625,5,3.4,"[[2, -3], [1, -6, 3, -2], [-6, 4, 5, -2], [-3, 5]]","[[-4], [4]]",0.984375,0.4375,0.4375,0.984375,0.9655172413793104,0.453125,T-,T+,0.9826014588065783,0.8357697792935794,254,146,128,64
"[[1], [-3, -5, -4, 2, 6], [-2], [-3]]",8,56,0.875,4,2,"[[-3], [1], [-2]]","[[3, -6, -5, -4, -1], [-6, 4, 5, -1], [-5, 4, -1], [3, -4, 6], [3, 4, 5, -1], [2, 3], [2, 5, -1], [2, 4]]",1.0,0.46875,1.0,1.0,1.0,0.46875,T+,T+,0.9959517259815004,0.8225945176088255,70,330,37,163
"[[5, 4, 6], [1, 3, 6, -4], [3], [-6, 4, -5, -1, 3]]",28,36,0.5625,4,3.25,"[[4, 5, 6], [3]]","[[1, 5], [2, -4], [-6, 4], [-2, -1], [-3], [-5]]",1.0,0.546875,0.546875,1.0,1.0,0.546875,T-,T+,0.9960850716309698,0.7540473543606855,204,196,114,103
"[[3], [-4]]",16,48,0.75,2,1,"[[-4], [3]]","[[2, -1], [1, -2], [-3], [4]]",1.0,0.625,1.0,1.0,1.0,0.625,T+,T+,0.9957955082248358,0.9317176139516206,129,271,22,40
"[[6, -3, -1, 4, -2], [-6, -2], [1, 4, 5]]",40,24,0.625,3,3.3333333333333335,"[[-6, -2], [1, 4, 5], [4, -3, -2, -1]]","[[4, -3, -1, -2], [1, -3], [3, -4], [-5], [2], [6]]",1.0,0.328125,0.328125,1.0,1.0,0.328125,T-,T+,0.9932908914616979,0.8876047485702925,276,124,155,54
"[[3, 2], [-5, 2, -4], [6]]",22,42,0.65625,3,2,"[[2, 3], [2, -5, -4], [6]]","[[1, 5], [3, -5, -4], [-3, 5, -1], [-5, 4], [-6], [-2]]",1.0,0.59375,1.0,1.0,1.0,0.59375,T+,T+,0.9945492585489483,0.7705391046807225,166,234,97,108
"[[-1, -6], [-1], [-5]]",16,48,0.75,3,1.3333333333333333,"[[-5], [-1]]","[[-6, 3, 4], [5, -4, -3, -2], [1, -6], [1, 2, 6], [-6, 4, 5], [5, 6], [1, -4]]",1.0,0.453125,1.0,1.0,1.0,0.453125,T+,T+,0.9970124876715291,0.8176932324358143,126,274,70,144
"[[-1, 4, 5, 3], [2, -5, -4, 1, 3], [-4, 2, -6, -1]]",54,10,0.84375,3,4.333333333333333,"[[1, 2, 3, 6, -5, -4], [2, -6, -4, -1], [3, 4, 5, -1], [2, 3, -6, -5, -4]]","[[1, -4], [4], [-1]]",1.0,0.15625,0.15625,1.0,1.0,0.15625,T-,T+,0.989099153385091,0.9551073778251512,358,42,190,15
"[[-3, 5, -1, -6, 2], [-5], [-2], [-4]]",7,57,0.890625,4,2,"[[-6, -3, -1], [-2], [-5], [-4]]","[[5, -3, -1, 6], [1, 3, 4, 6], [2, 3, -1], [4, 6, -1], [1, 2, -6], [1, 2, -3, 6], [-6, 5]]",1.0,0.546875,1.0,1.0,1.0,0.546875,T+,T+,0.9940425336697825,0.8027758369731293,63,337,45,158
"[[1, 4, 5, -6], [5, -1, -3], [1, -2, 3, 6, -5], [4, 2, 3], [-4]]",16,48,0.75,5,3.2,"[[1, -6, 4, 5], [-5, 3, -2, 6], [-3, 5, -1], [-4], [2, 3]]","[[1, 3, 5, 6], [-6, -5, -1], [1, 2, 5], [4], [1, -3], [-2, -1], [-5, -3]]",0.984375,0.59375,0.984375,0.984375,0.9743589743589743,0.609375,T+,T+,0.9863438692925182,0.794777095017335,113,287,69,125
"[[-6], [-4], [2, -6, -5, 1, -3], [-6, -3, -1], [-2, 3, 5]]",14,50,0.78125,5,2.6,"[[3, 5, -2], [-6], [-4]]","[[2, 4, -1], [3, 1, -5, -2], [1, 3, 4, 5], [-5, 4, -2], [2, -5, 6], [2, -3], [6, -2]]",1.0,0.515625,1.0,1.0,1.0,0.515625,T+,T+,0.9950443615629325,0.8203315531976636,102,298,56,147
"[[4, 3], [-4, 6, 1], [-6, -5, -1, 3, -4], [-4, 1]]",30,34,0.53125,4,3,"[[3, 4], [-6, 3, -5], [1, -4]]","[[3, -4, 5], [-6, 5, -2], [-2, 6], [-6, -5, -4, -2], [1, 5, 6], [2, -5, 4], [-3], [-1]]",1.0,0.46875,0.46875,1.0,1.0,0.46875,T-,T+,0.9940907919211711,0.8203830317743628,222,178,115,86
"[[-3, 1, 4, -2], [-5, 6], [-2, 1, -6, 3, 4], [-4, -2]]",31,33,0.515625,4,3.25,"[[1, -3, -2], [-4, -2], [-5, 6], [1, -6, 3, -2]]","[[1, -6, -5, 4], [-4, -3], [-2, -1], [2], [5], [3]]",1.0,0.5,0.5,1.0,1.0,0.5,T-,T+,0.9917939170191336,0.8089431716750017,236,164,136,79
"[[-6], [2, -5, 4], [4, -5, 6, -2, -3], [-4, 1], [4, 5, 1, -2, 3]]",17,47,0.734375,5,3.2,"[[2, -5, 4, 6], [3, 5, -2], [-5, 4, -3], [-6], [1, -4]]","[[3, 1, -5, 4], [4, 5], [-3, 5, -1], [4, -1], [-5, -2, -1], [2, 3], [-3, -2], [6]]",0.96875,0.625,0.96875,0.96875,0.9523809523809523,0.65625,T+,T+,0.978690698106548,0.7609619685137133,144,256,85,128
"[[5, 6], [-5, -6, -4, -3]]",44,20,0.6875,2,3,"[[5, 6], [-6, -5, -4, -3]]","[[2], [-2]]",1.0,0.3125,0.3125,1.0,1.0,0.3125,T-,T+,0.9952393920470333,0.8870882439742719,316,84,161,43
"[[6], [4, 3], [5, -3, 1], [4, 2, -5]]",18,46,0.71875,4,2.25,"[[2, -5, 4], [1, -3, 5], [6], [3, 4]]","[[2, 4, 5, -1], [2, 3, -4], [-5, -2], [-4, -3, -1, -2], [2, -4, -1], [-5, -3], [-6]]",1.0,0.53125,1.0,1.0,1.0,0.53125,T+,T+,0.9926699123897137,0.8237663405240118,129,271,75,120
"[[-4, 5, 2], [2, -3, -5, -6], [1, 4, -3], [3, -4]]",33,31,0.515625,4,3,"[[1, 4, -3], [2, -4, 5], [2, -6, -3, -5], [3, -4]]","[[-1], [1]]",1.0,0.484375,0.484375,1.0,1.0,0.484375,T-,T+,0.9913685278169277,0.815653107861092,231,169,135,72
"[[5, 4, 2, -3], [1], [-2, 4, 1, -3], [-1, 2], [1, 6]]",16,48,0.75,5,2.6,"[[2], [1]]","[[5, 6, -4, -3, -2], [3, -5, -4, 6], [5, -6, -4, -3, -1], [3, -5, -4, -2], [4, -3, -1], [3, -5, -1], [-6, 4, -3], [-5, -3], [3, 5, -2], [-6, 2, 4, -1]]",1.0,0.46875,1.0,1.0,1.0,0.46875,T+,T+,0.9970247835708361,0.8352543060618266,130,270,64,131
"[[5, 2, -1, -3, 6], [-2, 6]]",46,18,0.71875,2,3.5,"[[6, -2], [2, 5, 6, -3, -1]]","[[1, -5], [-3, -1], [5], [3]]",1.0,0.28125,0.28125,1.0,1.0,0.28125,T-,T+,0.994974683924992,0.9018217570810048,317,83,167,36
"[[-2, 4, 1, 3], [-6, 4, -2]]",54,10,0.84375,2,3.5,"[[-6, 4, -2], [1, 3, 4, -2]]","[[5, 6], [-6], [-5]]",1.0,0.15625,0.15625,1.0,1.0,0.15625,T-,T+,0.9948110588697344,0.9311171534092175,347,53,189,25
"[[1, -2, -5], [-4, -5]]",44,20,0.6875,2,2.5,"[[-5, -4], [1, -5, -2]]","[[4], [-4]]",1.0,0.3125,0.3125,1.0,1.0,0.3125,T-,T+,0.9949420555699018,0.9424393913104959,313,87,99,21
"[[-5], [2, 4, -3, 1], [4, -2], [1, -4, 6, 3], [4, 6, -2]]",20,44,0.6875,5,2.8,"[[4, 5, -2], [1, 4, -3], [1, 3, 6], [-5]]","[[1, -3], [-4, -1, -2], [-6, 4], [5], [2, -6, -4], [1, 6], [2, -3, -1]]",0.984375,0.609375,0.984375,0.984375,0.975,0.625,T+,T+,0.9832921204394147,0.7676192249268463,157,243,89,116
"[[-6, 1, 2, -4, -5], [4, 2, -6, -5], [-6, 5, -2]]",50,14,0.78125,3,4,"[[-6, 5, -2], [2, -6, -5]]","[[-1], [1]]",0.96875,0.21875,0.21875,0.96875,0.875,0.25,T-,T+,0.9788291014038265,0.9346337293169817,327,73,167,24
"[[6, -5], [5, 4], [3, 5, -2, -1, -6], [5], [-6, 3, -4]]",12,52,0.8125,5,2.6,"[[3, -4], [5], [6]]","[[2, -4, -3, -1], [-6, 4, -3, -2], [1, -5, 4], [1, 3, 4], [2, 3, -1], [-6, -3, -1], [1, -4, -2], [-6, -5], [-5, -2]]",1.0,0.546875,1.0,1.0,1.0,0.546875,T+,T+,0.9954722313142593,0.8019371112516279,99,301,54,145
"[[4, 6, 3, 2], [-4, 5, 2, -6], [-5, -4, -2, -3, 1], [-5, 1, -6, 3, 2]]",52,12,0.8125,4,4.5,"[[1, 2, 3, 4, -6, -5], [2, 3, 4, 6], [2, -6, -4, 5], [1, -5, -4, -3, -2], [1, 2, 3, -6, -4]]","[[3], [-3]]",1.0,0.1875,0.1875,1.0,1.0,0.1875,T-,T+,0.9865162737489704,0.9538595029003577,351,49,188,16
"[[-5, -1], [2, 4, -3]]",42,22,0.65625,2,2.5,"[[-5, -1], [2, 4, -3]]","[[-3], [3]]",1.0,0.34375,0.34375,1.0,1.0,0.34375,T-,T+,0.9949359728396469,0.924410200354295,279,121,101,28
"[[-4, 5, 3, 1], [5, 4, -1, 3, -2], [2, 1]]",44,20,0.6875,3,3.6666666666666665,"[[3, 4, 5, -2, -1], [1, 2], [1, 3, -4, 5]]","[[4], [-4]]",1.0,0.3125,0.3125,1.0,1.0,0.3125,T-,T+,0.9917652407884341,0.9348617782670741,302,98,97,24
"[[3, 4, -1], [-6, 5]]",42,22,0.65625,2,2.5,"[[3, 4, -1], [-6, 5]]","[[-4], [4, 6], [-3], [-5], [2], [1]]",1.0,0.328125,0.328125,1.0,1.0,0.328125,T-,T+,0.9956168277041785,0.8852963301413243,309,91,160,47
