Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[1, 12, 13, -14, -4], [1, 2, 3, 7, 8, -13, -11, -9, -6], [13, -9, -8, -5, -4], [2, 13, -10]]","[[9, -5, 14], [5, -8, -7, -4, -2], [8, 12, 13, 7], [9, -14, 4, -11], [5, 6, 14, -9, -3], [-14, -7, 11, 13, -2], [-4, -3, -1, 7], [4, 5], [-13]]",0.87109375,0.22021484375,0.22021484375,0.87109375,0.7328767123287672,0.196044921875,T-,T+,0.9638574874378236,0.8978836676724616,79,21,79,21
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[4, 6, 8, 10, 13, -9, -1], [2, -5, 7], [5, 11, -9, -7, -2]]","[[8, 9, 12, -1], [2, 4, 9, -8, -1], [-7, -14], [-5, 6], [5], [-2]]",0.951904296875,0.171630859375,0.171630859375,0.951904296875,0.9566787003610109,0.13525390625,T-,T+,0.9704380909479529,0.8742783307952724,85,15,85,15
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[9, -13, 12, -11], [1, 2, 5, -8, -6], [-8, -6, -4, 13], [3]]","[[-13, -5, -3, -9], [-6, 2, -3, -10], [9, -13, -10, -6, -2], [2, 4, 6, 12, -7], [-8, 10, 13, -9], [9, -3]]",0.9150390625,0.246826171875,0.9150390625,0.9150390625,0.8224708171206225,0.2509765625,T+,T+,0.9709810945454023,0.8870043519892862,46,54,46,54
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[8, -7, -6, -3]]","[[1, -5, 14, -10], [13, 5, 14, -2], [3, 4, -12, 8, -6, 14], [-14, 12], [6], [-11], [-8]]",0.9886474609375,0.1070556640625,0.1070556640625,0.9886474609375,1.0,0.095703125,T-,T+,0.9938188580296506,0.9431299628952545,93,7,93,7
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[8, 9, 10, 11], [4, 10, 14, -13, -7, -2], [2, 6, 7, 9, 10, 12, 14, -5], [-6, -4]]","[[2, 4, 13], [9, 7, -10, 6], [8, -7, -10, -9], [5, 7, 13, -14, -11, -1], [8, 2, 7, -9], [6, 14, -12, -5, -2], [1, 5, 8, -14, -12, -7], [3, 5, 6, 12, -9], [4, -12, -11, -7, 10, -3, -1], [1, -14, -13, 9, -2], [-8, -11, 6]]",0.8138427734375,0.3243408203125,0.3243408203125,0.8138427734375,0.6912162162162162,0.361328125,T-,T+,0.9774030857530301,0.8896885362327206,58,42,58,42
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[2, 3, 6, 8, 13, -12, -11, -9], [3, 9, -13, -12, -1], [10]]","[[3, 4, 7, 13, -9, -6, -1], [8, 2, -4, 7], [3, 12, 14, -6, -5, -2], [4, 5, 8, 13, -14, -11, -1], [11, -4, -5], [8, 9, 10, 14, -13, -12, -11, -7, -5, -2], [-10]]",0.91796875,0.18408203125,0.18408203125,0.91796875,0.9336099585062241,0.11767578125,T-,T+,0.9835880657615939,0.9084537557643159,55,45,55,45
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[9, 11, -10], [-4, 14, -9], [-6]]","[[8, -5, 6, 7], [3, 4, 7, 14, -11, -8], [4, 5, 8, 9, -14, -11, -2], [8, 13, -9, -3, -1], [1, 12, -11, -4, -3], [2, 5, 6, 9, -12, -10, -7, -3], [3, 11, -14, -12, -9, -4, -2], [3, 6, 10, 12, 14, -9], [-14, 6]]",0.90185546875,0.1961669921875,0.90185546875,0.90185546875,0.7230555555555556,0.2197265625,T+,T+,0.9467680869035572,0.9139805731670348,49,51,49,51
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[1, 9, -13, -11, -10, -7, -5, -4, -2], [3, 4, 13, -10], [8, 10, 13, -11, -7, -3], [1, -12, -3, -2], [5, 12, -10, -8, -1], [-6]]",0.9990234375,0.084716796875,0.084716796875,0.9990234375,1.0,0.083740234375,T-,T+,0.9962138871132101,0.9346410806726985,52,48,52,48
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[9, 2]]","[[-6, 3, -4], [10, 12, -14, -11, -3], [3, 6, 7, 11, -13, -10, -1], [-5, 12, -13], [-9], [-2]]",0.997802734375,0.068115234375,0.068115234375,0.997802734375,1.0,0.06591796875,T-,T+,0.9955948558665583,0.9526300193432058,72,28,72,28
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,0,100,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 2, 3, 7, 8, 9, 11, 12, 13, -10, -5, -4], [10, 14]]","[[5, -12, -2, -6, -1], [2, 4, 6, 9, 10, -12, -5, -3], [7, 9, -4, -3, -1], [4, 7, -11, -9, -5, -1], [-8, 3, 4, -12], [-14], [-10]]",0.9920654296875,0.0430908203125,0.0430908203125,0.9920654296875,0.996551724137931,0.035400390625,T-,T+,0.9855886790871455,0.9328228907859395,80,20,80,20
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[11, -3]]","[[-6, -5, -4, -1], [1, 5, -2, 7], [1, -5, 6], [4, 13, -12, -9, -2], [2, 9, 10, 13, -14, -4], [3, 5, -10, 7], [1, 8, 10, 12, -7], [2, 5, 11, -14, -12, -8, -7, -1], [2, 4, 9, 11, -13, -10, -1], [-11], [-7, -1, 6, 14]]",0.987548828125,0.23876953125,0.23876953125,0.987548828125,0.9962526766595289,0.22802734375,T-,T+,0.9955434766543937,0.8698897605382933,74,26,74,26
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[6, -13, -11, -7, -4, -2], [6, 11, -13, -12, -3], [8, 5], [-8, 7]]","[[8, -12, -6, -5, -1], [6, 10, 13, -7, -4], [-8, -7, 10, 12], [2, 6, -13, -11, -7], [-6, -10, -2, -1], [2, 10, -12, 7], [1, 6, 8, 11, 12, -4, -3], [1, 9, 13, -12, -6, -5, -4], [1, 4, 12, -13, -11, -6, -3], [-7, 3, -12, 4], [-5, 13, 6]]",0.94921875,0.33544921875,0.33544921875,0.94921875,0.909985935302391,0.34716796875,T-,T+,0.9800234541029466,0.8823828070401701,55,45,55,45
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[4, 8, 10, 13, -12, -11, -2, -9, -7, -6, -5, -3, -1]]","[[1, 5, -10, -7, -3], [8, -1], [10], [-5], [-14]]",0.9794921875,0.0987548828125,0.0987548828125,0.9794921875,1.0,0.0782470703125,T-,T+,0.9879099908094672,0.9726454026922734,99,1,99,1
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[-5, 12, -10], [2, 3, 4, -11, 8, 12, 14], [-8]]","[[1, 6, 8, 14, -11], [6, 10, 11, -14, -12], [8, 9, -3, 7], [8, 11, -1, -9], [3, 7, 9, 10, 12, -13, -6, -2], [-3, 4, -12, -11], [5, 10, 12, 13, -4], [6, 7, 9, 10, 11, 14, -5, -1], [2, 3, 10, -13, -11, -7, -1], [3, 9, -12, -10, -7, -2], [1, -13, -3, -9]]",0.8984375,0.3341064453125,0.3341064453125,0.8984375,0.8285615729561918,0.3538818359375,T-,T+,0.9859729223807608,0.883400627389733,51,49,51,49
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,0,100,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[2, 5, 8, 10, -14, -13, -11, -9, -7, -6, -4, -3, -1]]","[[8, 2, -5, 4], [-14, 3], [-7, 12], [-2], [5], [1]]",0.9456787109375,0.1011962890625,0.1011962890625,0.9456787109375,0.9434180138568129,0.0528564453125,T-,T+,0.9879584020080185,0.9709193311277179,99,1,99,1
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[1, 3, 4, 11, -13, -12, -9], [5, 11, 12, -9, -7, -2], [-8, 1, 9], [2, 4, -9, 10, 12, 13]]","[[8, 1, -11, -7], [8, -12, 13, 6], [7, 9, 11, 12, -14], [-8, -7, 14, 6], [8, -6, -4, -2], [-13, -9, -8, -6, -5, -4], [2, 7, 8, 12, -10, -9], [-6, 3, 4, 7], [3, 9, 13, -4, -1], [1, 5, 10, 13, -12, -9, -8], [2, 6, 14, -10, -5], [9, -3, -10], [-11, -1]]",0.86279296875,0.3497314453125,0.3497314453125,0.86279296875,0.7966939331970007,0.358154296875,T-,T+,0.9635352267805006,0.8818277756030554,78,22,78,22
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[1, 3, 4, 7, 9, 10, 11, 12, 13, 14, -8, -6, -5, -2], [3, 8, -14, -13, -6, -5]]","[[-7, 2, -1], [7, 8, 9, -14, -13], [1, 2, 12, -10, -9], [10, 5], [1, 6], [-7, -2], [9, 14], [-8, -12], [13]]",0.91412353515625,0.134765625,0.134765625,0.91412353515625,0.8402718776550552,0.07183837890625,T-,T+,0.9693736969143378,0.9567042357778713,96,4,96,4
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[2, 9, 10, 12, -14, -11, -8, -7, -5, -4, -3, -1], [6, 9, 10, 11, 14, -12, -8, -4, -3], [1, 4, 11, -14, -12, -10, -9, -3]]","[[-8, -12, -11], [10, 12, -2], [-6, -13, 12, -1], [10, 13], [-10], [4]]",0.8731689453125,0.1807861328125,0.1807861328125,0.8731689453125,0.8628899835796388,0.0743408203125,T-,T+,0.9721991270419998,0.9466740737622861,95,5,95,5
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",14740,1644,0.899658203125,7,8.285714285714286,"[[2, 4, 7, 9, 10, 11, 12, 13, -14, -8, -6, -5, -3, -1], [2, 6, -10, -5, -4, -1]]","[[10, -11, -9, -5, -3], [-4, 5], [-7, 4], [-6, 11], [12, -11], [14], [-2]]",0.91534423828125,0.129638671875,0.129638671875,0.91534423828125,0.8539865513928915,0.06353759765625,T-,T+,0.9815540815716987,0.9452371005760614,96,4,96,4
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",12238,4146,0.7469482421875,4,8.25,"[[5, -9]]","[[7, 14, -12, -11, -10, -1], [2, 4, 8, 12, -1], [2, 4, -14, -12, -9], [1, 2, 11, 14, -13, -8, -7], [9], [-5]]",0.9969482421875,0.0323486328125,0.0323486328125,0.9969482421875,1.0,0.029296875,T-,T+,0.9956087826284801,0.9713254123061491,79,21,79,21
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]",4304,12080,0.7373046875,6,4.166666666666667,"[[-13, 5, 14, -9], [-11, -2, 7], [1, 6, 11, -7, -5, -3], [14, -9, -5, -3, -1], [10, 12, -11, -7, -3], [1, 3, 14, -10, -9, -6, -2], [2, 3, 5, 6, 10, -8, -4], [-12]]","[[1, 3, 4, 5, 8, 13, -14, -10, -7, -6, -2], [3, 7, 9, 10, 11, 14, -13, -2, -6, -5, -4, -1], [-7, 11, 12, 14], [-14, 11, -10, -5], [2, 13, 4, 12], [1, 2, 3, 5, -8, -7], [2, 6, 9, 12, -11, -4], [8, -13, 12, 7]]",0.875732421875,0.23858642578125,0.875732421875,0.875732421875,0.7070528410347114,0.27606201171875,T+,T+,0.9461182151322732,0.8646576420748818,36,64,36,64
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]",15402,982,0.9400634765625,7,8,"[[2, 5, 6, 8, 9, -14, -13, -12, -11, -10, -7, -4, -3, -1], [5, 13, -14, -9, -4]]","[[3, 13, 7], [1, -6, -14, -7], [10, 2, -3], [1, 7, -14, -9, -5, -4, -2], [7, 10, 13, -14, -3, -2], [4, 5], [14], [-13]]",0.97137451171875,0.1136474609375,0.1136474609375,0.97137451171875,0.9887719298245614,0.08697509765625,T-,T+,0.9826009400022439,0.9453815620531164,94,6,94,6
"[[14, 6, 11, -7, 1, -2, 10], [-6, -4, -11, -2, -12, -10, 1, 7], [14, -12], [12, -3, -10, 14, 9, 4, 5], [3, -12, -10, -5, 4], [-1, -6, -9, -11, 8, 3, 5, -14, 13, 10], [-9, 1, -14, -6, 4, -3, 8, 12], [9, 10, 5, -4, -12, -14], [12, -8, -3]]",9504,6880,0.580078125,9,6.222222222222222,"[[6, 12, -10, -8, -3], [5, 8, 10, -12, -7, -4, -1], [3, 11, -12, -9, -7, -5], [4, 13, -14, -11, -10, -6], [-8, -3, 5, 14], [-12, 14]]","[[5, -14, -11], [1, 12, 14, -7, -6], [2, 11, -1, 6], [-14, 3, -2, -9], [1, 2, 6, 7, 8, 12, 13, -5, -4], [6, 8, 10, -7, -3], [1, 2, -14, -10, -6, -5], [7, 8, 11, -10, -2], [10, -11, -8, -5, -1], [4, 7, 10, 11, 14, -9, -6, -3, -1], [3, 9, 11, 12, 14, -10, -5, -2], [1, 3, 4, 9, -12, -8, -7]]",0.874267578125,0.42138671875,0.42138671875,0.874267578125,0.8331499312242091,0.4437255859375,T-,T+,0.9549265530440871,0.8651741515378499,63,37,63,37
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",16312,72,0.99560546875,4,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,0,100,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]",15112,1272,0.92236328125,3,6.333333333333333,"[[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, -14, -11, -6, -2], [2, 3, 7, -14, -4]]","[[8, 2, -12, 13], [12, -2, 7], [3, 8, 10, -14, -13], [-5, -4, -11, -10], [-8, -1], [-7, 1], [-3], [14]]",0.95367431640625,0.09814453125,0.09814453125,0.95367431640625,0.8720420683610868,0.06964111328125,T-,T+,0.9824477490282221,0.9489740265422788,94,6,94,6
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]",9204,7180,0.561767578125,5,6.6,"[[-8, 5], [-14, 3]]","[[-7, 2, 14], [-3, -11, 7], [9, -14, -10, -3, -2], [5, 7, 8, 10, 13, -11], [4, 12, 14, -8, -6, -5], [2, 6, -11, -10, -7, -1], [7, 8, 14, -9, -4], [1, 10, -13, -12, -11, -9, -2], [1, 7, 9, 11, 14, -10], [-5, -3]]",0.999267578125,0.2586669921875,0.2586669921875,0.999267578125,0.9992911153119093,0.25830078125,T-,T+,0.9818105559624606,0.883349016610987,57,43,57,43
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]",13536,2848,0.826171875,4,6.75,"[[12, -4, -10, -1], [8, -7, -4, -1]]","[[-14, 11, -12, -3], [1, 3, 9], [-8, 5, -2, -9], [-7, 10, 13, -2], [2, -13], [-5, 3, 12, -13], [-8, -12, 7], [4]]",0.888671875,0.18115234375,0.18115234375,0.888671875,0.6771995043370508,0.197021484375,T-,T+,0.9774039947953811,0.9468748511841539,88,12,88,12
