Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[5, 6, 12, -10, -9, -7, -2], [1, 3, 7, -14, -13, -11, -8, -4, -2], [2, 13, -10], [1, 6, 10, 11, -14, -12, -9, -8, -7, -5, -3, -2], [3, -4, 13]]","[[9, 10, 3, 4], [1, -4, 5, 14], [2, -12, -1, 14], [-8, -5, -12, -10], [6, 12, -14, -11, -10], [9, -7, -1], [-4, -3, -1, 7], [3, 8, 10, -9, -7], [7, 8, 11, 14, -12, -5, -4], [6, 7, -12, -11, -1], [10, -3], [4, 13, -2], [2, 11, -14, -9, -8, -6, -5, -1], [-13]]",0.958984375,0.16180419921875,0.16180419921875,0.958984375,0.9621672115833723,0.13067626953125,T-,T+,0.9863730055191146,0.8876957048257661,202,48,202,48
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[-7, 11, -2, -9], [2, -5, 7]]","[[-7, -4, -1], [-14, 5, 7], [-8, -7, 2, -3], [-14, -13, -5], [9, -12, 13], [1, 3, 5, 10, 11], [-7, -6, 4], [-11], [14]]",0.988525390625,0.2073974609375,0.2073974609375,0.988525390625,0.9996886674968867,0.196044921875,T-,T+,0.9960670032840452,0.8958351070532197,222,28,222,28
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[-6, -12, 5], [-7, -13, 12, -10], [9, -6, -13, -11], [3]]","[[10, -5, -3], [-14, 12, -3, -9], [1, 5, 9, 12, -13, -10, -4], [-13, 4, 6, 7], [1, -13, -9, -7, -5], [9, 13, 14, -12, -6, -5, -2], [1, 4, 9, -14, -6], [6, 8, 9, 11, -12, -3], [11, -14, -12, -10, -8], [2, 7, 13, 14, -6], [8, -13, -11, -1, -7, -5, -2], [4, 6, 10, 14, -11, -9, -2], [10, 12, -3, -1], [7, 12, -13, -8, -2], [-5, -3, 14, -10], [2, 3, 6, 9, 14, -11, -10, -7, -4, -1], [-3, 5, 13]]",0.9560546875,0.2392578125,0.9560546875,0.9560546875,0.9075394803871625,0.2396240234375,T+,T+,0.9767002309210282,0.8793390506925652,123,127,122,127
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[8, -7, -6, -3], [2, 3, 9, 14, -13, -12, -11, -10, -8, -7, -5, -1]]","[[8, 10, 5], [-5, -4, -13], [9, 3, 1, 14], [-7, 2, 13, 14], [2, -13, -10, -9, -3], [2, 9, 12, -7, -6, -1], [-14, 12, 5], [-12, -2], [-8], [6], [7]]",0.9888916015625,0.0740966796875,0.0740966796875,0.9888916015625,1.0,0.06298828125,T-,T+,0.9935586801116193,0.9458143526369535,237,13,237,13
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -13, -11, -7, -1], [-6, -4], [10, 11]]","[[-14, 6, -10], [2, -6, 4, 13], [-12, 14, -10], [4, -11, -2], [-14, 12, -9], [1, 2, -13], [-7, 4, -2, -1], [1, 6, 7, 13, -4], [2, 4, 6, -11, -3, -1], [3, 13, -12, -5, -1], [5, 9, -10, -4, -1], [1, -14, -12, -7], [5, 7, 8, -13, -12, -11, -3], [6, 12, 14, -8, -3, -2], [3, 5, 6, 14, -9, -7], [2, 4, 8, 12, -6, -5]]",0.9764404296875,0.323974609375,0.323974609375,0.9764404296875,0.9719984656693518,0.3182373046875,T-,T+,0.9901216189385099,0.8455504977784041,158,92,158,91
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[8, 9, 13, 14, -11, -2, -10, -7, -6, -5, -4, -3, -1], [6, 8, -12, -10, -1], [11, -6, -13, -4], [10]]","[[1, 4, 7, 9, 11, 12, 13, -8, -6, -5, -3, -2], [1, -14, -10], [-6, -10, -1], [5, -10, 14], [-7, -5, 6, -10], [2, 8, 11, 12, -9, -4, -1], [3, 9, 13, -8, -7, -4], [2, 9, 14, -13, -11, -3], [2, 4, 5, 9, 11, -14], [1, 2, 3, 6, 14], [4, 11, -13, -9, -8, -5, -3, -2], [3, 5, 13, -7, -1], [-8, -10]]",0.9317626953125,0.15203857421875,0.9317626953125,0.9317626953125,0.8079856437864513,0.13604736328125,T+,T+,0.9816303642590843,0.9376588846532145,122,128,122,128
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[8, 11, 14, -5], [11, 13, -12, -4, -1], [-8, 11, 14, 7], [-6]]","[[2, 5, 8, 12, 13, 14, -10, -4, -3, -1], [-14, 6, -2], [-7, 13, 6], [4, 8, 9, 14, -13], [-8, 3, 5, -9], [6, 9, -11, -5, -4], [2, 8, 9, -14, -7], [7, 12, 13, -8, -2], [2, 7, 8, 14, -12, -11, -10], [2, 5, -10, -9, -8, -3], [5, 9, 14, -13, -8, -3], [1, 10, -12, -11], [8, 10, -13, -2, -1], [11, 13, -14, -12, -10, -7, -2], [2, 3, 5, 8, 11, -13, -12], [4, 6]]",0.927734375,0.22625732421875,0.22625732421875,0.927734375,0.7982974698510286,0.25811767578125,T-,T+,0.967451266587849,0.8978311335860175,138,112,138,112
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[-11, 5, -1, -9], [4, 12, -1, -5, -2], [10, -13, -12, -2], [2, 4, 5, 7, 9, -13], [2, 3, 7, 10, 12, -9], [4, 11, -7, -5, -3, -1], [7, 9, 12, -11, -4, -2], [10, 13, -12, -4, -1], [-5, 7, -2, -9], [1, 2, 3, 6, 11, 12, -10, -9, -5], [-6]]",0.9990234375,0.14306640625,0.14306640625,0.9990234375,1.0,0.14208984375,T-,T+,0.9984810183857183,0.9078142796931818,150,100,150,100
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[9, 2]]","[[3, 14, -13], [13, 14, -10], [-14, 3, 5], [-8, -12, 4, -10], [5, 6, 7, 12, -3], [1, -5, -3, 14], [-7, -14, -11], [10, 3, -5], [7, -14, -13, -10, -5], [5, 13, -7, -6, -1], [-7, -13, 14], [-2], [-9]]",0.997802734375,0.18402099609375,0.18402099609375,0.997802734375,1.0,0.18182373046875,T-,T+,0.9982249922658929,0.8688762364716034,200,50,200,50
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250,0,250,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[10, 14]]","[[-8, 3, 11, -2], [1, 13, 5], [8, 4, -9], [-3, -6, 12, -11], [-13, 2, 3, 7], [10, 11, 13, -4, -3], [9, 11, -13, -5, -3], [11, 12, 7], [-8, -7, -4, -11], [-7, 2, 11, -12], [3, 6, 10, -5, 13], [-14], [-10]]",0.9920654296875,0.167724609375,0.167724609375,0.9920654296875,1.0,0.1597900390625,T-,T+,0.9982369597549894,0.8678886608868911,192,58,192,57
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[1, 7, 8, 9, 10, 13, -3, -2], [11, -3]]","[[1, 10, -13], [-8, 9, 2, -5], [1, -12, 9, -10], [-4, 5, 14], [2, 6, 11, 12, 13, -9, -8], [6, -14, -13, -8, -5, -2], [10, -5, 12, -4], [1, 5, 6, 12, -10], [1, 5, 7, 8, -10, -9, -6], [4, 14, -12, -10, -5, -1], [3], [-11]]",0.989501953125,0.1224365234375,0.1224365234375,0.989501953125,1.0,0.1119384765625,T-,T+,0.9951996635281676,0.8989864885292745,196,54,196,54
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[6, 5, -1, -2], [-5, -13, -2, 6], [4, 5, 6, 9, 10, -12, -11, -3], [8, 5], [-8, 7]]","[[-8, -7, 13], [9, -4, 6], [-6, 3, -4, -2], [4, 8, 9, 11, 12], [9, 12, -11, -6, -5], [2, 10, -12, -8, -7, -1], [1, 6, 11, 13, -5, -3], [9, 10, 12, -8, -2], [1, -12, -11, -10, -5], [4, 6, 10, 13, -11, -9], [-5, 12, -9], [-7, -6, -13], [-2, 7, -5, -3, -1], [8, 2, -5], [3, 5, 6, 7, 10, 11, -13, -1]]",0.98388671875,0.276123046875,0.276123046875,0.98388671875,0.9528061224489796,0.287109375,T-,T+,0.9808207616165947,0.843711415085371,137,113,137,113
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[1, 4, 5, 8, 9, 10, 13, -12, -11, -7, -6, -3, -2]]","[[1, -6, -5], [1, 3, -12], [11, -2], [-6, -10], [-7, 12], [-1], [6], [14], [2]]",0.9794921875,0.0240478515625,0.0240478515625,0.9794921875,0.953125,0.00390625,T-,T+,0.9951687322154069,0.9903565410719308,249,1,249,1
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[2, 4, 8, 9, 11, -14, -12, -7], [2, 3, 5, -7, -4], [2, 3, 12], [-8]]","[[8, 1, 11, -12], [8, 11, 14, -10], [2, 8, 9, -7, -1], [7, -11, 6, -9], [5, 7, 9, 12, -3, -2], [1, 5, 12, -11, -6, -4], [3, 6, 7, -9, -1], [1, 3, 4, 8, 14], [4, 10, 12, 13, -9, -6, -5], [4, 9, -13, -12, -6, -1], [1, 4, 6, 9, 13, -14, -11, -7, -3], [2, -5, -12, -4], [5, 9, 10, 14, -11, -8, -6, -4, -3], [8, -2, -1], [8, -3], [1, -3, 9, 10, 11, 12, -7], [-13, -4, -2, -9]]",0.984375,0.2061767578125,0.2061767578125,0.984375,0.9721718088324259,0.2017822265625,T-,T+,0.9829325568812102,0.8926900905509015,132,118,132,118
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250,0,250,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[2, 4, 7, 14, -13, -12, -1], [1, 11, 12, 13, -10, -9, -8, -5, -4, -3], [2, -14, 5, -7, -6]]","[[4, 10, -14, -12, -8], [-14, 12, 5, -10], [8, 3, -1], [-7, -6, 11], [1, -11, 13], [2, -14, -6, -3], [6], [-4], [14], [-2]]",0.98388671875,0.060791015625,0.060791015625,0.98388671875,0.9716494845360825,0.04736328125,T-,T+,0.9908712503499797,0.9449053285482423,238,12,238,12
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[-8, 1, 9], [1, 2, 6, -13, -12, -11, -8], [5, 11, 12, -1, -6, -3, -2], [1, 4, -9]]","[[-4, -2, -9], [8, 9, 11], [-13, 4, -1], [-14, -13, -4, -11], [8, 3, -10], [-7, -6, 14], [9, -11, 6], [7, 12, 14, -13, -5], [2, 3, -14, -8, -1], [5, 10, 11, -14, -4], [1, 10, -11, 13], [5, 6, 11, 14, -8], [3, 4, 5, 8, 10, -12, -11], [-7, -3, 13, -2], [2, 10, 12, -13, -5], [-12, 13, -1], [-14, -11, 8, 12, -3]]",0.98681640625,0.2371826171875,0.2371826171875,0.98681640625,0.9875132837407014,0.229736328125,T-,T+,0.9909253571328279,0.8957005268690283,195,55,195,55
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[1, 3, 8, -14, -13, -11], [1, 3, 4, 13, -9, -8, -6, -2], [1, 2, 3, 8, -14, -7, -4], [3, 7, -14, -13, -9, -5, -1]]","[[11, 4], [-8, -13, -4], [13], [-6], [-3], [9], [12]]",0.931640625,0.09619140625,0.09619140625,0.931640625,0.8275862068965517,0.04248046875,T-,T+,0.9883266546832983,0.9547056422261111,238,12,238,12
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[-8, 11, -12, -3], [2, 6, 8, 12, 13, 14, -11, -7, -5, -4, -1], [-13, -3, -10, -9]]","[[-7, -11, 13], [-14, 2, -13], [-3, 13, -1, 9], [1, -13, -11, -10, -8], [8, -14, 4, -12], [10, -9, 6, 14], [-7, 4, 12], [9, 10, -14, -12, -8, -4, -3, -2], [-6, 11, 12], [-5, 13], [-2, 7], [1, -3, -10, 9, -7], [2, -6, 4, -12, 10, -3], [3]]",0.9862060546875,0.14862060546875,0.14862060546875,0.9862060546875,0.9837932544897066,0.13934326171875,T-,T+,0.9919241895977089,0.9132205052555818,225,25,225,25
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",14740,1644,0.899658203125,7,8.285714285714286,"[[2, -5, -10, -1], [2, 5, 7, 8, -12, -11, -6, -4, -3], [7, 9, 11, -8, -5]]","[[-2, -10, -1], [2, 3, -14, -8, -5], [5], [-7], [8, 13], [4, -8, 9, -6, -5, -3], [-14, -11, 6, -9, -8], [-13], [10]]",0.991455078125,0.10107421875,0.10107421875,0.991455078125,0.9986842105263158,0.0927734375,T-,T+,0.9920882034708164,0.9209453740448214,231,19,231,19
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",12238,4146,0.7469482421875,4,8.25,"[[5, -9]]","[[-12, -1, -2], [10, -14, 4], [11, 12, 13, -6, -4], [1, 3, 8, 14, -11], [7, 11, -4, -3, -1], [1, 3, -12, -13], [1, -11, -9, -7, -3], [3, 6, 7, -10, -1], [-5], [9]]",0.9969482421875,0.1134033203125,0.1134033203125,0.9969482421875,1.0,0.1103515625,T-,T+,0.9982319737188101,0.9287787205930743,204,46,204,46
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]",4304,12080,0.7373046875,6,4.166666666666667,"[[10, -13, -9], [10, 2, -3, 6], [2, -4, -11, -1], [1, -11, 14, 7], [2, 8, 11, -10, -9, -5, -1], [6, 7, 9, 13, -14], [-11, -2], [-12]]","[[3, 4, 8, 9, 11, 14, -13, -10, -2, -7, -5, -1], [9, -14, -13, -2, -8, -7, -6, -5, -4, -3, -1], [11, 12, 13], [2, 3, 12, -6, -5], [-8, 1, -13, 12], [6, 13, 14, -10, -9], [1, 2, 7, 10, 13, -11, -5], [4, 7, 8, 9, -3], [3, 10, 11, 12, -6, -1], [2, 7, 11, 13, -9, -8, -5], [1, 6, 13, -8, -7, -5, -4], [5, 6, -10, -7, -2], [5, 7, 11, -12, -8, -6, -4, -1], [-14, 12, -9]]",0.919921875,0.232421875,0.919921875,0.919921875,0.7965779467680608,0.2568359375,T+,T+,0.9445191519082957,0.869957331885915,92,158,92,158
