Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[2, 13, -10], [6, 11, -14, -12, -1, -8, -7, -5, -4, -2], [1, 3, 4, 7, 8, -12, -11, -6], [3, -4, 13]]","[[3, -12, 5], [-3, 4, 12], [-6, -4, -3], [-14, 4, 5], [-5, -12, 6], [-6, 3, -10, -5], [3, -1, 7], [9], [-13]]",0.961181640625,0.262939453125,0.262939453125,0.961181640625,0.986744432661718,0.230224609375,T-,T+,0.9871812968855008,0.8670886979919519,166,34,166,34
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[3, 4, 6, 8, 9, 10, -14, -13, -12, -11, -7, -5, -2], [2, -5, 7], [-7, 11, -2, -9]]","[[5, 14, -1], [-5, 13, -1], [11, 1, 3, 5], [1, -6, 4, -9], [-13, -2, 7], [4, 7, 10, -14, -9, -1], [4, 6, 11, 12, -13, -10], [8, -14, -12, -10], [1, 13, 6], [-6, 3], [-7, -11], [-13, -4, 5, 7], [9, -2], [-7, 2]]",0.9886474609375,0.1680908203125,0.1680908203125,0.9886474609375,1.0,0.15673828125,T-,T+,0.9898508953100352,0.9139118100971226,174,26,174,26
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[2, 5, 8, -12, -4, -1], [-13, 12, -11], [4, 5, -14, -13, -12, -6, -3], [3]]","[[-3, -1, -9], [9, -3, 6], [4, 13, -8, -5, -3], [4, 5, 10, -13, -7], [5, 10, 12, -9, -3, -2], [1, 2, 4, -14, -12, -10, -9, -8, -6], [1, 2, 7, 13, 14, -11, -9], [1, 6, 9, 14, -13, -10, -2], [2, 4, 13, -11, -10, -1], [6, -14, -8, -7, -5, -1], [-14, 10, -3], [-4, -3]]",0.91015625,0.170654296875,0.91015625,0.91015625,0.7455489614243324,0.16455078125,T+,T+,0.9630201135973102,0.9099632327875402,95,105,95,105
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[9, 14, -10, -8, -7, -5, -1], [8, -7, -6, -3]]","[[10, -13], [-14, -2], [9, 10], [11], [12], [-10]]",0.9964599609375,0.0941162109375,0.0941162109375,0.9964599609375,0.9986559139784946,0.0908203125,T-,T+,0.9934899359823262,0.9239951480234324,186,14,186,14
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -11, -1, -13], [10, 11], [-6, -4]]","[[-14, -11, 6], [3, 4, 14, -10], [-3, 4, 12], [10, 4, -11, 14], [-7, -3, -10, 9], [5, -2, 7], [-14, 4, -12, -9], [6, 9, 14, -13, -5, -1], [9, 11, 12, 14, -10, -4, -2], [2, 9, 11, 13, -10, -1], [-4, -11, 14, -9], [-12, 14, -1, 7], [4, 8, 11, 13, -7, -6], [1, 12, -13, -10, -6], [-5, 13, -1, -9]]",0.9998779296875,0.334228515625,0.334228515625,0.9998779296875,1.0,0.3341064453125,T-,T+,0.9880279558426265,0.8703471445842222,125,75,125,75
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[1, 3, 4, 12, 14, -11], [-12, -1, 6], [10]]","[[-6, 14, -10], [-7, 12, 6, -10], [-8, -14, 4, -10], [-10, -1, -4, -3, -2], [1, 3, 14, -12, -9, -2], [-5, 4, 14, 7], [7, 12, -13, -11, -2, -9, -8, -6, -1], [4, -14, -12, -11, -9], [2, -4, -10], [1, -10]]",0.9716796875,0.143798828125,0.9716796875,0.9716796875,0.9355432780847146,0.132568359375,T+,T+,0.9933573280279874,0.9431643893928211,84,116,84,116
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, 14, 6], [1, 2, 5, 6, 7, -13, -12, -10, -8], [-6]]","[[1, 2, 4, 11, 13, 14, -12, -10, -9, -7, -5, -3], [-14, -11, 6], [9, 3, 6], [1, 7, -9, -8, -3], [1, 3, 4, 5, 12], [6, 10, 12, 14, -9, -1], [3, 8, -14, -13, -7, -5, -4], [5, 11, -9, -8, -3, -2], [3, 13, -12, -11, -2], [3, -13, -11, -1, -10, -5, -2], [1, 2, 5, 8, -14, -4, -3], [5, 6, 12, 13, 14, -3], [2, 3, 5, 7, -12, -10, -4, -1], [-14, -8, 9, 10, 11], [8, -3, 6]]",0.994873046875,0.23077392578125,0.994873046875,0.994873046875,0.9904483947996816,0.23004150390625,T+,T+,0.9918640772380101,0.8725920066269355,96,104,96,104
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[1, 2, 7, 12, 13, -11, -10, -9, -5, -3], [11, 5, -10, 7], [2, 12, -13, -11, -5, -4, -1], [2, 9, -12, -10, -7], [5, 10, 11, -1, -2], [2, 3, 7, 9, 12, -13, -8], [1, 3, 5, 8, 13, -12, -7], [-9, 8, -7, 10, -5, 12, -3], [-4, -11, -2, -10], [6, 8, 9, 12, 13, -1, -5, -2], [-6]]",0.9990234375,0.1126708984375,0.1126708984375,0.9990234375,1.0,0.1116943359375,T-,T+,0.9981127836239937,0.9279026772545023,113,87,113,87
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[2, 6, 8, 11, 13, -14, -12, -10, -7, -5, -4, -3, -1], [9, 2]]","[[1, -11, 7], [1, -14, -4, -7], [8, 3, 5], [-8, 10, 11], [2, 6, 10, -11, -7], [8, 11, 12, -14, -13], [-6, 3, -12, -11], [-2], [-9]]",0.99786376953125,0.12890625,0.12890625,0.99786376953125,1.0,0.12677001953125,T-,T+,0.9926166982993587,0.9042927574479829,167,33,167,33
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,0,200,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 3, 5, 6, 7, 12, 13, -11, -10, -9, -4, -2], [10, 14]]","[[3, 12, 13, 14, -9, -5, -4], [9, -5, 4, 7], [10, -13, -9, -6, -3], [3, 5, 6, 13, -11, -8, -1], [2, 4, 9, -7, -6, -3, -1], [-6, 3, -12, -1], [6, 8, 9, -12, -7, -4], [1, 3, 4, 6, -8], [1, 2, -4, 7], [1, 5, 9, 11, 12, 14, -6, -4, -3], [8, 13, -2, 6], [-14], [-10]]",0.9920654296875,0.1004638671875,0.1004638671875,0.9920654296875,0.9986842105263158,0.0927734375,T-,T+,0.9927542986279233,0.9390754297201656,165,35,165,35
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[11, -3]]","[[2, 13, 5, 6], [1, 8, 11, 14, -5, -4, -2], [10, 12, -1, 7], [-3, 13, 6, -10], [2, -13, -10, -8, -4], [-5, -12, -9], [2, 4, 5, 7, 9, 10, -12, -8, -3], [3], [-11]]",0.987548828125,0.1036376953125,0.1036376953125,0.987548828125,1.0,0.0911865234375,T-,T+,0.9977696355230762,0.9260119923764958,157,43,157,43
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[11, -2, 6, -13], [1, 7, -12, -5, -4], [4, 6, 9, 12, -13, -10, -8, -5], [5, 10, -1, -9, -7, -4, -2], [8, 5], [-8, 7]]","[[7, 8, -11, -10, -9, -2, -4, -1], [1, 2, 4, 10, 13, -12, -11, -9, -6], [-7, -3, -1, 9], [-7, 11, 13, -9], [-5, 12, -4, -13], [-12, -7, -6, -5, -4, -2], [1, -7, -10, 9], [-6, 11, 12, 13], [3, 7, 8, 10, -5], [4, 6, -11, -10, -9, -5, -3], [1, 13, -9, -4, -3], [3, -12, 6, -9], [1, 2, 3, 4, 12], [3, 9, -7, -4, -2], [7, 8, 12, -2, -5, -3, -1], [-7, 2, -1, 6], [-6, -13, -1], [1, 5, -8, 11, 12, -3]]",0.953125,0.3834228515625,0.3834228515625,0.953125,0.9462609258659761,0.3770751953125,T-,T+,0.967103266257163,0.7935010196229803,104,96,104,96
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[1, 4, 8, 10, 12, -11, -7, -6, -2]]","[[-7, -3, -11], [6, 14], [-14], [2], [11], [-12], [-4]]",0.9813232421875,0.0303955078125,0.0303955078125,0.9813232421875,0.9615384615384616,0.0126953125,T-,T+,0.9950100227007164,0.9804199391540279,197,3,197,3
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[2, 3, 12], [1, 9, 14, -12, -5], [3, 4, 13, -9, -2], [-8]]","[[8, 10, 5], [8, -14, 12], [8, -3, 14], [3, 6, 10, 13, -14, -12], [2, 5, -14, -10, -7, -3, -1], [3, 4, -12, -11, -9, -7, -1], [1, 7, 11, 12, -10, -2], [2, 3, 4, 14, -13, -12, -10], [14, -12, -11, -9, -6, -4, -2], [3, 12, 13, -10, -7, -4], [8, -12]]",0.958984375,0.11376953125,0.958984375,0.958984375,0.791015625,0.125,T+,T+,0.9750698913379147,0.9181292061307014,84,116,84,116
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,0,199,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[2, 4, 6, 7, -13, -12, -1], [2, 5, -14, -7, -6]]","[[1, -6, -13, 5], [-14, -11, -2], [7], [4], [-9], [14], [12]]",0.984619140625,0.070556640625,0.070556640625,0.984619140625,1.0,0.05517578125,T-,T+,0.9930932907177946,0.953393268955251,192,8,192,8
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[-8, 1, 9], [4, 5, 11, 12, -6, -2], [1, 10, 13, -7, -2], [1, 4, -9]]","[[9, 11, -1], [8, -7, -12], [1, -5, -4, -10], [4, 6, -1], [12, -4, -1], [4, 8, 9, 12, -7], [-8, -14, -6], [5, 6, 10, 11, -13], [14, -8, -7, -3, -2], [8, -5, 13, 7], [-11, 13, -14, 5], [8, 9, 14, 7], [-3, -13, 5], [-5, -11, -9], [3, -13, -12, 11, 14]]",0.971435546875,0.2742919921875,0.2742919921875,0.971435546875,0.953582694907616,0.2708740234375,T-,T+,0.9842671743318206,0.8502698118435332,149,51,149,51
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[1, 3, 8, -14, -13, -10, -9, -7, -5], [1, 3, -14, -11, -7, -6], [1, 3, 13, -8, -2]]","[[10, 11, 12], [4, -11, 14], [1, -7, 4, -11, 9, 13], [-13, 4, -1], [8], [-4], [-3], [-12]]",0.94677734375,0.1025390625,0.1025390625,0.94677734375,0.9139344262295082,0.0595703125,T-,T+,0.9892498519081996,0.9457187649798459,189,11,189,11
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[-8, 11, -12, -3], [5, -13, -10, -9, -3], [2, 12, -10, -6, -4, -3, -1]]","[[13, -2, 7], [-11, 5, -7], [9, -6, 11, -12], [1, -12, -11], [-13, -12, -6, -4, -3, -1], [9, 10, 4, -1], [-8, 9, -4, 6], [3, -5], [8], [12]]",0.9554443359375,0.126708984375,0.126708984375,0.9554443359375,0.9232704402515723,0.0970458984375,T-,T+,0.9908125418516,0.9079694281755328,179,21,179,21
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",14740,1644,0.899658203125,7,8.285714285714286,"[[2, -12, -10, -5, -1], [6, 11, 12, -10, -5]]","[[-8, -12], [-8, 10, -5], [12, 5], [-14, 6, -5, 13, -2], [-13], [4], [8]]",0.921142578125,0.103515625,0.103515625,0.921142578125,0.6753472222222222,0.0703125,T-,T+,0.9938651650071867,0.9579646686509788,193,7,193,7
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",12238,4146,0.7469482421875,4,8.25,"[[5, -9]]","[[8, -12, -11], [1, 5, 11, 14, -8], [-8, -13, -2], [1, 12, -14, -7, -6, -4, -3], [1, 6, 7, 8, -10, -4], [4, 6, -7, 12, -3], [1, -12, 5, -2, 8, 13, 14], [3, -1], [-5], [9]]",0.9969482421875,0.1370849609375,0.1370849609375,0.9969482421875,1.0,0.134033203125,T-,T+,0.9977878541877795,0.8996422763604476,166,34,166,34
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]",4304,12080,0.7373046875,6,4.166666666666667,"[[-13, 12, 14, -9], [2, 10, 6], [6, 9, 14, -11, -10, -7, -4, -1], [-11, -2], [-12]]","[[2, 12, -10], [-14, -6, 4], [1, 5, 13, 14, -11, -7, -6, -4], [4, 5, 6, -14, -13, -11, -1], [1, 8, 9, 10, 11, -13, -5], [11, 12, -14, -9, -4, -2], [6, 10, 12, -5, -2], [2, 3, -14, -9, -8, -5], [11, 13, 14, -6, -1], [1, 5, 13, -12, -10, -8, -6, -3, -2], [9, 11, 12, 7]]",0.990234375,0.2269287109375,0.990234375,0.990234375,0.9852700490998363,0.2237548828125,T+,T+,0.9829723223728225,0.8846129624359593,62,138,62,138
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]",15402,982,0.9400634765625,7,8,"[[1, 5, 6, 13, -14, -10, -9, -7, -4, -3], [1, 3, 10, 12, -13, -11, -9, -8, -2]]","[[-8, -5, -4, -12], [-12, 6, 7], [-8, 9, -14, -3], [3, 10, -2, -4, -1], [-6, 5], [8], [4], [-11, 10, -4, 13], [12, -10]]",0.9429931640625,0.0830078125,0.0830078125,0.9429931640625,0.8370253164556962,0.03857421875,T-,T+,0.9905954916652305,0.9776001164666105,196,4,196,4
