Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-4, 3], [8], [-2, 6, 7, 8], [1, -8, 4, 2], [-6, 2, -4, 8, 1, -5], [-5, -7, -2, -4, -3], [4, -1, -8, -6, 3, 7, 2]]",74,182,0.7109375,7,4.142857142857143,"[[2, 3, 7], [-8, -7, -5, -4, -2], [3, -4], [1, 2, 4], [8]]","[[2, 5, 6, -8, -7, -4, -1], [2, 3, 6, 7, -1], [6, -2, -7, -5, -1], [1, 3, 4, 5, 6, -8], [-8, 4, -2], [-8, -4, -3], [-8, -6, -5], [4, 6, -1], [-5, 7, 6, -2], [-7, 4, -2], [-8, 2, 5, 7], [2, 4, -8, -7, -5], [1, -4, -3, 7], [2, 7, -6, -5, -3], [-3, 5, 6], [1, -6, 3, -2], [-8, 1, 5, -2], [-8, -3, 6], [2, 5, 7, -4, -3], [-7, -6, -1]]",0.9921875,0.4609375,0.9921875,0.9921875,0.9833333333333333,0.46875,T+,T+,0.9813324468535464,0.7243026337638933,166,234,147,201
"[[4, 2, 1, -5, -8, -3], [-2, 1, 4, -8], [-8], [5, 1, 3], [-3, 1, -2], [-1, -2]]",64,192,0.75,6,3.1666666666666665,"[[1, 3, 5], [-3, -2], [-2, -1], [-8]]","[[-6, -5, -4, -3, -1], [2, -7, -5, -3, -1], [2, 3, 5, -7, -6, -1], [3, 4, 6, 7, 8, -2], [1, 4, 7, 8, -6, -3], [2, -4, -1, 7], [2, 3, 4, 5, -7, -1], [8, -6, 3, -5], [8, -1, 6], [-7, 2, -3, 6], [2, -6, 7, -5], [5, 7, -4, -3, -1], [-7, 3, 4, -5], [8, 2], [8, -7, 5, -3], [1, -5, 6], [7, 8, -6, -4, -2]]",1.0,0.38671875,1.0,1.0,1.0,0.38671875,T+,T+,0.9946289933236852,0.7612433378668618,127,273,113,237
"[[1, 3, 7, -8, 2, -5], [6, -4, -3]]",220,36,0.859375,2,4.5,"[[-4, -3, 6], [1, 2, 3, 7, -8, -5]]","[[2, -1], [8, -7, 1], [-5], [4], [3], [-2], [-6]]",1.0,0.12890625,0.12890625,1.0,1.0,0.12890625,T-,T+,0.9953665528724679,0.9249693913266448,357,43,308,30
"[[-2, 1], [-3, 2, 7, 8], [1, 7, 2, -5, -8, 6], [5, -6, -3, -1]]",158,98,0.6171875,4,4,"[[1, 2, 6, 7, -5, -4, -3], [1, 3, 6, 7, -8, -5], [8, 2, -3, 7], [-3, -6, 5, -1], [1, -2]]","[[-8, -3, 6], [-5, -3, 7], [8, -5], [4], [2], [3], [-1]]",0.99609375,0.35546875,0.35546875,0.99609375,1.0,0.3515625,T-,T+,0.9894197659624877,0.7756378070534624,285,115,251,94
"[[1, 4, -6, 3], [2, -3], [8, 4], [4, -8], [8, -6, 7]]",84,172,0.671875,5,2.6,"[[8, -6, 7], [2, -3], [4]]","[[-8, -7, -5, -4], [2, 3, -8, -7, -6, -5, -1], [2, 3, 5, 7, -8, -1], [5, 7, -2, -6, -3, -1], [1, 2, 3, 7], [-4, -2], [-4, -1, 7], [1, -7, -6, -5, -4], [-8, -2, 7], [-7, 3, 6], [1, 2, 5, 8, -7], [-8, 1, 7], [-7, -5, 6, -1], [6, -2], [1, -4, 6], [3, -4]]",1.0,0.41015625,1.0,1.0,1.0,0.41015625,T+,T+,0.9957599485261819,0.7253282715845576,161,239,143,207
"[[3, -5, 7, -2, -1], [-8, 3, -5], [-7, 5, -4, -2], [-8, 4]]",156,100,0.609375,4,3.5,"[[-8, 4], [-7, -4, 5, -2], [3, 7, -2, -5, -1], [-8, 3, -5]]","[[3, 6, -2, -8, -1], [4, 5, -7, -6, -1], [1, 6, -8, -7, -5, -3, -2], [5, -1, 7], [3, 6, 7], [-6, 3, 5], [-5, -2, -1, 6], [-8, -4], [2, 6], [-6, 7], [2, -3], [8]]",1.0,0.33984375,0.33984375,1.0,1.0,0.33984375,T-,T+,0.9926195134222762,0.8098478276193846,287,113,242,89
"[[8], [8, -1, 5, -2, 7, -6], [7, 1, -3, 8, -5, 6], [-5, 2, 1, -4, -8], [8, 6], [3, -4], [-8, 4, 6, -2]]",76,180,0.703125,7,3.7142857142857144,"[[1, 2, 6, -8, -5, -4, -3], [-7, 2, -4], [3, -4], [4, 6, -2], [8]]","[[2, 4, 6, -7, -5, -3, -1], [4, -2, -7, -5, -3, -1], [1, 2, 4, 6, 7, -3], [1, 2, 4, 5, -7, -6, -3], [-8, -3, 6], [-6, -4, -3], [-8, 7], [2, 6, -4, -3, -1], [3, 4, 6, -5, -1], [1, 2, 3, 4, -6], [2, 5, -7, -6, -1], [1, 2, -5, 7], [-3, -4, 5, -2], [-8, -6], [-8, 5]]",0.97265625,0.3671875,0.97265625,0.97265625,0.9393939393939394,0.38671875,T+,T+,0.9732064766408897,0.7565536104798339,147,253,128,212
"[[-4], [-3, -8, -1, 2, -5, 7, 4], [7, 5, 4, 6, 3, 8], [3], [-4, 5, 8, 7]]",62,194,0.7578125,5,3.8,"[[2, 7, -8, -5, -1], [3], [-4]]","[[2, 5, 6, -8, -7, -1], [2, 7, 8, -6, -5, -3, -1], [1, 4, 8, -6, -5, -2], [1, 2, 4, 5, -8, -7], [1, 2, 4, 7, -8, -5], [4, 6, 7, 8, -2, -5, -1], [-2, -7, -6, -3, -1], [-7, -6, 2, -3], [-8, -7, 4, 6], [5, -1, -8, -6, -2], [8, 1, -3, 5], [-6, 4, -2, 7], [8, 2, 4, 5], [2, 4, 5, 6, -8], [4, -3]]",1.0,0.23046875,1.0,1.0,1.0,0.23046875,T+,T+,0.9870237417209979,0.8465202028527727,98,302,87,258
"[[-6, 3, 5, -4, 7, -2, 1], [5, -3, 8, -4, 7, 2]]",250,6,0.9765625,2,6.5,"[[1, 5, 7, 8, 9, -6, -4], [2, -3, -9], [3, -2, -9]]","[[-2], [2]]",0.515625,0.0234375,0.0234375,0.515625,0.046153846153846156,0.5078125,T-,T+,0.9932365827216564,0.9916258874061054,398,2,334,2
"[[1, 7, 4, 6], [3, 4, 2, 7, -1, -6, 8], [-2, 5, 3, 7], [8, 5, -6, 3, -7], [-4, -3], [-7], [-7]]",64,192,0.75,7,3.4285714285714284,"[[3, 5, -2, 7], [-4, -3], [1, 6], [-7]]","[[2, 3, 6, -8, -5, -1], [7, 8, -2, -4, -1], [2, 5, 8, -6, -4], [-8, -6, -3, 7], [1, 6, 7, -5, -4, -2], [1, 4, 5, 8, -6, -3, -2], [3, -5, 7], [4, -3, 7], [-8, 4, -1], [-5, -1, 6, 7], [-6, 2, -5], [8, -5, -2, -1], [3, -4, 7], [8, 2, 3, 5], [2, 5, 7], [1, 2, 4, -8, -6, -3], [1, 2, 3, 6, -4], [1, 3, 8, -6, -5], [8, 4, 7]]",0.96875,0.43359375,0.96875,0.96875,0.9478260869565217,0.44921875,T+,T+,0.952700128543114,0.7287327065787953,130,270,118,233
"[[-6, -2, 8, 5, 3, 1], [-5, -8, 2, -6]]",236,20,0.921875,2,5,"[[1, 3, 5, 8, -7, -6, -4, -2], [-8, 2, -6, -5]]","[[3], [-3]]",0.98828125,0.078125,0.078125,0.98828125,1.0,0.06640625,T-,T+,0.9947322777067589,0.9681807098573296,388,12,333,11
"[[-3, -4, -2, -6, 1, -7, -8], [-7, 3, -5, -6, 2, 8, 4]]",252,4,0.984375,2,7,"[[2, 3, 4, 8, -7, -6, -5, -1], [1, -8, -7, -6, -4, -3, -2]]","[[-4], [4]]",0.99609375,0.015625,0.015625,0.99609375,1.0,0.01171875,T-,T+,0.9939697798808257,0.9888358774241209,397,3,328,3
"[[-3, 6, 4, 7, 8], [5, 4, -1], [6, -7]]",162,94,0.6328125,3,3.3333333333333335,"[[4, 5, -1], [4, 6, 7, 8, -3], [-7, 6]]","[[-5, -1], [2, 3], [8, -6], [6, 7], [-7, -6], [8, 2], [-3, 7], [1], [-4]]",1.0,0.34375,0.34375,1.0,1.0,0.34375,T-,T+,0.9944210120391175,0.8032939186652649,287,113,247,86
"[[-5, 3], [1, 6, -7], [4], [-6, 1], [7, 2, 8, -4, -5, 1], [-5, -8, 7, -4], [1, -5]]",52,204,0.796875,7,2.857142857142857,"[[-5, 7], [1, -6, 3], [1, -3], [3, -5], [1, -7], [4]]","[[1, 3, 5, 7, -8, -4], [-2, -8, -6, -5, -3, -1], [3, 5, -2, -7, -6, -1], [2, 5, 6, 8, -7, -1], [6, 7, -5, -3, -1], [-8, -7, -5, -4, -3, -2], [-4, 5, -1], [-8, -7, -1], [-3, -6, 5, 7], [8, 2, -3, -1], [2, -4, -1], [5, 7, 8, -1, -2], [1, 2, 3, 5, 7], [3, 5, -8, -7, -6], [8, -7, -4, 5], [-4, -3, -1], [-4, 5, 6], [1, 3, 7, -8, -5, -2]]",0.96875,0.33984375,0.96875,0.96875,0.9157894736842105,0.37109375,T+,T+,0.9635967447897095,0.7856725795246553,106,294,89,242
"[[-3, -1, -8, -2, -5, -7, 6], [2, -5, -6, 4, -8, 3, 1], [-3, 4, -2], [-5, 7, -4], [-8, 1, -5], [7, 6, 1, -4]]",163,93,0.63671875,6,4.5,"[[-5, -4, 7], [-8, 1, -5], [6, -8, -5, -4, -3, -2], [1, 5, 6, 7, -4], [4, -3, -2]]","[[5, -4, -3], [3, 5, 7], [-5, 4, 7], [-8, 4], [-4, 6, -1], [8, 3, -2], [-8, 4], [1, 5], [2], [-7]]",1.0,0.3203125,0.3203125,1.0,1.0,0.3203125,T-,T+,0.9902401548989822,0.8051204673585489,275,125,240,93
"[[-5, -6, 2, -8, 3, -7], [-6, -2], [-1, -5, 8], [5, 3, 4, 6, -8, -1]]",160,96,0.625,4,4.25,"[[8, -5, -1], [3, 4, 5, 6, -8, -1], [-6, -2], [3, -7, -6, -5]]","[[1, -4, 5], [8, -7, 5], [-8, 1, 4], [1, -5, -4, -3, -2], [8, -6, 3, 7], [-7, -3, -1], [-8, -5, -1], [3, 5, 7, -6, -4], [4, -3], [-7, 1], [6], [2]]",0.9921875,0.33984375,0.33984375,0.9921875,0.9775280898876404,0.34765625,T-,T+,0.9923620359621943,0.7776181880320922,274,126,234,103
"[[-5, 6, -8, -2, 1, -3], [-2, 5, 6, 7, -4], [5, -3, -8, -6, -7, 2], [-7, -3, 4, 1, -6, -8], [-4, -6, 3, 8, -1, 7]]",233,23,0.91015625,5,5.8,"[[1, 4, 5, -8, -7, -6, -3], [6, -8, 9, -3, -2], [3, 7, 8, -6, -4, -1], [2, -8, -7, -6, -3], [1, 3, 5, 6, 7, -4, -2], [-4, 7, 5, -9], [1, -5, -9]]","[[-4], [4]]",0.640625,0.08984375,0.08984375,0.640625,0.2,0.44921875,T-,T+,0.9792101014290945,0.9549287787357864,376,24,335,16
"[[-4, -6, -7, 8], [-3, -4], [7, 3, 8, -4, 6, 5], [7, -6, 1, -5], [-1, 4, 7], [-6, 3, 1, -8, -2, 7, 5]]",134,122,0.5234375,6,4.333333333333333,"[[8, -7, -6, -4], [1, -6, -5, 7], [3, 7, -8, -6, -2], [5, 6, 7, 8, -4], [4, -1, 7], [-4, -3]]","[[8, -7, -2], [-8, 2, -1], [8, 2, 6], [-7, 2, 1], [8, 5, -2, 7], [-8, -6, -2], [6, -7, -5, -3, -1], [4], [3]]",0.9921875,0.39453125,0.39453125,0.9921875,0.9805825242718447,0.40234375,T-,T+,0.9852592333164177,0.7384982013422927,240,160,210,136
"[[-5, 4, -6, -2, -8, -7, -3], [-1, -7, 5, 4, 2, -6], [-5, 7, -3]]",218,38,0.8515625,3,5.333333333333333,"[[-5, -3, 7], [2, 4, 5, -7, -6, -1], [4, -8, -7, -6, -5, -3, -2]]","[[8, 3, 6], [-6, -4, -2], [5, 7], [1, 6], [2], [-7], [4]]",1.0,0.14453125,0.14453125,1.0,1.0,0.14453125,T-,T+,0.9927306666148702,0.90184870896001,355,45,313,37
"[[-3, 1, -6, -5, 2], [8, -5, 2, -4, -6, -3], [1, -7, -8], [-7, -5, 3], [1, 2, -6]]",176,80,0.6875,5,4,"[[2, 8, -7, -6, -5, -4, -1], [-7, 3, -5], [1, 2, -6], [-8, 1, -7]]","[[8, -4, 6], [-8, -6, -5], [-8, 4], [-3], [5], [7], [-1]]",0.99609375,0.28125,0.28125,0.99609375,1.0,0.27734375,T-,T+,0.99211873434198,0.8251153497397895,300,100,265,83
"[[-1, -6, -3, 4], [-2, -4, -1, 7, 3, -5, 8]]",238,18,0.9296875,2,5.5,"[[3, 6, 7, 8, -2, -5, -4, -1], [-6, 4, -3, -1]]","[[7], [-7]]",0.99609375,0.0703125,0.0703125,0.99609375,1.0,0.06640625,T-,T+,0.9947556405480926,0.9631057282482892,379,21,316,13
"[[6], [6], [-1, -3, 4, -5], [-7, 8, 3, 1, -5], [5, 1]]",84,172,0.671875,5,2.6,"[[-5, 4, -3, -1], [6], [3, 4, 8, -7, -5, -2], [1, 5]]","[[1, 8, -7, -4, -3], [1, 3, 7, 8, -5, -4, -2], [5, -8, -4, -3, -2], [3, 4, -2, -8, -7, -5, -1], [1, 2, -8, -7, -3], [2, 3, 4, 5, 7, 8], [4, 5, 7, -2, -8, -1], [3, 5, 8, -4, -2], [1, 3, 4, -8, -7], [-8, -6, 3, -4], [8, 5, -1, 7], [1, 2, 7, -4, -3], [4, -3, -2, 7], [-6, -1], [-6, 4], [2, -5, -3], [-6, -5]]",0.984375,0.3671875,0.984375,0.984375,0.9891304347826086,0.359375,T+,T+,0.9930823384549192,0.753714723128869,157,243,131,203
"[[3, 2, -7, -6, 5, 8], [5, 3, 2, -6, 7, -1], [1, -6], [-1, -8], [-1], [-3]]",32,224,0.875,6,3,"[[-3], [-1], [-6]]","[[1, 2, 6, 8, -7, -5], [2, 4, 5, 6, 7, 8], [6, -8, -7, -5, -4, -2], [1, 4, 5, 6, -8, -7, -2], [2, 3, 5, 6, 8, -7, -4], [6, 7, 8, -5, -4, -2], [3, 4, 5, 7, -8, -2], [1, 2, 4, 6, 7, -8], [5, 6, 7, -8, -4, -2], [1, 3, 6], [1, 2, 3, 4], [1, 5, -8, -4, -2], [2, 3, -8, -5, -4], [8, 1, 5, -7], [-7, 3, 6, -5]]",1.0,0.22265625,1.0,1.0,1.0,0.22265625,T+,T+,0.9968834030405402,0.8774334967363576,64,336,55,290
"[[-7, -8, 1, 4, 5, 3, -2], [2, 4, -7], [-8, 4], [-5, -8, -3], [-5, -1], [-2, 5, 1, -8], [-7, 1, 6, 4]]",112,144,0.5625,7,3.5714285714285716,"[[-8, 1, -3], [-8, 1, 5, -2], [-8, 4], [-5, -1], [-7, 4]]","[[1, 3, 5, 6, 7, -8], [-3, 5], [8, 3, 4], [2, -6, 7], [2, 3, -5], [-4, -3, -2], [3, 5, -1], [4, 6, 8, -7, -1], [-7, 2, -1], [-7, -6, 5], [1, -5, 4, -2], [1, -4], [-6, -5]]",0.953125,0.4921875,0.4921875,0.953125,0.9130434782608695,0.5390625,T-,T+,0.9320732339651758,0.676004219390982,224,176,188,148
"[[-5, -7, -8, -1, 3, -2, 6], [-6, 3, 4, 1, 7], [-3, 1], [-7, -4, -1, 6], [3, 2], [-6, 5, 8, -3]]",103,153,0.59765625,6,4,"[[2, 3], [1, 4, 7, -6, -2], [8, 5, -6, -3], [1, -3], [-7, -4, 6, -1], [1, -3]]","[[4, 6, -8, -5, -2], [-8, 2, -6, 7], [7, -8, -6, -5, -4, -3, -2], [2, 4, 5, 7, -6, -3], [5, 6, -8, -7, -4], [2, 6, 7, -8, -5, -4, -3], [3, -2], [-6, 5, -1], [1, -7, -6, -5, -4], [-8, 5, 7], [-5, -1, 7], [5, 6, 7, 8, -2], [-3, -1], [8, -6, -4, -1], [8, -7, 5, 1], [-7, 4, -2], [2, 5, 6, -8, -1]]",0.99609375,0.37109375,0.99609375,0.99609375,1.0,0.3671875,T+,T+,0.9900006292700411,0.7625716343975769,184,216,164,183
"[[-5, -2, -3, 8, -6, -4, 1], [-5, 4, 7, -1], [-2, -6, 7, -8, 1, -5], [-8, -3, 1, 4, -7, -5, -2], [-3, 1, -6, 2, 4]]",224,32,0.875,5,5.8,"[[1, 3, 4, 7, -8, -6, -5, -2], [-5, 4, -1, 7], [1, -6, 4, -3], [1, -6, -5, -4, -3, -2]]","[[-5], [5]]",0.96484375,0.125,0.125,0.96484375,0.8108108108108109,0.14453125,T-,T+,0.9791102869559908,0.9292168130073779,362,38,322,26
"[[-3, -4, 5, -1], [4, -5, 8], [8, 5, 6, 4, -7]]",200,56,0.78125,3,4,"[[8, -7, 4, 6], [-3, -4, 5, -1], [8, -5, 4]]","[[-1], [1]]",1.0,0.21875,0.21875,1.0,1.0,0.21875,T-,T+,0.9940247512949517,0.8966915473169493,351,49,302,39
"[[-2, 1, 4, 6], [-2, 3, -8, 7, -1, -4, -5], [-2, 4, 5, 3]]",226,30,0.8828125,3,5,"[[3, 4, 5, -2], [3, 7, -1, -8, -5, -4, -2], [1, 4, -2, 6]]","[[-4], [4]]",1.0,0.1171875,0.1171875,1.0,1.0,0.1171875,T-,T+,0.9929824451394229,0.9220262442144223,365,35,304,29
"[[5, -3, -2, 1], [-5], [-6, 4]]",84,172,0.671875,3,2.3333333333333335,"[[1, -3, -2], [-6, 4], [-5]]","[[-6, -4], [-3, -1], [-4, -1], [1, 3, -2, 6], [1, 4], [2], [5]]",1.0,0.625,1.0,1.0,1.0,0.625,T+,T+,0.9945574217350264,0.7557641713998031,172,228,101,106
"[[-8, 6], [3, -7, 1, -4], [-6, -4, 3, 8, 7, 5], [3, 8]]",124,132,0.515625,4,3.5,"[[-7, 3, -4, 1], [-8, 6], [8, 3]]","[[2, 3, -8, -5, -4, -1], [1, 2, 6, -7, -5, -4, -3], [4, 5, 6, -2, -1], [8, -7, -2, 6], [4, 6, 8, -5, -1], [1, 2, 3, 4, -8, -5], [4, -1, 7], [8, -7, -4], [1, 4, 5], [2, -5, 7], [-7, -4, -2, -1], [4, -3], [8, 5, 6, 7], [-4, -3, 7], [-8, -6, -1], [1, -6], [-6, -2]]",1.0,0.40234375,0.40234375,1.0,1.0,0.40234375,T-,T+,0.9950469641851001,0.7234274835707284,216,184,192,162
"[[-8, 5, 4, 7], [-6, 5], [-7, -2, 4], [5], [-3, 1, 2]]",96,160,0.625,5,2.6,"[[-7, 4, -2], [1, 2, -3], [5]]","[[8, -7, -3, -1], [4, 6, 8, -7, -3], [-5, -3, -1], [1, -5, -2], [3, -4, -2], [8, 6, 7], [-6, 3, 7], [-7, -6, -4], [8, -7, -6, 3], [-8, -4, -3, -2], [4, 6, -1, 7], [7, -2, -8, -6, -1], [6, -7, -4, -3, -1], [1, 2, 3, 8, -4], [2, 4, -8, -7, -5], [2, 3, 6, 7, -8], [-8, 2, 4, -1], [-5, 6]]",1.0,0.44140625,1.0,1.0,1.0,0.44140625,T+,T+,0.9954236080559447,0.7121803798932356,186,214,167,181
"[[-7], [-2, -7]]",128,128,0.5,2,1.5,[[-7]],"[[4, 5, 6, -3, -1], [2, -5, -4, 6], [-2, -3, -1, 6], [2, -6, 4, -1], [3, 4, -2], [-4, 5, -2], [-6, 2, 3], [1, 3, 4], [1, 2, -3], [1, -5], [-6, -5], [7]]",1.0,0.4140625,0.4140625,1.0,1.0,0.4140625,T-,T+,0.9982909226092348,0.7703924555215623,236,164,173,113
"[[8], [7], [-4, 2]]",48,208,0.8125,3,1.3333333333333333,"[[2, -4], [8], [7]]","[[3, -5, -4, 6], [1, 3, 4, -6, -5], [1, 2, 3, 4, 5, -8, -6], [1, -7, -6, -4, -2], [-8, 4, -2], [-8, -6, -5, -1], [1, 5, 3, -7], [6, -5, -4, -3, -2], [-8, -7], [-7, -5, -3, -2], [-8, 2, 4, -1], [5, 6, -2, -7, -1]]",1.0,0.34375,1.0,1.0,1.0,0.34375,T+,T+,0.9965113888179581,0.7794250526037546,104,296,95,253
"[[-4, 8, 1, 5], [-8, 6, -2]]",208,48,0.8125,2,3.5,"[[8, 1, -4, 5], [-8, 6, -2]]","[[1, 4], [-4, 5, -1], [-6, 5, 7], [-7, -3], [3], [8], [-5], [2]]",1.0,0.1796875,0.1796875,1.0,1.0,0.1796875,T-,T+,0.9959023682711352,0.8844853585662241,343,57,298,47
"[[5], [3, -4], [-4, -8, -5], [2, -5, 4, 6], [-6], [4, -8, -2, -3, -7, 6, 1], [8, -2, -7, -4]]",21,235,0.91796875,7,3.142857142857143,"[[8, -7, -5, -4, -2], [-8, -3], [5], [-6], [3, -4], [2, 4]]","[[4, 6, -2, -8, -7, -3, -1], [3, 7, 8, -2, -1], [3, 6, 7, 8, -1], [2, 7, 8, -4, -3, -1], [1, 4, 8, -7, -5, -3], [1, 3, -8, -7, -5], [1, 4, -7, -5, -2], [-8, 1, -2, 7], [1, 2, 8, -7, -4, -3], [-7, -5, 6], [1, 3, 4, 6, 7, 8], [-5, 6, -2]]",0.98828125,0.2734375,0.98828125,0.98828125,0.958904109589041,0.28515625,T+,T+,0.9617721368253902,0.8418717524763315,49,351,42,296
