Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[1, 2, 3, 4, 7, 10, -11, -9, -8, -6, -5], [1, 4, 5, 6, 11, 12, 14, -13, -10, -9, -8, -7, -3, -2], [2, 13, -10], [1, 7, 9, -14, -13, -12, -11, -8, -2], [3, 5, 11, 13, -12, -2], [10, 11, 13, -14, -7, -5, -4, -1], [3, -4, 13]]","[[2, 3, 5, 6, 8, 9, 12, 14, -4], [-7, 10, 5], [8, 11, -5], [-12, 4, 13], [-8, -7, 2], [-8, 1, 4, -3], [10, -4, -3], [3, 11, 12, -9], [-8, 11, -2, 6], [10, 4, -11, 7], [9, -14, -10], [8, 9, -6, -7], [-7, 12, 13, -1], [-12, 7], [-10, -2], [-13]]",0.94879150390625,0.2327880859375,0.2327880859375,0.94879150390625,0.9492600422832981,0.20208740234375,T-,T+,0.9836227904053589,0.8534483816605023,373,77,372,77
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[-7, 11, -2, -9], [1, 3, 5, 14, -13, -12, -11, -10, -9, -8, -6, -4], [2, -5, 7]]","[[9, -2, -1], [2, 12, 5], [-8, -14, -9], [-11, -12, -3], [1, 11, 9], [3, 14, -5], [8, 13, -9], [-8, -5, 12, -10], [8, 11, -3, -5], [-11, 5, 13], [-13, 10, -6, -9], [2, 11, -10, -9], [11, 3, 13, -1], [1, 4, 5, 11, -6], [6, 10, 12, -11, -4], [-7, -5, 12, 6], [4, 8, 14, -13, -3], [1, 5, -10, -8, -3], [9, -13, -12, -8, -6, -4], [3, 6, 10, -8, -7], [10, -14, -3, -13], [-14, 3, -2]]",0.9884033203125,0.23199462890625,0.23199462890625,0.9884033203125,0.9961527892278098,0.22210693359375,T-,T+,0.99560085910985,0.8991534430335559,391,59,390,59
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[9, -13, 12, -11], [5, 8, -13, -10, -2], [-6, -12, 5], [3]]","[[1, 6, 7, 10, 14, -13, -12, -11, -9, -5, -4], [1, 8, 10, 13, -14, -6, -5, -2], [-5, -12, -3], [12, -3, -9], [9, 12, 13, -7, -1], [4, -3, -2, 7], [7, 11, -13, -9, -4], [8, 14, -12, -11, -10], [8, 9, 11, 12, -3], [1, 2, 11, -8, -7], [1, 5, 10, 12, -4], [7, 14, -10, -4, -1], [4, 10, -9, -7, -6], [9, 10, -12, -5, -1], [4, 11, 13, -12, -8], [14, -13, -10, -7, -4, -3], [-14, -11, -10, -5, -1], [1, 2, 13, -11, -10, -8, -3], [6, 8, 10, 14, -11, -5, -3], [7, 11, 13, 14, -8, -6], [2, 5, 8, 11, -14, -13, -12, -9, -1], [-8, -7, 10, -3], [3, 4, 11, 12, -14, -13, -8, -7, -2], [-3, 5, 6]]",0.9853515625,0.2271728515625,0.9853515625,0.9853515625,0.9613142554319025,0.2303466796875,T+,T+,0.9889532081210373,0.8571988217014619,209,241,209,241
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[8, -7, -6, -3], [4, 9, 14, -10, -8, -7, -6, -5, -1]]","[[8, 1, 2], [-9, -7, -4, -3, -1], [2, -6, 13], [9, 12, -11], [-7, 11, 14], [9, -14, -2], [6], [3], [-8], [7]]",0.9906005859375,0.0596923828125,0.0596923828125,0.9906005859375,1.0,0.05029296875,T-,T+,0.9967882078170422,0.9609186418842484,429,21,429,21
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, 6, 10, -13, -1], [3, 8, -12, -10, -6, -5], [3, 4, 7, 12, -13, -11, -9, -8, -1], [2, 3, 6, 7, -13, -12, -5], [10, 11], [-6, -4]]","[[4, -3, -10], [11, -10, -5], [-6, 4, -11, 7], [-13, 5, 6, -10], [2, 8, 12, -7, -5], [4, 7, 12, -14, -2, -5, -1], [-13, 12, 14, -5], [5, 7, -13, -12, -8, -3, -1], [1, 3, 10, 14, -7], [1, 6, 11, 12, 14, -3], [9, 12, -1, -4, -3, -2], [5, 6, 7, 14, -9], [4, 7, -13, -10, -8, -6, -1], [4, 10, -14, -11, -8, -6], [3, 7, 8, 13, 14, -12], [4, 7, -5, -3, -2], [1, -12, -2, 6], [13, 5, -2], [2, 3, 8, 9, 10, 12, -11, -7, -6, -1], [3, 4, 6, 11, 14, -13, -9, -7, -5, -1], [6, 10, 11, -14, -9, -8, -7, -4, -3], [2, -12, -11], [-11, 6]]",0.9613037109375,0.27862548828125,0.27862548828125,0.9613037109375,0.9492571428571429,0.26702880859375,T-,T+,0.9878152432469037,0.8516271032062951,277,173,277,173
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[1, 7, 8, 9, 11, -14, -13, -12, -10, -6, -5, -4, -3], [-12, 6, -1], [8, -5, -11, 14], [9, 11, 12, -13, -4, -1], [10]]","[[8, -3, -10], [-8, 4, -10], [1, 5, -8, -4, -2], [9, 2, -10], [-1, -11, -10, 7], [4, 8, 11, 13, -9], [-7, 2, 4, 13], [2, 11, 13, -14, -9], [-14, -13, -11, -9, -7], [1, 2, 11, 14, -12, -8, -6], [4, 5, 6, 9, -2], [3, 7, 8, -12, -11, -2], [1, 3, -13, -9, -8], [3, 5, 9, 13, -14, -8, -2], [3, 4, 8, 9, 11, -12], [4, 12, 14, -11, -5, -3], [7, -14, -13, -12, -9, -5], [1, 3, 6, 8, 9, -4], [1, 2, 5, 8, -4], [12, -10, -2], [-6, -10]]",0.9669189453125,0.2501220703125,0.2501220703125,0.9669189453125,0.9148390107326179,0.2615966796875,T-,T+,0.9729398715547493,0.8711064368108961,228,222,228,222
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, 14], [1, 2, 5, -12, -3], [-6]]","[[3, 4, 5, 9, 10, 11, -14, -13, -8, -7, -1], [3, 7, 11, 14, -13, -10, -8, -5, -2], [10, -14, 6], [8, -14, -11, -10], [9, 2, -12, -11], [10, 12, -8, -7, -5, -1], [4, 11, 14, -12, -9, -2], [5, 9, -14, -11, -8, -7, -2], [8, 2, 3, 4], [8, -4, 13, 6], [9, 11, 13, -8, -7, -1], [1, 5, 11, 12, -9, -8, -7], [5, 12, 13, -11, -10], [2, 7, 11, -14, -13], [7, -13, -11, -2, -9, -1], [5, 10, -12, -7, -3], [1, 4, 8, -14, -7], [4, 6, 14], [-12, 7, -8, 10, -4], [6, -10], [12, 6]]",0.986328125,0.2454833984375,0.2454833984375,0.986328125,0.9593613933236574,0.2523193359375,T-,T+,0.992307547552665,0.8838800939055342,237,213,236,212
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[1, 3, 5, 7, 11, -13, -12, -10, -9, -8, -2], [10, -5, -9], [9, -5, -1, 7], [-8, 10, 2, -12], [3, 5, 11, -10, -7], [-3, 12, -11, 1], [5, 7, 9, 11, -2, -4, -1], [5, -13, -9, -8, -1], [1, 3, 4, 13, -8, -5], [12, 13, -11, -9, -5, -1], [2, 4, 8, 11, -9], [1, 7, 8, 9, 11, 12, -5], [2, 8, -11, -7, -3, -1], [2, 3, -11, -10, -7, -4], [1, 2, 4, 6, 7, 9, 12, 13, -11], [-6]]",0.9990234375,0.214599609375,0.214599609375,0.9990234375,1.0,0.213623046875,T-,T+,0.9991589677687861,0.8712673811022684,244,206,244,205
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[2, 3, 6, 10, 11, 15], [-15, -14, 13, 7], [9, 2]]","[[-7, -6, -12], [10, 3, 4], [1, -13, -4], [-8, -6, -4, 7], [5, 6, -1], [-6, 11, 4, -10], [-6, 12, -11], [-5, 12, 6, -1], [3, -14, -11, -10, -1], [6, 11, -13, -12, -3], [-3, -6, 5, -10], [11, 12, 4, -13], [-9], [-2]]",0.89306640625,0.1864013671875,0.1864013671875,0.89306640625,0.6362494767685224,0.2916259765625,T-,T+,0.9965727727131986,0.8655980510407565,362,88,362,88
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,"[[1, 3, 7, 8, 12, 14, -11, -10, -5, -4]]","[[12], [-12]]",0.9947509765625,0.0062255859375,0.0062255859375,0.9947509765625,1.0,0.0009765625,T-,T+,0.9976324083337331,0.9937060527066722,448,2,448,2
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 3, 7, 12, 13, 14, -10], [10, 14]]","[[12, -2, -9], [3, -12, 7], [-13, 12, 5], [5, 9, 13, -4, -2], [-6, -13, 4, -5], [9, 10, -5, -12], [3, 8, 10, 11, -1], [7, 12, -4, -3, -2], [3, 5, 14, -12, -11, -9, -7, -6], [1, 3, 5, -7, 10], [1, 5, 7, 11, -3], [-7, -13, -12], [-14], [-10]]",0.9998779296875,0.1727294921875,0.1727294921875,0.9998779296875,1.0,0.172607421875,T-,T+,0.9974815428683644,0.8582464704414738,344,106,344,106
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[5, 7, 8, 10, 12, 13, -11, -9], [11, -3]]","[[2, 4, 5, -14, -6], [-14, -4, -10, -2], [-8, 1, 4, -2], [4, 8, -12, -6, -1], [8, 1, 9], [2, 5, 13, 14, -7], [1, 8, -9, -6, -4, -2], [4, 6, 7, 8, 10], [-7, -5, -1, 9], [9, 12, -10, -4, -3], [5, -14, -12, -4, -1], [14, -1, -9], [6, 8, 10, -14, -13, -1, -3, -2], [-5, 12, 13], [3], [-11]]",0.98583984375,0.169677734375,0.169677734375,0.98583984375,0.9825757575757575,0.1611328125,T-,T+,0.9946361655705389,0.8945296540160788,353,97,353,97
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, 6, -2], [-8, 7], [8, 5]]","[[1, 4, 7, 10, 12, -11, -9, -5, -3], [9, -6, 3, -11], [3, -12, -10, -9], [-3, -4, -12, 13], [4, 8, 10, 12, -6, -1], [9, 11, -13, -6, -4, -2], [1, 9, -10, -8, -3], [1, 7, 8, -10, -9], [4, 13, -12, -1, -9, -6, -2], [6, 9, 13, -12, -11, -7], [3, 10, -13, -12, -5, -4], [3, 10, -11, -6, -4], [3, 2, 11, -13], [-7, -5], [1, 2, 6, -12, -11, -10, -8, -4, -3], [-13, -1, -9], [8, -5], [-3, -10, 7, -6, 11, 12, -4], [-8, -7, 5]]",1.0,0.28564453125,0.28564453125,1.0,1.0,0.28564453125,T-,T+,0.9946532637161155,0.8302813818354611,236,214,235,213
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[4, 8, 10, -11, -7, -2]]","[[-9], [9]]",0.9949951171875,0.0206298828125,0.0206298828125,0.9949951171875,1.0,0.015625,T-,T+,0.9982590121673159,0.9846208368503624,444,6,444,6
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[2, 9, -12, -10, -7], [1, 2, 3, 4, 14, -10], [2, 3, 12], [-8]]","[[2, 4, 11, 12, 14, -10, -7, -6, -5, -3], [8, -13, -3], [3, -13, -12, 5], [8, 5, 2, -11], [8, 10, 11, -5], [2, 4, 6, 7, -10], [8, 11, 5, -10], [6, 9, 10, 11, -14, -13, -5], [4, 10, -9, -7, -6, -3, -1], [4, 5, -2, 11, 14], [7, 9, 10, 12, -13, -6, -4, -3], [2, 6, -10, -9, -5, -3], [5, 9, 10, -13, -11, -1], [-14, -12, -9, -6, -2], [1, 3, -12, -11, -6], [6, 13, -12, -4, -3], [1, 6, 9, 10, 13, 14, -4, -3], [3, 12, -11, -2], [8, -12], [4, 5, 6, 9, 13, -10, -1, -8, -3, -2], [8, -14, 12]]",0.97412109375,0.2357177734375,0.97412109375,0.97412109375,0.9378502292409577,0.2396240234375,T+,T+,0.9864467913713245,0.8859516782487707,206,244,206,244
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,"[[2, 3, 6, 13, -14, -12, -11, -10, -9, -7, -5, -4, -1]]","[[6], [-6]]",0.9962158203125,0.00390625,0.00390625,0.9962158203125,1.0,0.0001220703125,T-,T+,0.9973155438090493,0.9961221332258432,449,1,449,1
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[1, 2, 5, -14, -7, -6], [2, 4, 9, -13, -12, -1], [2, 3, 5, -10, -9, -7, -6]]","[[8], [-8]]",0.961669921875,0.054443359375,0.054443359375,0.961669921875,0.7171052631578947,0.037109375,T-,T+,0.985666775554086,0.9573594059320764,432,18,431,18
