Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[3, -4, 13], [6, 12, -14, -10, -8, -4], [1, 3, 7, -11, -6], [1, 5, 6, 8, -10, -9, -7, -2], [2, 13, -10]]","[[1, 3, 6, 9, -14, -12, -8, -7, -4], [-7, 3, 4], [4, 13, 6, -2], [10, 3, -4, -13], [1, 12, 13, 7], [-7, -6, -1, -2], [8, 2, -6], [12, 5, 6, -9], [6, -14, -12, -10, -9, -5], [5, 13, -8, -4, -3], [3, 12, -14, -8, -5], [-7, 5, -11, -1], [2, 3, 10, 13, -8], [9, -14, -13, -2], [1, 5, 14, -12, -4], [8, 9, 6, -1], [-8, 7, -1, -10], [-13, -10], [10, -3]]",0.975341796875,0.236572265625,0.236572265625,0.975341796875,0.9621938232161874,0.229248046875,T-,T+,0.9885478714921995,0.8576872147231844,271,79,271,78
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[-7, 11, -2, -9], [2, 5, 7, -13, -12, -9, -8, -4], [1, 3, 4, 6, 8, 9, 10, -14, -13, -12, -11, -2], [2, -5, 7]]","[[-4, 5, -9], [-13, 4, -2], [-7, 2, -5], [-8, 3, -2], [-4, 13, 14], [8, 4, 13, -2], [-6, 10, 12, -1], [-5, -3, -2, 7], [8, -14, -10], [-6, -13, 12, -9], [5, -1, 6], [2, 5], [-6, 4, -8, 10, 11], [3, 4, 6, 11, -5, 12], [9, -14, 11, -4], [1, -11]]",0.985595703125,0.16644287109375,0.16644287109375,0.985595703125,0.9719590754073513,0.16107177734375,T-,T+,0.9886742024385526,0.8899253936089035,297,53,297,53
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[-6, -13, 5, 7], [5, 9, 10, -12, -7, -6, -3], [1, 10, -14, -13, -6, -4], [2, 6, -13, -11, -8, -5], [1, 9, 14, -13, -11, -10], [3]]","[[1, 11, 13, -14, -12, -10, -7, -4, -2], [12, -3, -9], [9, 2, -3, 6], [-8, -5, 12, -4], [6, 11, -10, -2, -7, -1], [10, 5, -2], [7, 13, -11, -8, -3], [2, -12, -11, -9, -7], [1, 8, 14, -13, -11, -4, -2], [4, 8, 9, 10, -11, -3, -1], [4, -10, -8, -6, -1], [4, 8, 12, -6, -5, -2], [1, 4, 6, 13, -14, -7], [7, 8, 10, 11, 13, 14, -9, -5], [5, 13, -11, -10, -6, -2], [4, 5, 6, -8, -7, 13, -1], [8, 9, 11, 12, 14], [4, 5, 7, 12, 14, -10, -2, -1], [11, -13, -4, -9], [1, 8, 9, 12, -14, -11, -10, -7, -6, -4, -2], [-5, -12, -3]]",0.908203125,0.3004150390625,0.908203125,0.908203125,0.8418,0.30517578125,T+,T+,0.9646596290269118,0.8437430524681919,162,188,162,188
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[2, 3, 9, 14, -13, -11, -10, -8, -7, -6, -5, -1], [8, -7, -6, -3]]","[[14], [-14]]",0.9888916015625,0.0738525390625,0.0738525390625,0.9888916015625,1.0,0.062744140625,T-,T+,0.9953765689900549,0.9487200326483424,332,18,332,17
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[3, -11, -1, -13], [-6, -4], [10, 11]]","[[4, 13, -10], [-3, -11, -1], [1, -13, 4], [11, -13, -10, -7, -1], [4, 13, -2], [-7, -14, -5, -3], [2, -14, 4, 5], [6, 11, 14, -13, -5], [1, 2, 3, 14, -8, -7], [8, -12, -10, -5, -3, -2], [3, 6, 12, -14, -9, -5], [3, 5, 8, 12, 14, -1], [5, 14, -11, -9, -3], [9, 5, -10, -2], [2, 9, 12, -14, -11, -5], [2, 4, -12, -11], [1, 3, 5, 8, -14, -10, -9, -7, -6], [-4, 13, 6], [6, -10]]",0.9998779296875,0.2579345703125,0.2579345703125,0.9998779296875,1.0,0.2578125,T-,T+,0.9966601748414209,0.833111521023048,210,140,209,140
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[-12, -1, 6], [3, 9, 11, -14, -13, -8, -5], [8, 13, 14, -12, -11, -5], [10]]","[[4, 5, 7, 11, 13, 14, -12, -9, -8, -3, -1], [2, 13, -11, -5, -4], [2, 6, 11, 12, -4], [1, -3, 5, -10], [-14, -13, -9, -8, -1], [2, 4, 5, 7, 9, 13, -6], [6, 12, 13, -14, -10, -7, -3], [1, 3, 7, 8, 12, -13, -11], [-7, -6, -10, -1], [11, 14, -13, -7, -5], [1, 3, 7, 9, -14, -10, -2], [4, -11, -9, -8, -7, -3, -2], [4, 6, 12, -14, -13, -8, -2], [2, 3, -13, -7, -6], [4, 7, 8, 11, 12, 13, -5, -1], [-14, 3, 5, -6, -2], [-10, 14], [-10, -9]]",0.98046875,0.212890625,0.98046875,0.98046875,0.9618075801749271,0.2093505859375,T+,T+,0.990758428372305,0.9023115595038522,165,185,165,185
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, -3, 14], [2, 5, 7, 13, 14, -12, -8, -4, -1], [1, 3, 6, 11, -4], [-6]]","[[1, 2, 4, 7, -14, -13, -11, -10, -9], [8, 9, -14, -13, -12, -11, -10, -7, -5, -3, -2], [4, -3, 6], [-14, 3, 6], [-5, -1, 6], [8, -3, -11, 5], [5, 7, -14, -12, -9, -4, -1], [1, 2, 6, 10, -9], [-8, 10, 4, 14], [1, 2, 9, -14, -13, -10, -4], [1, 4, 5, -13, -10, -8, -2], [6, 13, -9, -4, -3, -2], [5, 9, 12, -14, -4, -2], [8, 5, -10, 7], [7, 9, 10, 13, -12, -11, -5, -1], [3, 7, 8, 10, -12, -9, -4], [5, 8, 12, -13, -10, -7, -4], [3, 4, 12, -9, -7, -5, -1], [2, 14, -11, -10, -9, -3], [3, 5, 6], [1, 3, 7, 12, -14, -13, -9, -6, -2], [-4, -11, 6]]",0.962646484375,0.19122314453125,0.19122314453125,0.962646484375,0.9145018086155869,0.18560791015625,T-,T+,0.9814883454630469,0.8918738202230251,194,156,194,156
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[3, 5, 7, 9, 13, -11, -2, -4, -1], [2, 4, 13, -9, -8], [5, 7, 8, 13, -1], [8, 12, 5, -10], [-8, 11, -12, -2], [2, 10, -8, -4, -1], [1, 9, 11, 12, -7, -3], [4, 7, 9, 13, -11, -10, -5], [2, 3, 4, 12, -13, -11], [-13, -12, -9, -7, -4], [2, 7, 11, 13, -10, -4, -1], [11, -13, -2, -10, -3, -1], [6, 9, 10, 13, -1, -7, -5, -3, -2], [1, 6, 7, 13, -11, -10, -9, -5, -4, -3], [-6]]",0.9990234375,0.1474609375,0.1474609375,0.9990234375,1.0,0.146484375,T-,T+,0.9989196606879925,0.8988227474672028,198,152,196,152
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",12252,4132,0.747802734375,4,9.25,"[[2, 6, 7, 8, 10, 11, 13, -14, -12, -5, -4, -1], [9, 2]]","[[3, -1, -5], [-13, -12, 7], [1, 10, 3], [-7, -13, -3], [-11, -10, 7], [3, 5, 11, 12, -7], [8, 10, 11, 12, -13], [-14, 10, -5, 12], [2, 3, 6, 7, 13, -5, -4], [14, -12, -10, -5, -4], [-3, 11, 5, -1], [-2], [-9]]",0.9979248046875,0.1658935546875,0.1658935546875,0.9979248046875,1.0,0.163818359375,T-,T+,0.9958730737237363,0.8704090267769964,277,73,277,73
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",16282,102,0.9937744140625,4,10.5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350,0,350,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12158,4226,0.7420654296875,4,6.75,"[[1, 3, 4, 7, 9, 12, 13, 14], [10, 14]]","[[2, 10, 12, 13, -8, -7, -4, -3, -1], [3, -2, 7], [11, -7, 3, 9], [-8, 13, 5, -2], [8, 11, -9, -6, -3], [2, -12, 7], [3, -11, -9, -5, -1], [-7, -13, 4, 5], [-8, -6, -13, -4], [-5, 12, 13, -9], [8, -13, -3, -5], [-14], [-10]]",0.9940185546875,0.15606689453125,0.15606689453125,0.9940185546875,1.0,0.15008544921875,T-,T+,0.996560104261868,0.889179487482334,280,70,280,70
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",12084,4300,0.737548828125,8,9.375,"[[8, 9, -6, -5, -4, -3, -2], [11, -3]]","[[1, 2, 6, 14, -12], [10, 13, 6], [8, 10, -12, 4], [2, 12, -13, -5, -3], [7, -13, -10, -5, -2], [2, -6, -5, -10], [2, 5, 8, -14, -12], [5, 7, 12, 13, -14, -1], [8, -14, -4, 5], [1, -14, -13, -7], [1, -4, -12, -2], [9, 12, 14], [7, 8, 13, -14, -9, -6, -5, -3], [3], [-11]]",0.984619140625,0.1558837890625,0.1558837890625,0.984619140625,0.9768019884009942,0.1473388671875,T-,T+,0.99677137542229,0.9092348356475765,295,55,293,55
"[[-8, 7], [5, 8], [6, -13, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, -2, 6], [8, 5], [-8, 7]]","[[1, 5, 12, -13, -11, -7, -4, -3, -2], [2, 4, 6, 7, 11, 13, -12, -10, -3, -1], [-8, -7, 2], [3, -10, -5], [4, 5, 13, -8, -7], [8, 10, -5, -13], [-6, 11, 12, -2], [4, -1, 6, -9], [6, 9, 10, -12, -8, -7, -2], [5, 6, 9, 12, -13, -11, -1], [1, 2, 4, 7, -13, -11, -3], [1, 13, -12, -11, -4], [2, -12, -10, -6, -4, -3], [-7, 2, 3, 6], [-8, -6, 5, -10], [6, 13, -9, -3, -2], [3, 4, 10, -5, -1], [1, 6, 7, 8, 9, 11, -12], [7, 9, 10, -11, -6, -3], [-7, 3, -4], [6, 7, 9, 10, 11, -8, -4, -1], [-8, 9, -6, 12, -7, -1], [1, 2, 3, 4, 5, 7, 9, -11, -6], [8, -5, 13]]",1.0,0.2977294921875,0.2977294921875,1.0,1.0,0.2977294921875,T-,T+,0.9931370848879486,0.8269190868687891,185,165,185,165
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",16046,338,0.9793701171875,4,9.25,"[[2, 4, 5, 11, 12, 13, -14, -10, -9, -8, -7, -6, -3, -1]]","[[-11], [11]]",0.97943115234375,0.0206298828125,0.0206298828125,0.97943115234375,1.0,6.103515625e-05,T-,T+,0.9964994013294334,0.9949675288907226,349,1,349,1
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",6912,9472,0.578125,8,5.75,"[[8, 2, 3, 12], [1, 2, 4, 5, 10, -12, -7], [4, 5, 11, -9, -7, -2], [-8]]","[[8, -12, -4], [8, 14, 6, -2], [8, -5, 7], [1, 3, 9, 11, 12, -10, -2], [4, -13, -11, -10, -7, -5, -1], [8, -4, 5, -9], [2, 4, -12, -9], [8, 9, 10, -13, -5, -4, -1], [1, 2, 8, 12, 13, -14, -3], [1, 4, 6, 10, 11, -13, -7], [1, 10, 13, -14, -7, -4, -2], [3, 7, 12, -11, -2], [1, 5, 6, 9, 13, 14], [-14, -12, -3, -1], [1, -12, -10, -9, -7, -5], [12, 13, 14, -1, -3, -2], [1, 3, 7, 9, 10, 11, 14, -12, -8, -6, -2], [8, 4, 5]]",0.9775390625,0.219482421875,0.9775390625,0.9775390625,0.9424342105263158,0.22265625,T+,T+,0.9846220703190947,0.8938766775286643,165,185,165,185
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",16320,64,0.99609375,2,9,"[[4, 7, 8, 10, 11, 12, 13, -14, -9, -6, -5, -3, -1]]","[[1, 11], [-1], [-11]]",0.9962158203125,0.00390625,0.00390625,0.9962158203125,1.0,0.0001220703125,T-,T+,0.9965413678564475,0.9942025751778703,349,1,347,1
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",15492,892,0.945556640625,7,9.142857142857142,"[[3, 4, 7, 10, 11, -14, -13, -12, -9, -8, -6, -5, -2], [4, 13, -14, -11, -8, -6, -3, -1]]","[[-12], [12]]",0.9429931640625,0.054443359375,0.054443359375,0.9429931640625,0.18181818181818182,0.0040283203125,T-,T+,0.9908602765626673,0.98592401045592,346,4,346,4
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",11960,4424,0.72998046875,7,7.428571428571429,"[[3, 5, 7, 9, 11, 12, -10, -1, -6, -2], [-8, 1, 9], [1, 4, -9]]","[[2, 3, 5, 6, 7, 11, 12, 13, -14, -9], [9, -3, 6], [1, -4, -9], [-3, -5, 13], [8, -7, -10], [1, 4, 7, 8, 14], [-8, -13, 5, -10], [10, 6, -2], [-13, 7, -5], [8, -14, -12, 13], [2, 10, 11, -9, -8], [2, 12, 13, 14, -8], [10, -6, -4, -2], [8, 9], [-1]]",0.98095703125,0.18499755859375,0.18499755859375,0.98095703125,1.0,0.16595458984375,T-,T+,0.9948686597791244,0.8897088901524799,281,69,280,69
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",14912,1472,0.91015625,3,5,"[[3, -14, -13, -9, -5], [1, 3, 8, -14, -7], [1, 3, 5, 9, 10, 13, -8, -2]]","[[-8, 12], [8], [-12]]",0.97265625,0.08984375,0.08984375,0.97265625,1.0,0.0625,T-,T+,0.9943041810869565,0.9360598280613761,329,21,328,21
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",14238,2146,0.8690185546875,4,6.75,"[[2, -14, -11, -7, -5, -4, -3], [-13, -3, -10, -9], [-8, 11, -12, -3]]","[[8, 13, -11], [-8, 12, 13], [-8, -12, -11], [10, 2, 11], [1, -6, -10, -2], [-6, 4, -1], [-4, 14, -9], [-4, -2, 7], [9, 13, -7, -10], [2, 11, -13, -10, -5], [-3, 10, -11, -2], [-13, -8, 9, 11, -3], [5, 6], [-14], [3]]",0.9930419921875,0.141845703125,0.141845703125,0.9930419921875,0.9893711248892826,0.1378173828125,T-,T+,0.9949515058708532,0.9136052059810945,320,30,320,30
