Support;Fold 1;;;;Fold 2;;;;Fold 3;;;;Fold 4;;;;Fold 5;;;;Fold 6;;;;Fold 7;;;;Fold 8;;;;Fold 9;;;;Fold 10;;;;Overall
;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;1+;1-;10+;10-;AvgAccuracy;StdDev;MaxAccuracy
3;12;0;4;2;9;0;9;0;10;1;6;1;10;1;7;0;13;0;3;2;8;3;6;1;5;1;11;1;11;0;5;2;11;0;5;2;6;0;9;1;0.533708;0.033708;0.365169;0.067416;0.8989;0.0539;1.0000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8989;0.0539;1.0000
