minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;34;0;0;1928;7332;468;7800;0
1;8751;28;31;31;513;2715;1207;3922;0
