minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
58;0;109;0;0;1442;8862;1647;10509;0
54;1;109;0;0;1442;8862;1647;10509;0
44;19;108;3;3;1299;8085;1691;9776;0
34;63;107;5;5;1248;7811;1726;9537;0
24;579;103;17;17;1083;6957;1988;8946;0
