minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759345;0;65;0;0;1274;7040;865;7906;0
3;31511;59;36;36;703;4458;1690;6148;0
