minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;32;0;0;2280;10452;361;10814;0
87;1609;28;16;16;1144;5473;714;6187;0
