minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759353;0;30;0;0;10570;45311;352;45662;0
1;75459;25;84;84;2088;13340;3264;16604;1
