Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-1, -3, -4, 2], [5, -2], [-3, -5, -2, 4, 1], [3, -5, 2, -6], [-1, -6, 4, -3, -5]]",36,28,0.5625,5,4,"[[3, -6, 2, -5], [-6, 2, -5, -1], [4, -3, -2], [2, -4, -3, -1], [5, -2]]","[[2, 5], [3, 4], [-4], [-5], [-3, 6], [-1]]",0.984375,0.578125,0.578125,0.984375,0.984375,1.0,0.5625,T-,T+,T+,0.9800590166645604,0.8487624743414174,138.40573737732936,1049.7045660079243,260,140,147,62
"[[5, -2], [4, -1, -5, -2, -3]]",46,18,0.71875,2,3.5,"[[4, -2, -5, -3, -1], [5, -2]]","[[-4], [4]]",1.0,0.71875,0.71875,1.0,1.0,1.0,0.71875,T-,T+,T+,0.9943644118202084,0.9382551682864689,30.728401148824588,336.6676018953192,299,101,103,23
"[[-5, 6, -3, 2, 1], [-1, 5], [-1]]",30,34,0.53125,3,2.6666666666666665,"[[2, -5, -3, 6], [-1]]","[[-5], [5]]",1.0,0.46875,0.46875,1.0,1.0,1.0,0.46875,T-,T+,T+,0.9957218987321335,0.7776180714968399,29.693308027675986,1543.5013547787944,224,176,121,88
"[[-1, -6], [-6, -4, -3, -5, -1], [-4, 3, -1, -2]]",46,18,0.71875,3,3.6666666666666665,"[[-6, -1], [3, -4, -1, -2]]","[[3], [-3]]",1.0,0.71875,0.71875,1.0,1.0,1.0,0.71875,T-,T+,T+,0.9952432877002722,0.8901653491984384,33.01523612256335,762.3368205094833,306,94,167,42
"[[6], [3, -2], [-2]]",16,48,0.75,3,1.3333333333333333,"[[-2], [6]]","[[3, -4, 5, -1], [1, 5, -4, -3], [-3, 2, 5], [2, 3, -5], [-6, -4], [2, -5, 4], [-6, 3, 4], [-6, -1], [1, 2]]",1.0,0.53125,1.0,1.0,1.0,1.0,0.53125,T+,T+,T+,0.9970051703674226,0.8259487925053388,20.78641743206747,1208.0490369750394,128,272,68,141
"[[4], [6], [5, -1, 3, 6]]",16,48,0.75,3,2,"[[6], [4]]","[[2, 5, -4, -3], [3, -2, -6, -5, -1], [5, -6, 2, -3], [-6, -4], [-6, 5, -1], [1, -6, -5], [1, -6, 5, -2], [3, -4], [1, -4]]",1.0,0.609375,1.0,1.0,1.0,1.0,0.609375,T+,T+,T+,0.9970051703674226,0.8608856777851092,20.78641743206747,965.5602244890445,136,264,71,138
"[[5], [2, -3, -5, -4], [-1, 2], [-1, 5, -4], [5, -3, 6, 2, -4]]",22,42,0.65625,5,3,"[[1, 2, -4, -3], [2, -1], [5]]","[[3, -4, -2], [3, 4, -1, 6], [-4, 6, -2], [1, 2], [1, -4, -3], [4, -3, -2], [-6, 4], [-5]]",1.0,0.453125,1.0,1.0,1.0,1.0,0.453125,T+,T+,T+,0.9941743373625225,0.7781825909690866,40.43457233218071,1539.58315613704,148,252,86,123
"[[2, 4], [-5, 6, 2], [-1], [-2, 6, -5]]",18,46,0.71875,4,2.25,"[[-5, 6], [2, 4], [-1]]","[[-4, -2, 6], [1, -4], [1, 5, 6], [1, -3, -2], [3, -4], [5, -2], [5, -4, -3], [-6]]",1.0,0.4375,1.0,1.0,1.0,1.0,0.4375,T+,T+,T+,0.9949789979659504,0.795601177356069,34.84960983145955,1418.684790574675,159,241,88,121
"[[6, -4, 3, -1], [-5, 1, -2, 6, -3]]",58,6,0.90625,2,4.5,"[[3, -4, -1, 6], [1, 6, -5, -3, -2]]","[[2, -1], [-2], [1]]",1.0,0.90625,0.90625,1.0,1.0,1.0,0.90625,T-,T+,T+,0.9941504745431524,0.9730810499108912,40.600198623284506,186.8381851503368,374,26,201,8
"[[1], [-1, -3, 2, -5], [1, 6, 5], [-5, -1, -4], [5, 2, 6]]",18,46,0.71875,5,2.8,"[[-5, -4], [2, -5, -3], [2, 5, 6], [1]]","[[-6, 3, 4], [-6, 4, -2], [3, 2, -5, 4], [3, -4, 5], [6, -2], [3, -2], [5, -3], [-1]]",1.0,0.40625,1.0,1.0,1.0,1.0,0.40625,T+,T+,T+,0.9926388474118188,0.777894438415395,51.09205171961417,1541.5831561370399,133,267,85,124
"[[3, -6, 1], [2, 5], [-2, 3, -1, -6, 4], [3, -4, 1]]",37,27,0.578125,4,3.25,"[[1, -6, 3], [-6, 3, 4, -2], [2, 5], [1, 3, -4]]","[[2, -5], [-6, -1], [3, 4], [-2], [-4], [6]]",1.0,0.59375,0.59375,1.0,1.0,1.0,0.59375,T-,T+,T+,0.9913555757765297,0.853118575843854,59.99894231522269,1019.4698764545906,264,136,150,59
"[[4], [-4, -1, -3, -2], [6, 1, 5, 4], [5, 3, -4, 2, -1]]",26,38,0.59375,4,3.5,"[[-3, -2, -1], [2, 3, 5, -1], [4]]","[[2, 5, -3], [1, -6, -5], [1, 5, 6], [-3, -6, 5], [-4], [3, -2], [2, -5, 6, -1], [1, -3]]",1.0,0.546875,0.546875,1.0,1.0,1.0,0.546875,T-,T+,T+,0.9937421085319847,0.8538830636913672,43.4345723321807,1014.1637437292782,211,189,114,95
"[[-2, 1, -4, -5, -6], [4, -2, -5, -1], [5], [-5, -2, -4]]",20,44,0.6875,4,3.25,"[[-4, -2], [-1, -2], [5]]","[[-6, 4, -1], [-6, 2, -4], [2, 4, -1, 6], [3, 4], [1, 2, -4], [1, -3, 6], [-6, 4, -2], [-5]]",1.0,0.484375,1.0,1.0,1.0,1.0,0.484375,T+,T+,T+,0.9949789979659504,0.8089240382032722,34.84960983145955,1326.213905437553,138,262,81,128
"[[-5], [1]]",16,48,0.75,2,1,"[[-5], [1]]","[[3, -4], [2, -1], [-2], [5]]",1.0,0.34375,1.0,1.0,1.0,1.0,0.34375,T+,T+,T+,0.9964890937200634,0.8481904447534038,19.14343864810343,827.7512059113154,134,266,48,78
"[[-1, -4, -3], [-3, -5, -4, -6]]",54,10,0.84375,2,3.5,"[[-4, -3, -1], [1, -6, -5, -4, -3]]","[[4], [-4]]",1.0,0.84375,0.84375,1.0,1.0,1.0,0.84375,T-,T+,T+,0.9945229063160426,0.9541171757648449,38.015236122563344,318.4620344140637,349,51,193,16
"[[-2, -3, -4, 6], [-6]]",28,36,0.5625,2,2.5,"[[-4, -3, -2], [-6]]","[[2, 5, -4, -3], [2, 4], [1, -4], [3, -4], [3, 5], [4, -3, -2], [6]]",1.0,0.515625,0.515625,1.0,1.0,1.0,0.515625,T-,T+,T+,0.9960943305050237,0.8096101533316851,27.10834552695483,1321.4517395665766,192,208,115,94
