Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-7, 6], [2, -13, 12, 5], [-6, 3, -11, 7, 10, -4, -1], [-8, 11, -2, 14], [-6, -9], [-13, 4, -10, 7, -8, -6, -1], [-12, -4, 14]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [4, 6, 8, 10, 11, -13, -9, -5, -1], [-8, -14, -12, 7], [9, 12, -11, -10], [2, 9, 10, -5, -1], [8, 10, -11, -5, -3], [-14, 2, 10], [5, 13, -10, 7], [-8, -12, 4, -1], [1, 5, 10, -14, -13, -11, -9, -3, -2], [-4, -10, -1, 7], [3, 8, 9, 10, 12, 14, -13, -6, -5], [-13, 10, -8, -6, 11, 12, -3], [1, 7, 8, 9, 14, -13, -10, -6, -5, -3], [-14, 11, 12, -2], [5, 8, 14, -13, -10, -7, -6, -3, -1], [2, -13, -11, -1], [-14, 10, 11, 13], [10, -13, 7, -9], [4, 5, 10, 12, -13, -11, -9, -8, -2], [-7, -6, 1, 9], [1, 3, 7, 10, 14, -11, -8, -4, -2], [9, -6, 11, 5], [6, 7]]",0.9364013671875,0.656982421875,0.9364013671875,0.9364013671875,0.9364013671875,0.9696618357487923,0.6317138671875,T+,T+,T+,0.9543591565055642,0.8298096366977687,710.0328460182037,2647.644933097864,141,159,141,159
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-12, -4, 14], [8, 5, -2], [-5, -4, 7], [1, -5, -2], [3, -2, -10, -9], [2, -4], [-3, -2], [-8, -2]]","[[1, 8, 10, 11, 12, -14, -13, -9, -6, -3], [1, 3, 4, 7, 9, 11, 13, -14, -12, -8, -5], [2, 5, 7, 10, 13, 14, -11, -9, -8, -6], [2, 5, 8, 9, 11, 12, 14, -13, -10, -7, -6, -3], [4, 7, 14, -13, -12, -10, -8, -6, -1], [3, 4, -10, -9], [6, 7, 10, 14, -13, -9], [2, 11, 13, -12, -10, -1], [2, 5, 6, 12, -13, -1], [4, 8, 11, -9, -1], [4, 7, 8, 10, -11, -9, -5, -3], [2, 6, -10, -9, -7, -5], [1, 3, 8, 9, 13, 14, -12, -10, -7, -4], [5, 8, 9, 10, 12, -13, -2, -7, -1], [2, 4]]",0.98388671875,0.9163818359375,0.98388671875,0.98388671875,0.98388671875,0.9977054933189364,0.9044189453125,T+,T+,T+,0.99043027613552,0.9047150435756963,148.8758259240632,1482.344400600684,71,229,71,229
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[-8, 5, -2], [-8, -7, -10], [-8, 10, -5], [-3, 11, 13, 9], [-8, -11, 6], [3, 11, -4, 13], [-8, 7], [8, 9]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [1, 4, 5, 8, 10, 11, 12, -14, -13, -7, -6, -2], [1, 2, 5, 11, 14, -13, -12, -9, -7, -4, -3], [1, 5, 8, 14, -4], [4, 8, 10, -11, -5], [3, -4, -9, -13], [7, 11, 12, -10, -9], [1, -14, 2, -3], [8, 14, -10, -6, -3, -1], [2, 4, 11, 14, -13, -9, -7, -5], [-12, 6, -10, -4, -3], [4, 10, -14, -13, -8, -7, -5, -3, -2], [1, 3, 5, 13, 14, -12, -11, -10, -8, -7, -2], [8, -9]]",0.96484375,0.84588623046875,0.96484375,0.96484375,0.96484375,0.9950801341781588,0.81878662109375,T+,T+,T+,0.9788941806343148,0.9165847600996436,328.34241973618657,1297.687677375242,93,207,93,207
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[8, 10, -5], [8, -6, 13], [8, 1, -7, 6], [8, 9, -4, -12], [8, -13, 12], [14, -9], [8, -9], [8, -10]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [4, 10, -14, -13, -9, -7, -6, -5, -3, -2], [2, 5, 6, 13, 14, -12, -11, -10, -7, -4, -3], [1, 3, 5, 9, 11, 12, -14, -10, -7, -6, -4], [2, 3, 5, -13, -12, -11, -9, -4, -1], [1, 2, 10, -14, -7, -4, -3], [-8, 3, 12, -4], [-2, -3, 6, 7], [-14, -13, -4, -11], [-8, 3, -12, -11], [3, 9, 11, 14, -4], [4, 7, 8, 11, 12, 13, -6, -5, -3], [-8, -13, 12, -4], [-14, -6, 5, 10, -3], [1, 3, 4, 7, 8, 11, 12, -14, -13, -10, -9], [-8, 5, -2], [-8, -14], [-8, 9, 2], [1, 8, 13, -12, -11, -10, -7, -4]]",0.9822998046875,0.817626953125,0.9822998046875,0.9822998046875,0.9822998046875,0.9933744917934046,0.8106689453125,T+,T+,T+,0.9901436242971977,0.9042156623368719,153.3352575427005,1490.1132553172667,134,166,134,166
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[10, -11, -2], [4, 7, 11, 13, 14, -8, -6, -1], [-4]]","[[1, 2, 3, 6, 8, 9, 13, 14, -12, -11, -10, -7], [2, 5, 7, 10, 13, 14, -11, -9, -8, -6], [1, 7, -14, -12, -10, -8, -6, -5, -3, -2], [2, 3, 6, 8, 11, 13, -12, -10, -1], [4, 5, -2], [2, -6, 4, -3], [3, 5, -10, -9], [8, -13, 12], [-7, -14, -5, 13], [1, 4, 6, 12, -8], [6, 7, 10, 14, -9], [-7, -5, -3, -9], [2, 7, 8, 9, 11, 13, -12, -10, -3, -1], [-14, 12, 5, 6], [4, -1], [-12, 4]]",0.994140625,0.73773193359375,0.994140625,0.994140625,0.994140625,0.9960287912633408,0.73773193359375,T+,T+,T+,0.9950411936927469,0.8672000427159012,77.14395891086437,2065.963825427988,136,164,136,164
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[-8, 1, 5, 14], [2, 4, -7, -6, -3], [1, 13, 14, -5, -2], [-8, 9], [-6, -5, 13]]","[[8, 5, -10], [10, 3, -4], [-7, -6, 5], [2, -11, 14], [8, -6, 4, -9], [3, -4, 13, -2], [-13, -3, 7], [-6, 14, -1, 7], [1, 3, 4, 5, -10], [-8, -10, -9], [8, -12], [8, 10], [-13, -9], [1, 2, -7, 10, -4], [-14, -3, -2]]",0.949462890625,0.6802978515625,0.6802978515625,0.949462890625,0.949462890625,0.9600499375780275,0.6844482421875,T-,T+,T+,0.9709126136580525,0.7983679402728224,452.5113500613097,3136.782194528336,207,93,207,93
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[9, 10, -5], [4, 9, -14, -12, -8], [2, 10, -13, 5], [-3, 11, 13, 9], [3, -12, 13, -10], [-7, -13, 6], [2, 4, -6, -3, -1], [2, -9], [2, -4], [2, 12, -10], [9, -2]]","[[4, 7, 8, 11, 12, 13, -10, -9, -6, -1], [4, 7, 14, -13, -12, -10, -8, -6, -1], [4, 6, 8, 10, 13, -12, -11, -2, -5, -3, -1], [5, 7, 10, -14, -13, -12, -11, -8, -6, -4, -3], [7, 11, 12, -13, -8, -6, -4, -3, -1], [5, 8, 13, -12, -11, -10, -9, -6, -4, -3], [3, 5, 6, 14, -7], [5, 10, -8, -6, -2], [6, 7, -10, -4, -2], [8, 14, -11, -9, -6], [-14, 10, 11, 12], [4, 6, 10, -9, -1], [1, -11, 6, -2], [1, 3, 4, -12, -10, -9], [5, -13, -7, -6, -2], [2, 4, 7, 8, 10, 13, -12, -11, -5, -3], [1, 7, 9, -12, -10, -8, -6, -5, -3], [-2, -9]]",0.9342041015625,0.81439208984375,0.9342041015625,0.9342041015625,0.9342041015625,0.9917408387458905,0.76116943359375,T+,T+,T+,0.9333592921930284,0.8905350764577289,1036.7269270696165,1702.941603420618,102,198,102,198
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 8, -13, -1]]","[[-8, 5, -2], [-4, -12, 14], [-14, -10, -9], [-14, 10, -5], [8, -6, 12], [-13, 6, 14], [9, 11, -3], [12, -4, 7], [-12, 6, -10], [1, -6, 5, -7], [8, 11, -9], [-8, 13, 14], [-6, -4, 13], [4, -11, 6], [9, 10, 3, -7], [5, -13, -11], [1, 2, 10, -4], [-8, -12]]",0.998291015625,0.91400146484375,0.91400146484375,0.998291015625,0.998291015625,0.9982665511034069,0.91546630859375,T-,T+,T+,0.9976600542577992,0.962950824955667,36.40244587209676,576.3725905407842,295,5,295,5
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,0,300,0
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[13, 4, 5, -2], [10, 4, 6, 14], [-6, 13, 12, -4], [1, 11, 13, -2], [8, -6, 12, 7], [13, -9], [-10, -1], [10, 3]]","[[7, 11, 12, -13, -8, -6, -4, -3, -1], [1, -13, 5], [10, -14, -3], [8, 9, -3, 14], [8, -13, -5, -9], [-8, -3, -6, 5], [1, 9, -14, -10, -7], [-5, -3, 6], [5, 6, 10, -13, -11], [-8, 1, -12, 7], [5, -14, -13, -9, -8, -2], [-7, -6, 2, -3], [3, 8, 9, 13, -10, -5, -4, -2], [2, -12, -11, 14], [3, 5, 8, 9, 13, -12, -11, -1, -7, -4, -2], [3, 9, 11, 12, 14, -13, -1, -8, -7, -4, -2], [1, -10, 6]]",0.928955078125,0.665283203125,0.928955078125,0.928955078125,0.928955078125,0.9634424980959635,0.64111328125,T+,T+,T+,0.9544125621031877,0.813855078114808,709.2020171909828,2895.849387053781,128,172,128,172
