Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-4, -12, 14], [-8, 9, -13, 14], [-6, -9], [-7, 6]]","[[1, 2, 3, 4, 10, 12, 14, -13, -11, -9], [1, 2, 7, 8, 11, 12, 13, -14, -4], [6, 8, 9, -14, -13, -11, -10, -2, -4, -1], [1, 2, 3, 4, 11, 12, 14, -13, -10, -9, -8], [2, 3, 6, 8, 11, 13, -12, -10, -1], [1, 4, 5, 10, 12, -13, -11, -8, -7, -6, -2], [4, 6, 8, 10, 11, -13, -9, -5, -1], [4, 5, -13, -12, -11, -2, -8, -7, -6, -3, -1], [4, 6, 8, 10, 13, -12, -11, -2, -5, -3, -1], [2, 3, 5, -13, -12, -11, -9, -4, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [2, 5, 7, 8, 13, 14, -10, -6, -4, -3, -1], [2, 3, 14, -11, -10, -8, -7, -6], [1, 2, 10, -14, -7, -4, -3], [2, 8, 13, -14, -12, -11, -10, -7, -6, -5, -3, -1], [-14, -12, 7], [9, -6, 12], [12, 6, 7], [6, 10, 14, -13, -9], [4, 9, -14, -7, -5], [-12, 7, -2, 6], [-14, 11, 5, -2], [3, -14, -13, -12, -5], [-7, -6, 13, 9], [4, 10, -14, -3, -2], [10, 11, 13, -14, -8], [9, -3, -10, -1], [1, 6, 7, 8, 11, 13, -12, -5, -4], [1, 5, 12, -14, -13, -11, -8, -7, -4], [1, 2, 3, 7, 9, -13, -12, -10, -8], [8, 12, 14, -13, -10, -1, -7, -3, -2], [10, -6, 11, 5], [2, -14, -10, -9, -8, 11, -5], [3, -11, 7, -4, -1], [1, 5, 9, 10, 14, -8, -6, -2], [-14, 9, 2, 10], [-13, 7, 8, 10, -5], [1, 3, 4, 5, 7, 12, 14, -10, -9, -6], [-8, 2, 13, 6]]",0.999755859375,0.69891357421875,0.999755859375,0.999755859375,0.999755859375,0.9996508075076386,0.69915771484375,T+,T+,T+,0.9923333499851743,0.8195769338514874,198.63311265295752,4674.531269089712,245,255,245,255
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[4, -2], [-4, -3], [3, -4]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [1, 5, 9, 10, 12, -13, -11, -8, -7, -6, -3], [1, 3, 4, 5, 8, 13, -14, -12, -11, -10, -9, -7, -6], [2, 5, 7, 10, 13, 14, -11, -9, -8, -6], [5, 7, 10, 11, 12, -14, -13, -9, -8, -6, -3, -1], [4, 6, 8, 10, 11, -13, -9, -5, -1], [1, 8, 10, 11, 12, -14, -13, -9, -6, -3], [1, 2, 3, 7, 10, 12, -14, -13, -11, -9, -6], [4, 5, 6, 8, 9, 10, 12, -13, -11, -7, -1], [1, 3, 4, 7, 9, 11, 13, -14, -12, -8, -5], [2, 3, 14, -11, -10, -8, -7, -6], [4, 6, 14, -9, -1], [-6, 4, -1, 7], [2, -14, -7, -5, -1], [2, 5, 9, -13, -10], [-9, 4, -11, 7], [4, 12, -13, -10, -9], [2, 6, -13, -10, -7], [2, 3, 6, -12, -10], [2, 9, -6, -5, -1], [2, 5, 6, -1], [1, 7, 10, 11, 14, -13, -12, -9, -8, -3], [2, 4]]",1.0,0.83203125,1.0,1.0,1.0,1.0,0.83203125,T+,T+,T+,0.997996202525766,0.901459579647364,51.915833990538594,2553.0564691128816,137,363,137,363
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[-8, 3, 14], [-8, -3, -9], [-8, -13], [8, 9], [9, 13], [-8, -14]]","[[3, 4, 6, 11, 14, -12, -10, -9, -7, -5, -1], [1, 2, 4, 5, 7, 11, 13, 14, -12, -10, -9, -6], [1, 2, 7, 8, 11, 12, 13, -14, -4], [2, 5, 6, 13, 14, -12, -11, -10, -7, -4, -3], [5, 6, 7, 11, -13, -12, -10, -2, -4, -3, -1], [1, 3, 5, 13, 14, -12, -11, -10, -9, -7, -6, -2], [1, 2, 5, 11, 14, -13, -12, -9, -7, -4, -3], [1, 2, 10, -14, -7, -4, -3], [1, 6, 8, 14, -12], [6, -13, -11, -9, -4], [2, 3, -12, -11, -9], [4, 6, 8, 10, -1], [7, 11, 12, -9, -6], [1, 10, -13, -9], [2, 3, 4, 9, 11, -14, -12, -7, -5], [8, -14, 2, -3], [8, 2, -10, -1], [8, 12, 5], [4, 10, 11, 13, 14, -1, -9, -8, -7, -6, -3, -2], [2, 6, 14, -13, -11, -10, -8, -7, -4, -3, -1], [1, 3, 4, 7, 11, -14, -13, -10, -9, -8, -2], [2, 3, 4, 6, 11, 12, 14, -10, -7, -1], [-5, -9, -3, -13], [2, 6, 7, 9, -14, -12, -11, -10, -4], [8, -9]]",1.0,0.774169921875,1.0,1.0,1.0,1.0,0.774169921875,T+,T+,T+,0.9960171240934763,0.8864674343676292,103.1912291670279,2941.4838104549785,157,343,157,343
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8, 6], [8, -6]]","[[4, 6, 7, 9, 10, 14, -13, -12, -5, -3, -2], [1, 2, 5, 10, 11, -14, -13, -12, -9, -7, -6, -4], [1, 3, 6, 12, -14, -13, -11, -10, -9, -7, -4, -2], [1, 2, 3, 4, 10, 11, -14, -13, -12, -7, -5], [4, 10, -14, -13, -9, -7, -6, -5, -3, -2], [2, 5, 6, 13, 14, -12, -11, -10, -7, -4, -3], [1, 3, 5, 9, 11, 12, -14, -10, -7, -6, -4], [5, 6, 7, 11, -13, -12, -10, -2, -4, -3, -1], [2, 5, 6, 12, 14, -13, -11, -10, -7, -4, -3, -1], [1, 2, 3, 7, 10, 12, -14, -13, -11, -9, -6], [2, 3, 5, -13, -12, -11, -9, -4, -1], [2, 3, 14, -11, -10, -8, -7, -6], [1, 3, 4, 10, 12, -13, -11, -9, -6, -5, -2], [1, 2, 10, -14, -7, -4, -3], [1, 3, 7, 9, 10, 11, 14, -13, -12, -5, -4, -2], [2, 3, 6, 10, -14, -13, -12, -11, -9, -5, -4, -1], [-8, 3, 12, -4], [-8, 12, -3], [-8, 3, -12, 14], [-14, -5, -10], [9, -6, 10, 5], [3, 7, 8, 11, 12, -13, -6, -5, -1], [-8, 9, 2, 10], [3, 4, 8, 12, 13, -14, -11, -7, -6, -5, -1], [7, 14, -13, -12, -10, -6, -5, -1], [6, 9, 14, -13, -12, -11, -5, -3, -2], [-8, 10, 11, 5], [9, 2, -12, -10], [1, -11, 6, -5, 12, 13], [1, 3, 7, 8, 11, 12, -14, -13, -10, -9, -2], [1, 2, 8, 10, 12, -14, -13, -11, -9, -7, -6, -3], [-8, 4, 5], [-8, -14]]",0.9979248046875,0.7523193359375,0.9979248046875,0.9979248046875,0.9979248046875,0.9972491909385113,0.75439453125,T+,T+,T+,0.997996202525766,0.8483732444542107,51.915833990538594,3928.4556302019027,223,277,223,277
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[4, 5, 9, 11, 12, 13, 14, -10, -2, -8, -3, -1], [4, 5, 11, 13, 14, -12, -9, -8, -6, -1], [9, 10, -2, 7], [10, -11, -2], [-4]]","[[2, 3, 5, 6, 8, 9, 12, -13, -10, -7, -1], [2, 5, 6, 9, 10, 12, -14, -13, -11, -8, -1], [2, 3, 6, 8, 11, 13, -12, -10, -1], [1, 2, 3, 7, 10, 12, -14, -13, -11, -9, -6], [2, 3, 14, -11, -10, -8, -7, -6], [2, 5, 9, 11, 14, -13, -12, -10, -6, -3, -1], [8, 9, 11, 12, 13, -10, -6, -3, -2], [2, 4, -11], [-5, -12, -3, 6], [8, -7, 12, 4], [-5, -12, 4, 7], [1, 2, 3, 9, 11, -13, -12, -10, -6], [2, 3, 6, 9, 10, 13, 14, -12, -11, -1], [-8, -9, 5, 7], [3, 8, 9, 12, 13, -14, -11, -10, -7, -6, -5], [7, -14, -12, -10, -8, -6, -5, -3], [3, 5, 7, 8, 14, -13, -11, -6, -4], [3, 5, 13, 14, -12, -11, -7, -6, -4], [3, 6, 12, 13, -14, -11, -8, -7, -5, -4, -2], [2, -11, -7, -5, -1], [3, 8, 11, 13, -14, -12, -6, -4], [2, 6, 7, 8, 9, 11, -14, -12, -10, -1], [-3, 5, 13, -2], [-8, -6, 4, -1], [2, 5, 6, 8, 10, 14, -11, -9, -1], [-6, -13, 12, -3], [2, 7, 9, -14, -13, -12, -5, -4, -3], [2, 3, 7, 9, 12, -13, -6, -5, -4, -1], [4, -10], [1, 6, -2], [2, 3, 8, 9, 13, 14, -12, -11, -10, -7], [2, 5, 9, -14, -13, -12, -11, -10, -7, -3], [-14, -13, -11, -9, -7, -6, -5, -3, -2], [10, 11, 4]]",0.981689453125,0.75823974609375,0.981689453125,0.981689453125,0.981689453125,0.9963966915076571,0.74530029296875,T+,T+,T+,0.9873414288415748,0.85006041513969,327.9674155041124,3884.743192020227,239,261,239,261
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[-6, -5, 13], [1, 4, 14, -8, -2], [1, 5, 11, 14, -8], [-7, 2, -6, 4], [-8, 9]]","[[8, -4, 5], [-14, -2, -9], [8, 9, -5], [5, 14, -1], [2, -9, 7], [1, 4, 5, -2], [13, -10, 6], [-6, 11, 12], [2, -14, -12, -13], [10, 4, -1, 6], [5, -13, -12, -11], [1, 3, -11], [10, -1, -9], [-13, -10, -1], [4, -12, 14, 6], [-7, 2, -4, -3], [10, 3, -12, 7], [11, -9, -10, -2], [1, -12, -10, -8, -6, -5, -3, -2], [8, -14, 7], [2, -11, -10, -8, -7, -6, 9], [3, 14, -9]]",0.981201171875,0.666748046875,0.666748046875,0.981201171875,0.981201171875,0.9897582579811773,0.6614990234375,T-,T+,T+,0.9847470313587758,0.8009127639130482,395.1849416036281,5158.09608068106,353,147,353,147
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[9, -12, -2], [10, -13, -11, -7, -1], [9, 12], [2, 6], [-6, 2]]","[[4, 7, 8, 11, 12, 13, -10, -9, -6, -1], [4, 7, 14, -13, -12, -10, -8, -6, -1], [1, 5, 6, 7, 8, 10, 11, 12, 13, -14, -4, -3], [3, 6, 7, 11, 12, 13, -2, -10, -8, -5, -4, -1], [5, 6, 7, 11, -13, -12, -10, -2, -4, -3, -1], [5, 7, 10, -14, -13, -12, -11, -8, -6, -4, -3], [4, 5, 7, 8, 10, 11, 12, 14, -13, -6, -3, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [5, 8, 13, -12, -11, -10, -9, -6, -4, -3], [4, 6, 14, -9, -1], [1, 3, 4, 6, -8], [10, -5, 4, -9], [10, 12, -1, -9], [4, 5, 6, 7, 9, 10, -12, -11, -8, -3, -1], [1, 7, 9, -12, -10, -8, -6, -5, -3], [1, 3, 9, 10, 11, 12, 13, -8, -6, -4], [1, 4, 5, 8, 9, 10, 11, 12, -13, -7, -6], [1, 4, 5, 7, 9, -13, -12, -11, -10, -8, -3], [1, 2, 3, 4, 5, 8, 13, -12, -11, -10, -7, -6], [2, 3, 5, -13, -12, -11, -10, -8, -6, -4, -1], [1, 2, 8, 10, 11, 12, -13, -6, -3], [2, 5, 7, 8, 12, 13, -11, -6, -4, -3, -1], [-6, 5, -8, 10, -2], [4, -13, -12, -11, -10, -7, -3, -1], [1, 3, 4, 6, 8, 9, 11, 13, -12, -7], [5, 6, 7, 8, 9, 11, 12, -13, -10, -4, -3, -1], [5, 8, 9, 11, 12, -13, -10, -7, -6, -3, -1], [-7, 3, 14, -9], [7, 8, 10, 12, 13, -11, -6, -5, -4], [1, 2, 3, 5, 8, 10, 14, -12, -7, -4], [-11, 13, 6, -2], [-2, -9]]",0.98828125,0.82366943359375,0.98828125,0.98828125,0.98828125,0.9928862541682104,0.82366943359375,T+,T+,T+,0.9938654569665705,0.8930119742189535,158.93817704959375,2771.923139361864,161,339,161,339
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 8, -13, -1]]","[[-8, 5, -2], [-14, 2, -6], [8, -4, 14], [-8, 3, 6], [-5, -3, 6], [8, 11, -2], [10, -5, -13], [3, -10, -9], [8, 9, -11], [-8, -4, 13], [-6, -1, 7], [-7, 11, 4, 14], [10, -11, -9], [-7, -14, -4], [-12, -10], [-14, 7], [-8, -6], [-13, 5]]",0.998291015625,0.95648193359375,0.95648193359375,0.998291015625,0.998291015625,0.9982164469074464,0.95819091796875,T-,T+,T+,0.9985949733734848,0.9683721843433047,36.40244587209676,819.4363194034767,491,9,491,9
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,"[[1, 2, 3, 7, 8, 9, 10, 12, 14, -11, -6, -5, -4]]","[[-8, 5, -2], [2, -4, -12], [9, 10, -5], [4, 6, -9], [8, -6, 12], [-6, 13, -9], [9, -6, 5], [13, 6, 7], [5, -13, -11], [-8, 3, -10], [11, -3, -10, -9], [-11, -5, 13], [9, -13, -2], [-8, -6, -3, 7], [10, -3], [8, 6], [3, -9], [4, -12]]",0.9986572265625,0.98486328125,0.98486328125,0.9986572265625,0.9986572265625,0.9986384453521475,0.9862060546875,T-,T+,T+,0.9975733432114814,0.9848426935247248,62.87157889192635,392.70645703098825,499,1,499,1
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[1, 2, 4, 7, 8, 9, 12, 14, -13, -11, -10, -6, -5, -3], [-8, -12, 14, -1], [-10, -1], [1, 2, 8, 9, 12, 14, -11, -10, -7, -6, -4], [1, 2, 5, 6, 8, 12, -14, -13, -11, -10, -9, -7], [10, 3], [13, -9], [11, 13, -2]]","[[2, 4, 7, 10, 12, -11, -9, -8, -6, -3], [2, 3, 8, 11, -14, -13, -12, -9, -7, -5, -4], [3, 4, 6, 7, 9, 12, 13, -14, -10, -5, -2], [4, 6, 8, 10, 11, -13, -9, -5, -1], [4, 5, 6, 8, 12, 14, -13, -9, -7, -1], [2, 4, 5, 6, 7, 8, 10, 12, 13, 14, -11, -1], [7, 11, 12, -13, -8, -6, -4, -3, -1], [2, 3, 14, -11, -10, -8, -7, -6], [2, 3, 4, 6, 7, 13, 14, -12, -11, -10, -8, -5], [10, -13, -3, 14], [5, -12, -7, -4, -3], [9, -12, 13, -10], [8, 1, 11, 12], [1, 2, 14, -12, -9, -4], [2, 9, -7, -6, -3], [-5, -3, 6, -13], [-8, 9, 4, 1], [6, 8, 10, -11, -5, -3, -1], [1, 5, 6, 14, -10], [5, 9, -13, -11, -7], [-7, -6, -13, 5], [1, 3, 9, 11, 12, 13, -14, -10, -4], [-8, -3, -2, 7], [1, 3, 6, 13, -14, -12, -11, -4], [1, 3, 4, 6, 11, 14, -12, -5], [1, -13, -10], [3, 6, 9, 11, 12, 14, -1, -8, -7, -4, -2], [3, 4, 8, 12, 14, -11, -9, -7, -6, -5, -1], [3, 6, 7, 8, 11, -12, -1, -9, -5, -4, -2], [1, 12, -11, -10], [2, 3, 4, 7, 13, -14, -12, -8, -6, -5], [2, 3, 8, 9, 12, 13, -5, -4], [2, 3, 5, 6, 9, 12, -13, -11, -8, -1], [-14, 10, -3]]",0.97760009765625,0.71759033203125,0.97760009765625,0.97760009765625,0.97760009765625,0.9808341776426883,0.722900390625,T+,T+,T+,0.9858323961657924,0.8437563155367889,367.064525311663,4048.074363284997,206,294,206,294
