Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[4], [1], [1, -4, -2]]",4,12,0.75,3,1.6666666666666667,"[[4], [1]]","[[3, -2], [2, -3], [-1], [-4]]",1.0,0.375,1.0,1.0,1.0,1.0,0.375,T+,T+,T+,0.9957949011794226,0.9298084691246098,17.037134732729697,284.3839395090291,119,281,27,40
"[[3], [2, -3, 1], [-1, -3]]",2,14,0.875,3,2,"[[2], [-1], [3]]","[[1], [-2], [-3]]",1.0,0.25,1.0,1.0,1.0,1.0,0.25,T+,T+,T+,0.9926743112537769,0.9591868466306409,20.045732153406725,111.67953882833064,70,330,7,19
"[[-4], [-2, 3]]",6,10,0.625,2,1.5,"[[3, -2], [-4]]","[[-1], [1]]",1.0,0.375,0.375,1.0,1.0,1.0,0.375,T-,T+,T+,0.9951568817628045,0.9193024568681635,19.62209723345085,326.9494900356648,164,236,36,31
"[[-4, -3], [-4, 2]]",10,6,0.625,2,2,"[[-4, -3], [2, -4]]","[[2, -3], [-2], [3]]",1.0,0.625,0.625,1.0,1.0,1.0,0.625,T-,T+,T+,0.9945188623461865,0.9544540651218043,22.207059734172006,184.53127076366783,266,134,52,15
"[[-1, 2, -3], [4, 3]]",10,6,0.625,2,2.5,"[[3, 4], [2, -3, -1]]","[[-2], [2]]",1.0,0.625,0.625,1.0,1.0,1.0,0.625,T-,T+,T+,0.9940252231414087,0.9609572002196722,24.207059734172006,158.18354540098366,294,106,54,13
"[[1, -2], [2], [-4, -1]]",2,14,0.875,3,1.6666666666666667,"[[1], [-4], [2]]","[[3, -2], [-1], [4]]",1.0,0.3125,1.0,1.0,1.0,1.0,0.3125,T+,T+,T+,0.9942524239898564,0.9225533805674907,23.286545940904745,313.7782359380841,75,325,18,49
"[[4, -1, -2], [3, -4, 1]]",12,4,0.75,2,3,"[[4, -1, -2], [1, 3, -4]]","[[4], [-4]]",1.0,0.75,0.75,1.0,1.0,1.0,0.75,T-,T+,T+,0.9935315839366311,0.9780346653506286,26.207059734172006,88.99347716623947,325,75,61,6
"[[3, 2], [-4, 1, 2], [2]]",8,8,0.5,3,2,[[2]],"[[4], [-4]]",1.0,0.5,0.5,1.0,1.0,1.0,0.5,T-,T+,T+,0.9972758187937556,0.9355272608008449,11.037134732729697,261.2140145075868,240,160,43,24
"[[-4, -2], [-2, -3], [-2]]",8,8,0.5,3,1.6666666666666667,[[-2]],"[[-4], [4]]",1.0,0.5,0.5,1.0,1.0,1.0,0.5,T-,T+,T+,0.9972758187937556,0.9336293340476784,11.037134732729697,268.90354457244985,205,195,42,25
"[[-1, 3], [-3, -4, 1]]",10,6,0.625,2,2.5,"[[3, -1], [1, -4, -3]]","[[4], [-4]]",1.0,0.625,0.625,1.0,1.0,1.0,0.625,T-,T+,T+,0.9940252231414087,0.9633714822555842,24.207059734172006,148.40198019082467,289,111,55,12
"[[-4, -1], [4, -3, 2], [1, 4]]",7,9,0.5625,3,2.3333333333333335,"[[-4, -1], [2, -3, -1], [1, 4]]","[[3], [-3]]",1.0,0.4375,0.4375,1.0,1.0,1.0,0.4375,T-,T+,T+,0.9918447265352246,0.9457810660071557,33.04143344306821,219.67029145208625,229,171,48,19
"[[-1, -4, -3], [2, -4], [-1, -2, 3]]",9,7,0.5625,3,2.6666666666666665,"[[2, -4], [3, -2, -1], [-4, -1]]","[[4], [-4]]",1.0,0.5625,0.5625,1.0,1.0,1.0,0.5625,T-,T+,T+,0.9918447265352246,0.9534908766230173,33.04143344306821,188.43366947699795,256,144,51,16
"[[3], [3, -1, 4]]",8,8,0.5,2,2,[[3]],"[[4], [-4]]",1.0,0.5,0.5,1.0,1.0,1.0,0.5,T-,T+,T+,0.9972758187937556,0.9336293340476784,11.037134732729697,268.90354457244985,219,181,42,25
"[[-4, 2], [1, -4], [-4]]",8,8,0.5,3,1.6666666666666667,[[-4]],"[[1, 3], [2, -3], [-1], [-2]]",1.0,0.5,0.5,1.0,1.0,1.0,0.5,T-,T+,T+,0.9972758187937556,0.9293914599857763,11.037134732729697,286.07346957389217,211,189,42,25
"[[1, 4], [-4], [-4]]",4,12,0.75,3,1.3333333333333333,"[[-4], [1]]","[[3, -2], [2, -3], [-1], [4]]",1.0,0.375,1.0,1.0,1.0,1.0,0.375,T+,T+,T+,0.9957949011794226,0.9341021860411861,17.037134732729697,266.98776483319415,123,277,28,39
"[[4, 1, -3], [-3, 2], [2, 3]]",7,9,0.5625,3,2.3333333333333335,"[[1, 4, -3, -2], [2]]","[[4], [-4]]",1.0,0.4375,0.4375,1.0,1.0,1.0,0.4375,T-,T+,T+,0.994416422955638,0.9328888752405119,22.62209723345085,271.90354457244985,220,180,42,25
"[[3, -2, -1], [4], [-1, 3]]",6,10,0.625,3,2,"[[3, -1], [4]]","[[1, 3], [2, -3], [-1], [-2]]",1.0,0.375,0.375,1.0,1.0,1.0,0.375,T-,T+,T+,0.9951568817628045,0.915558222011039,19.62209723345085,342.119415037107,183,217,36,31
"[[-4], [3]]",4,12,0.75,2,1,"[[-4], [3]]","[[2, -3], [1, -2], [-1], [4]]",1.0,0.3125,1.0,1.0,1.0,1.0,0.3125,T+,T+,T+,0.9957949011794226,0.9119393107974519,17.037134732729697,356.7815860258029,116,284,26,41
"[[2], [3, 1], [-2, 1, -3]]",4,12,0.75,3,2,"[[1], [2]]","[[3], [-3]]",1.0,0.25,1.0,1.0,1.0,1.0,0.25,T+,T+,T+,0.9946548011644958,0.9556674036063116,14.626395943789367,121.3100069848237,119,281,11,15
"[[4], [1]]",4,12,0.75,2,1,"[[4], [1]]","[[3, -2], [2, -3], [-1], [-4]]",1.0,0.375,1.0,1.0,1.0,1.0,0.375,T+,T+,T+,0.9957949011794226,0.9298084691246098,17.037134732729697,284.3839395090291,119,281,27,40
"[[-2, -1], [-3, -4]]",9,7,0.5625,2,2,"[[-1, -2], [-4, -3]]","[[4], [-4]]",1.0,0.5625,0.5625,1.0,1.0,1.0,0.5625,T-,T+,T+,0.9945188623461865,0.9515760903591122,22.207059734172006,196.19150655870848,265,135,50,17
"[[1, 3, -2], [-2, -3, -4]]",12,4,0.75,2,3,"[[-4, -3, -2], [1, 3, -2]]","[[4], [-4]]",1.0,0.75,0.75,1.0,1.0,1.0,0.75,T-,T+,T+,0.9935315839366311,0.9755549564688648,26.207059734172006,99.04012199413755,309,91,60,7
"[[2, 3], [-3, 2]]",8,8,0.5,2,2,[[2]],"[[-3], [3]]",1.0,0.5,0.5,1.0,1.0,1.0,0.5,T-,T+,T+,0.9965441440486591,0.9696634793833465,9.456470942347055,83.01168501886839,212,188,17,9
