Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-1, 5, -9, 8, 7, 10, 3], [-9, -10, -3, 5, 2], [6, -10, -4, 9, -8, 11, -5], [11, -1, -10, 8, 6, 2, -9, -3, 12, -4, -5], [6, 9, 4, -11, 5, -10, 1, 8, -7], [-3, -1, -2], [-12, -9, -5, -11, 4, -7, -2], [-2, -6, 10, -12, 8, 5]]",3318,778,0.81005859375,8,6.875,"[[1, 2, 3, 6, 9, 11, 12, -10, -8, -7, -5, -4], [2, 5, 8, -10, -9, -3], [5, 8, 10, -12, -6, -2], [5, 12, -10, -9, -8, -3, -1], [1, 4, 8, -12, -11, -10, -9, -7, -6, -5], [-3, -2, -1]]","[[1, -2, -10], [-6, 11, -12], [3, -1, -10], [8, 1, 12], [2, 6, -10], [10, -9, 4, 7], [-7, 4, -1], [9, 12, -4], [8, 9, 10, -2], [2, -6, -10, -5], [3, -4], [10, -12], [-8, 10], [-6, -11]]",0.966552734375,0.8310546875,0.8310546875,0.966552734375,0.966552734375,0.9628790025502976,0.861572265625,T-,T+,T+,0.9878528431901543,0.8947024404960803,206.91750474657627,1793.663209385369,354,46,352,46
"[[-7, -1, -2, -3, 4, 11], [10, -12, 2, -7], [-3, 2, -8, -4], [2, 5, -12, -4, 10, 6, -3, 7, -9, -1]]",3550,546,0.86669921875,4,6,"[[-8, 2, -4, -3], [-7, 10, 2, -12], [4, 11, -2, -10, -7, -3, -1]]","[[8, -6, -9], [-8, -6, -12], [1, 6, -9], [9, -5, 12], [10, -5, -12], [-8, -7, 12, -9], [2, -11, 7], [-4, 6, -1], [-4, -10], [-8, 4], [4, -1], [9, 5]]",0.99169921875,0.85595703125,0.85595703125,0.99169921875,0.99169921875,0.9903954802259887,0.8642578125,T-,T+,T+,0.9949307579042309,0.9153484797184371,86.35065322962274,1441.9737576342077,372,28,370,28
"[[11], [6, -9, -5], [-8], [9, -5, -6, 7, -11, 2, -8, -1, -4, -3], [3, -5, 7, -10, -2, 1, 11, -8, 12, -9]]",896,3200,0.78125,5,5,"[[-8, 4, 6], [11, 3, -9], [-5, 6, -9], [-8, -6], [9, 11], [11, -3], [-8, -4]]","[[2, 3, 6, 10, -12, -7, -5, -4, -1], [1, 3, 5, 7, -12, -11, -10, -9, -6, -4, -2], [3, -12, -11, -10, -6, -5, -4, -1], [1, 5, 10, 12, -11, -7, -6, -4], [9, 10, -12, -7, -6, -5, -3], [6, 8, 10, 12, -2, -7, -5, -4, -3, -1], [1, 3, 6, 12, -11, -10, -9, -7, -4, -2], [1, 6, 9, -12, -11, -2], [4, 7, 12, -11, -2], [-11, 2, 5, -10], [1, 5, 6, 8, -9], [2, -11, -9, -6, -5], [8, -12, -10, -7, -4, -1], [4, 7, 10, -12, -11, -9], [3, 7, 8, 10, -6, -2], [4, 5, 7, 9, 11, 12, -10, -3, -1], [4, 10, -12, -8, -7, -6, -3, -1], [8, 9, 5, -2], [8, -11]]",1.0,0.81591796875,1.0,1.0,1.0,1.0,0.81591796875,T+,T+,T+,0.9770541523338478,0.8858564586047235,390.86492565296425,1944.3477299399533,104,296,104,294
"[[-8, 2, -5], [10, -1, -11, 8, -6, -3, 4, -12, 9]]",3576,520,0.873046875,2,6,"[[-8, 2, -5]]","[[-4, -10, -2], [-8, 5, -1], [1, -6, -11], [1, 10, 6], [2, 6, -10], [8, 9, -1], [-8, 4, -10], [-5, -4, -11, -10], [2, -6, 5], [11, 4, -9], [9, -11, 7], [-7, 3, 6], [9, 10, -4], [12, -2], [8, -9], [-6, 10, -12]]",0.998046875,0.881591796875,0.881591796875,0.998046875,0.998046875,0.9977894445979553,0.883544921875,T-,T+,T+,0.998456251039703,0.9188946239716735,26.296580164408052,1381.5679086081748,366,34,364,34
"[[-12], [9, -10, 2, 4, 11, 5, -6, -8, 3, -7, -1], [2, 3, 5, 1, -9, -8], [-11, 8, 12, 7, -6, -9, 5, -2, 10, 4], [5, -6, -7, 9, -3, 8, 1, -4, 2, 11]]",2009,2087,0.509521484375,5,7.6,"[[-8, 1, 2, 5], [-12]]","[[2, 4, 7, 10, 11, -9, -8, -6, -3], [2, 4, 8, 9, 10, -11, -7, -6, -5, -3, -1], [3, 4, 5, 9, 10, -11, -8, -7, -6, -1], [1, 3, 4, 6, 9, 10, -11, -8, -7, -2], [3, 4, 5, 7, 10, 11, -9, -8, -2], [2, 5, 7, 10, -11, -9, -8, -6], [3, 4, 5, 6, 7, 10, -9, -8, -1], [1, 4, 6, 10, 11, -9, -8, -7, -3, -2], [3, 4, 8, 10, 11, -2, -9, -7, -6, -5, -1], [3, 4, 5, 6, -11, -2, -8, -7, -1], [1, 2, 10, 11, -9, -8, -7, -6, -5, -4], [6, 7, 9, 10, 11, -8, -4, -1], [3, 10, 2, -9], [2, -10, -8, -4, -1], [-7, 10, 2, 6], [8, 1, -11, -10], [9, -6, -11, 7], [5, 8, 11, -10, -1, -4, -3, -2], [12, 5], [-5, 12], [3, 5, 9, 11, -7, -2], [-3, 6, -10]]",0.974853515625,0.794677734375,0.794677734375,0.974853515625,0.974853515625,0.9977890082122552,0.77294921875,T-,T+,T+,0.9918503781479228,0.8864185634499058,138.82256108632689,1934.7727047886517,214,186,212,186
"[[-8, 2], [-6, -11, 3, -10, 7], [1, -7, 12, 2], [12, 11, -4, -7, 2, -3, -8, 9, 6, 10], [1, -4, 10, -3, -2, 8, -11, -6, -9, -5, -12], [-11, -4, 9, 12, 1, -3, 6, -7, -5, -8, 10], [-1, 5, -12]]",2473,1623,0.603759765625,7,6.571428571428571,"[[-12, 5, -1], [1, 3, 7, -11, -10, -9, -6], [1, 2, 12, -7], [1, 2, 3, 12, -11, -6, -5], [-8, 2]]","[[3, 4, 5, 6, 7, 9, -12, -10, -8], [1, 6, 10, -12, -11, -8, -4, -3], [8, 9, -10], [12, -2, -1, 6], [-3, -11, -10], [7, 10, 12, -6, -3], [1, 12, -4, 7], [3, -11, -10, -5], [-8, -5, -2], [-7, 4, -1], [-7, 3, 6, -5], [-11, 10, -6, 5], [2, 6, 9, -12, -10, -7, -5, -4], [2, 5, 6, 7, -8, 10, 12], [11, -3, -2], [9, -10, -2], [-6, 10, -12], [8, -3], [6, -8, 9, 10, -4, -1], [2, 4, 5, 9, 11, -10, -8, -7], [1, 3, -2], [8, -9], [3, 5, 6, -11, -8, 10], [11, -9, 7]]",0.984130859375,0.672607421875,0.672607421875,0.984130859375,0.984130859375,0.9786476868327402,0.68603515625,T-,T+,T+,0.992433308328225,0.7694487176482226,128.89279231509735,3927.2643637634137,273,127,271,127
"[[-8, 6, -9, -7, -1, 5, -12, 10, -11, -3, -2], [1, 3, 5, -9, 10, -11, 12, -4, 7, 2, -8], [12, 2, 3, 6, -7, -1, 5, -4, 9, 11], [2, -1, -10, 8, 6, -9, -11, -5]]",4072,24,0.994140625,4,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,398,0
"[[-4, 1, 7, -8, 6, -10, -2, -12, -3], [4, 2, 9, 10], [7, 2, 11, -12, 10, 1, 4, 8, -9, 5]]",3828,268,0.9345703125,3,7.666666666666667,"[[9, 2, 10, 4]]","[[11, 4, -9], [1, 3, 12], [10, 12, -3], [1, -12, -2], [2, 10, -4], [6, 8, 9, -1, -2], [5, -6, -11], [8, -5, -9], [-8, -4, -2, -9], [-8, 10, 6], [8, 12, -4], [-8, 4, 5, -1], [4, -11, 7], [-4, -10], [-6, -12], [9, -10], [12, -10]]",0.9970703125,0.9326171875,0.9326171875,0.9970703125,0.9970703125,0.9968684759916493,0.935546875,T-,T+,T+,0.9982114542887474,0.9631875769703149,30.466505165850364,627.0714074262937,392,8,390,8
"[[-4], [10, 3], [12, 2, -1, 5, 6, 8, 10, -9, 11, -7, -3], [3, 10, 2, 11, -5, 9]]",1535,2561,0.625244140625,4,5,"[[-4, -10], [10, 3], [10, -4]]","[[3, 5, 6, 9, 11, -10, -7, -2], [2, 5, 9, 11, -12, -10, -6, -3, -1], [1, 2, 3, 5, 9, 11, -12, -10, -8, -7, -6], [3, 5, 6, 8, 9, -12, -10, -2, -7, -1], [2, 3, 5, 7, 11, -12, -9, -8, -6, -1], [1, 2, 6, 8, 9, 10, 12, -11, -7, -5, -3], [2, 5, 7, 10, -11, -9, -8, -6], [4, 5, 6, 9, 10, 11, -12, -2, -8, -1], [2, 4, 7, 9, -11, -8, -6], [1, 8, 10, 11, 12, -9, -6, -3], [2, 10, -12, -11, -9, -8, -6], [1, 2, 3, 12, -11, -10, -9, -6, -5], [2, 5, 12, -11, -10, -7, -6, -3], [6, 12, -10, -9, -7], [-6, 4, -2, -1], [5, 8, 10, -7, -3], [2, 4, 6, -9], [9, -12, -6, -5, -3], [9, 10, 12, -3, -2], [1, 3, -10, 8, -6], [-5, 7, 9, 11, 12, -1], [-8, -5, 4], [2, 11, -12, -10, -9, -7, -6, -4, -1], [1, 10, 11, -12, -9, -7, -6, -4, -3, -2], [1, 7, -12, -10, -6, -4, -3, -2], [2, 5, 7, 8, 10, 11, -12, -6, -1], [3, 4, -10], [1, 2, 8, 10, 11, 12, -9, -7], [5, 6, 10, -11, -1, -8, -7, -2], [4, -3]]",0.999755859375,0.833740234375,0.999755859375,0.999755859375,0.999755859375,0.9997072599531616,0.833984375,T+,T+,T+,0.9939387651309294,0.8668463683222648,103.2484897020926,2268.170045550899,161,239,160,238
"[[6, -7, 1, 3, 10], [-10, 7, 5], [11, -9, 1, 7, 12, 10], [-2, -5, -12]]",2896,1200,0.70703125,4,4.25,"[[1, 3, 6, 10, -7], [2, 4, 7, 8, -6, -5, -3], [1, 6, -9, 10, 11, 12], [5, -10, 7], [-5, -12, -2]]","[[9, 10, -5], [-4, 12, -2, -9], [-4, -3, 6, -10], [5, 8, -12, -4, -3], [-5, 4, -9, 7], [8, -4, 6], [-6, 4, -11, 7], [8, 1, 2, -9], [-8, -6, -4, -1], [11, 4, -9], [-5, 12, -10], [1, 3, 4, 5, 9, 11, -2], [10, 5], [-8, 10], [-7, 5], [2, -5], [-6, -12, -1], [1, 3, -10, 7, 8, -5, -4]]",0.98095703125,0.77978515625,0.77978515625,0.98095703125,0.98095703125,0.9902454373820012,0.77587890625,T-,T+,T+,0.9889988902794107,0.8522628715284314,187.39547109350121,2516.58873432701,309,91,307,91
