:: ionosphere-all-98d-pop-cccp-20210109110344
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;0;0.9110;0.0054;0.9238
Last:;0;0.9110;0.0054;0.9238

:: ionosphere-all-98d-pop-cccp-20210109110344
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;10%;0.9110;0.0054;0.9238
Last:;1%;0.9110;0.0054;0.9238

