minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;5040;23677;260;23937;0
7;9570;25;82;82;2150;13600;2216;15816;0
