minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;14;0;0;17976;65505;112;65617;0
1;2099;8;91;91;2657;14400;3117;17517;0
