minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
60;0;109;0;0;1494;9220;1641;10861;0
54;3;108;1;1;1440;8913;1643;10557;0
44;17;108;5;5;1344;8418;1730;10148;0
34;65;106;7;7;1296;8127;1768;9895;0
24;455;103;16;16;1129;7268;1950;9218;0
