minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;32;0;0;3632;17359;340;17698;0
87;1589;28;33;33;2045;10693;1080;11773;0
