minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;151;0;0;6970;43271;2657;45928;0
98;23255;145;39;39;4098;26716;3801;30517;0
