minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;4986;23428;260;23688;0
7;9339;27;85;85;2229;14283;2372;16655;0
