minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759351;0;45;0;0;1610;7572;606;8177;0
9;15977;37;38;38;651;3785;1387;5172;0
