minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;25;0;0;1225;4801;287;5088;0
1;3663;16;24;24;405;1910;761;2671;0
