minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
288;0;115;0;0;9900;59827;1866;61693;0
283;39;110;3;3;8753;52452;1891;54343;0
273;159;109;4;4;8463;50651;1937;52589;0
263;327;108;6;6;8173;48892;2010;50902;0
253;567;108;6;6;7901;47232;2051;49283;0
243;943;106;9;9;7643;45721;2122;47842;0
