minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759353;0;39;0;0;1161;5446;477;5923;0
1;25149;33;38;38;483;2818;1362;4180;0
