minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;81;0;0;3555;20173;1178;21351;0
23;4986;78;57;57;2075;13977;2452;16429;0
