Support;Fold 1;;;;Fold 2;;;;Fold 3;;;;Fold 4;;;;Fold 5;;;;Fold 6;;;;Fold 7;;;;Fold 8;;;;Fold 9;;;;Fold 10;;;;Overall
;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;10+;10-;16+;16-;AvgAccuracy;StdDev;MaxAccuracy
82;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
81;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
80;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
79;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
78;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
77;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
76;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
75;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
74;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
73;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
72;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
71;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
70;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
69;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
68;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
67;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
66;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
65;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
64;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
63;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
62;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
61;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
60;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
59;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
58;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
57;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
56;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
55;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
54;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
53;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
52;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
51;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
50;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
49;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
48;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
47;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
46;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
45;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
44;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
43;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
42;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
41;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
40;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
39;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
38;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
37;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
36;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
35;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
34;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
33;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
32;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
31;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
30;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
29;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
28;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
27;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
26;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
25;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
24;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
23;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
22;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
21;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
20;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
19;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
18;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
17;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
16;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
15;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
14;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
13;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
12;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
11;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
10;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
9;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
8;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
7;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
6;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
5;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
4;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
3;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
2;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
1;133;24;106;9;132;21;103;16;135;15;107;15;138;23;98;13;132;19;105;16;126;14;113;19;145;24;98;5;135;25;99;13;127;23;102;20;132;16;116;15;0.489549;0.074807;0.383938;0.051705;0.8735;0.0150;0.8934
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8735;0.0150;0.8934
