minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;2682;12522;262;12784;0
7;4493;18;76;76;1264;7774;1649;9424;1
