minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;38;0;0;1842;8268;498;8766;0
9;27133;31;31;31;623;3293;1296;4589;0
