minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
62;0;111;0;0;1542;9504;1690;11194;0
54;3;110;1;1;1487;9193;1692;10885;0
44;19;111;3;3;1390;8696;1748;10444;0
34;77;109;6;6;1336;8379;1795;10174;0
24;705;107;17;17;1136;7381;2052;9433;0
