minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759351;0;38;0;0;1247;5821;464;6285;0
3;34427;26;33;33;510;2846;1048;3894;0
