minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;152;0;0;6936;43234;2660;45894;0
98;12535;145;39;39;4118;26866;3791;30657;0
