minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;36;0;0;3600;12436;565;13001;0
1;7703;24;30;30;701;2877;1203;4080;0
