minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759351;0;30;0;0;10470;44889;352;45241;0
1;74407;25;83;83;2067;12690;3398;16088;0
